#@string, string, string, string, string, string, string, ra, dec, string, int, float, float, float, string, string, float, string, string, string, string, string, string, float
dataproduct_type,obs_collection,instrument,filters,wavelength_region,target_name,obs_id,s_ra,s_dec,proposal_pi,calib_level,t_min,t_max,t_exptime,target_classification,obs_title,t_obs_release,proposal_id,objID,s_region,jpegURL,obsid,project,distance
image,HST,ACS/WFC,f814w,OPTICAL,NGC346,HST_10248_02_ACS_WFC_F814W,14.72362714,-72.18861888,Nota,3,53204.03572,53204.08035,1804,,,53569.03573,10248,2002567706,POLYGON J2000 14.80697850 -72.21836198 14.80819830 -72.21838370 14.83160961 -72.16223522 14.83165800 -72.16211880 14.73838910 -72.16044220 14.73836888 -72.16049024 14.73715330 -72.16046810 14.73714461 -72.16048875 14.73592930 -72.16046660 14.73590919 -72.16051437 14.73467100 -72.16049180 14.73458642 -72.16069271 14.64688170 -72.15927930 14.64686047 -72.15932445 14.64564590 -72.15930460 14.64563754 -72.15932237 14.64442230 -72.15930250 14.64440120 -72.15934734 14.64316350 -72.15932710 14.61697940 -72.21480960 14.70743390 -72.21627610 14.70745509 -72.21623087 14.70869630 -72.21625070 14.70870453 -72.21623312 14.70992390 -72.21625260 14.70994500 -72.21620755 14.71113609 -72.21622656 14.71091650 -72.21674500 14.80446870 -72.21843460 14.80448884 -72.21838648 14.80573050 -72.21840860 14.80573908 -72.21838808 14.80695850 -72.21840980 14.80697850 -72.21836198,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10248_02_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001355154,HLA,2575.911749
image,HST,ACS/WFC,f555w,OPTICAL,NGC346,HST_10248_a3_ACS_WFC_F555W,14.78638053,-72.17550933,Nota,3,53201.65402,53201.65843,380,,,53567.59045,10248,2002567670,POLYGON J2000 14.70296320 -72.14732660 14.68503260 -72.20311770 14.77555470 -72.20333040 14.79321180 -72.14753110 14.70296320 -72.14732660 POLYGON J2000 14.77910120 -72.20375020 14.87274320 -72.20414270 14.88784760 -72.14760840 14.79449210 -72.14722310 14.77910120 -72.20375020,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10248_a3_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001355118,HLA,2586.008782
image,HST,ACS/WFC,f814w,OPTICAL,NGC346,HST_10248_a3_ACS_WFC_F814W,14.78638342,-72.1755094,Nota,3,53201.66044,53201.66485,380,,,53567.59052,10248,2002567671,POLYGON J2000 14.70297270 -72.14732860 14.68503860 -72.20311660 14.77555680 -72.20332870 14.79321740 -72.14753250 14.70297270 -72.14732860 POLYGON J2000 14.77910300 -72.20374900 14.87273980 -72.20414120 14.88784580 -72.14760960 14.79449550 -72.14722470 14.77910300 -72.20374900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10248_a3_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001355119,HLA,2586.01531
image,HST,ACS/WFC,f555w,OPTICAL,NGC346,HST_10248_01_ACS_WFC_F555W,14.82635635,-72.16089942,Nota,3,53199.73067,53199.81328,1830,,,53564.73069,10248,2002579731,POLYGON J2000 14.81997710 -72.18877920 14.81998687 -72.18873063 14.82118069 -72.18872029 14.82109720 -72.18925090 14.91465010 -72.18863630 14.91465792 -72.18858494 14.91589790 -72.18857650 14.91590145 -72.18855320 14.91711940 -72.18854490 14.91712722 -72.18849351 14.91834460 -72.18848520 14.92691469 -72.13194929 14.92693370 -72.13182350 14.83366940 -72.13244390 14.83366142 -72.13249502 14.83244730 -72.13250280 14.83244361 -72.13252643 14.83122990 -72.13253420 14.83122191 -72.13258528 14.82998500 -72.13259320 14.82995469 -72.13278700 14.74227980 -72.13353320 14.74226989 -72.13358155 14.74105700 -72.13359160 14.74105275 -72.13361236 14.73983990 -72.13362240 14.73983002 -72.13367058 14.73859410 -72.13368080 14.72708540 -72.18963030 14.81750730 -72.18886940 14.81751706 -72.18882091 14.81875610 -72.18881020 14.81876022 -72.18878973 14.81997710 -72.18877920,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10248_01_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001367179,HLA,2612.803144
image,HST,ACS/WFC,f814w,OPTICAL,NGC346,HST_10248_01_ACS_WFC_F814W,14.82635908,-72.16089946,Nota,3,53199.86569,53199.979,1940,,,53564.86571,10248,2002579732,POLYGON J2000 14.81998886 -72.18872904 14.82118201 -72.18871870 14.82109840 -72.18924990 14.91464690 -72.18863510 14.91465475 -72.18858354 14.91589440 -72.18857510 14.91589798 -72.18855160 14.91711570 -72.18854330 14.91712350 -72.18849201 14.91834100 -72.18848370 14.92691312 -72.13195028 14.92693210 -72.13182470 14.83367290 -72.13244540 14.83366490 -72.13249661 14.83245090 -72.13250440 14.83244722 -72.13252792 14.83123330 -72.13253570 14.83122534 -72.13258658 14.82998820 -72.13259450 14.82995786 -72.13278844 14.74228950 -72.13353500 14.74227957 -72.13358345 14.74106700 -72.13359350 14.74106277 -72.13361415 14.73984930 -72.13362420 14.73983946 -72.13367216 14.73860270 -72.13368240 14.72709010 -72.18962930 14.81750870 -72.18886800 14.81751851 -72.18881932 14.81875780 -72.18880860 14.81876194 -72.18878804 14.81997910 -72.18877750 14.81998886 -72.18872904,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10248_01_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001367180,HLA,2612.809751
image,HST,ACS/WFC,f814w,OPTICAL,NGC294,HST_9891_18_ACS_WFC_F814W,13.30227838,-73.39199995,Gilmore,3,52875.76744,52875.76896,130,,,53059.13975,9891,2002383530,POLYGON J2000 13.16107150 -73.38234400 13.21574460 -73.40517550 13.38669040 -73.37770120 13.33187720 -73.35491440 13.16107150 -73.38234400 POLYGON J2000 13.44458660 -73.40152630 13.38835700 -73.37784610 13.21670250 -73.40630540 13.27278740 -73.43003160 13.44458660 -73.40152630,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_18_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001170978,HLA,3384.126925
image,HST,ACS/WFC,f555w,OPTICAL,NGC294,HST_9891_18_ACS_WFC_F555W,13.30213871,-73.3919903,Gilmore,3,52875.75943,52875.76135,165,,,53059.13834,9891,2002383529,POLYGON J2000 13.33173920 -73.35490220 13.16092700 -73.38233420 13.21560070 -73.40516690 13.38655300 -73.37769020 13.33173920 -73.35490220 POLYGON J2000 13.27264650 -73.43002440 13.44445240 -73.40151720 13.38822110 -73.37783560 13.21655990 -73.40629670 13.27264650 -73.43002440,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_18_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001170977,HLA,3384.221615
image,HST,ACS/WFC,f555w,OPTICAL,NGC299,HST_10248_11_ACS_WFC_F555W,13.40239285,-72.20475263,Nota,3,53255.59079,53255.65861,1858,,,53620.59081,10248,2002580069,POLYGON J2000 13.31939180 -72.21672590 13.31945192 -72.21671673 13.31952220 -72.21675150 13.31964428 -72.21673287 13.31967890 -72.21675000 13.48353257 -72.19164882 13.48365360 -72.19163020 13.43598510 -72.16812160 13.43592380 -72.16813102 13.43588894 -72.16811380 13.43585310 -72.16809610 13.43573272 -72.16811460 13.43569830 -72.16809760 13.27186830 -72.19317760 13.27193831 -72.19321235 13.31939180 -72.21672590 POLYGON J2000 13.36908440 -72.24235360 13.53390419 -72.21623867 13.53402470 -72.21621950 13.48518890 -72.19179810 13.48512712 -72.19180792 13.48509181 -72.19179023 13.48505660 -72.19177260 13.48493660 -72.19179168 13.48490170 -72.19177420 13.32011150 -72.21786730 13.32018125 -72.21790245 13.36879690 -72.24232950 13.36885758 -72.24231992 13.36892770 -72.24235510 13.36904918 -72.24233593 13.36908440 -72.24235360,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10248_11_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001367517,HLA,3492.006013
image,HST,ACS/WFC,f814w,OPTICAL,NGC299,HST_10248_11_ACS_WFC_F814W,13.40015175,-72.20363225,Nota,3,53255.66471,53255.74407,1966,,,53620.66473,10248,2002580070,POLYGON J2000 13.27197868 -72.19323045 13.31939700 -72.21672550 13.31945765 -72.21671625 13.31952810 -72.21675110 13.31964950 -72.21673258 13.31968410 -72.21674970 13.48365270 -72.19163230 13.43598480 -72.16812500 13.43592350 -72.16813442 13.43585280 -72.16809950 13.43573258 -72.16811798 13.43569800 -72.16810090 13.27187400 -72.19317850 13.27197868 -72.19323045 POLYGON J2000 13.36908660 -72.24235200 13.53383930 -72.21624857 13.53402080 -72.21621970 13.48518660 -72.19179980 13.48512497 -72.19180960 13.48505430 -72.19177420 13.48493437 -72.19179327 13.48489950 -72.19177580 13.32011530 -72.21786710 13.36879920 -72.24232790 13.36886034 -72.24231825 13.36893040 -72.24235340 13.36905135 -72.24233431 13.36908660 -72.24235200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10248_11_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001367518,HLA,3492.008796
image,HST,ACS/WFC,f814w,OPTICAL,NGC422,HST_9891_28_ACS_WFC_F814W,17.35981313,-71.78091168,Gilmore,3,52919.37109,52919.37177,58,,,53102.51104,9891,2002567556,POLYGON J2000 17.46209060 -71.80780800 17.45050800 -71.77941850 17.26938860 -71.78261440 17.28069990 -71.81101470 17.46209060 -71.80780800 POLYGON J2000 17.44935720 -71.77907360 17.43752770 -71.75165710 17.25867130 -71.75405550 17.27024230 -71.78148300 17.44935720 -71.77907360,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_28_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001355004,HLA,3928.853762
image,HST,ACS/WFC,f555w,OPTICAL,NGC422,HST_9891_28_ACS_WFC_F555W,17.35971322,-71.78088504,Gilmore,3,52919.36414,52919.365,73,,,53102.50964,9891,2002567555,POLYGON J2000 17.27013730 -71.78145670 17.44926110 -71.77904600 17.43743280 -71.75162820 17.25856760 -71.75402810 17.27013730 -71.78145670 POLYGON J2000 17.46199450 -71.80778260 17.45041240 -71.77939150 17.26928490 -71.78258820 17.28059580 -71.81099010 17.46199450 -71.80778260,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_28_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001355003,HLA,3928.897263
image,HST,ACS/WFC,f555w,OPTICAL,IC1660,HST_9891_30_ACS_WFC_F555W,18.19913341,-71.76757617,Gilmore,3,52864.01337,52864.01422,73,,,53047.60207,9891,2002469678,POLYGON J2000 18.15145950 -71.79129860 18.24338500 -71.74318010 18.16384260 -71.73117400 18.07177290 -71.77925450 18.15145950 -71.79129860 POLYGON J2000 18.23626020 -71.80476230 18.32702680 -71.75565070 18.24493740 -71.74306950 18.15401770 -71.79214240 18.23626020 -71.80476230,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_30_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001257126,HLA,4407.078159
image,HST,ACS/WFC,f814w,OPTICAL,IC1660,HST_9891_30_ACS_WFC_F814W,18.19925953,-71.76756475,Gilmore,3,52864.02031,52864.021,58,,,53047.60347,9891,2002469679,POLYGON J2000 18.15414470 -71.79212970 18.23638320 -71.80474860 18.32714720 -71.75563960 18.24506190 -71.74305940 18.15414470 -71.79212970 POLYGON J2000 18.07190350 -71.77924250 18.15158740 -71.79128550 18.24351150 -71.74317020 18.16397190 -71.73116520 18.07190350 -71.77924250,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_30_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001257127,HLA,4407.188351
image,HST,ACS/WFC,f814w,OPTICAL,NGC265,HST_9891_13_ACS_WFC_F814W,11.83284134,-73.48706914,Gilmore,3,52875.35365,52875.35399,29,,,53058.68944,9891,2002408696,POLYGON J2000 11.75760630 -73.50566090 11.82855830 -73.52600270 11.97964450 -73.48889060 11.90866660 -73.46859980 11.75760630 -73.50566090 POLYGON J2000 11.83795130 -73.44905700 11.68697380 -73.48506320 11.75591960 -73.50460150 11.90692420 -73.46854570 11.83795130 -73.44905700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_13_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001196144,HLA,4834.085184
image,HST,ACS/WFC,f555w,OPTICAL,NGC265,HST_9891_13_ACS_WFC_F555W,11.83269717,-73.48706706,Gilmore,3,52875.34721,52875.34756,29,,,53058.6877,9891,2002408695,POLYGON J2000 11.82841480 -73.52600290 11.97950570 -73.48888870 11.90852530 -73.46859670 11.75746010 -73.50565990 11.82841480 -73.52600290 POLYGON J2000 11.75577220 -73.50460060 11.90678110 -73.46854220 11.83780690 -73.44905240 11.68682520 -73.48506130 11.75577220 -73.50460060,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_13_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001196143,HLA,4834.20837
image,HST,ACS/WFC,f435w,OPTICAL,NGC-265,HST_10126_01_ACS_WFC_F435W,11.77598832,-73.49123845,Olszewski,3,53317.0519,53317.057,440,,,53682.21918,10126,2002408698,POLYGON J2000 11.82422720 -73.53070440 11.86448970 -73.50446170 11.68748100 -73.47824410 11.64700720 -73.50445290 11.82422720 -73.53070440 POLYGON J2000 11.90214420 -73.47852240 11.72863980 -73.45198040 11.69031930 -73.47740730 11.86402380 -73.50398090 11.90214420 -73.47852240,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10126_01_ACS_WFC_F435W&size=ALL&format=jpeg&output_size=256,2001196146,HLA,4888.082149
image,HST,ACS/WFC,f555w,OPTICAL,NGC-265,HST_10126_01_ACS_WFC_F555W,11.77598835,-73.49123883,Olszewski,3,53317.05912,53317.07125,560,,,53682.0642,10126,2002408699,POLYGON J2000 11.68748360 -73.47824450 11.64700970 -73.50445300 11.82422470 -73.53070400 11.86448730 -73.50446160 11.68748360 -73.47824450 POLYGON J2000 11.86401970 -73.50398060 11.90214030 -73.47852270 11.72864390 -73.45198220 11.69032320 -73.47740850 11.86401970 -73.50398060,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10126_01_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001196147,HLA,4888.086208
image,HST,ACS/WFC,f814w,OPTICAL,NGC-265,HST_10126_01_ACS_WFC_F814W,11.77598681,-73.49123964,Olszewski,3,53317.07329,53317.08542,560,,,53682.07837,10126,2002408700,POLYGON J2000 11.68748690 -73.47824550 11.64701620 -73.50445260 11.82422140 -73.53070300 11.86448080 -73.50446200 11.68748690 -73.47824550 POLYGON J2000 11.72864510 -73.45198430 11.69032760 -73.47740970 11.86401250 -73.50398160 11.90212990 -73.47852470 11.72864510 -73.45198430,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10126_01_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001196148,HLA,4888.098951
image,HST,ACS/WFC,F814W,OPTICAL,NGC-265,J90601010,11.79625,-73.47780556,OLSZEWSKI,3,53317.07328,53317.08542,560,EXT-CLUSTER,,53682.07837,10126,2001913698,POLYGON 11.8980807 -73.47842164 11.72685481 -73.45180176 11.68678881 -73.47729198 11.86182328 -73.50368988 11.8980807 -73.47842164 11.8980807 -73.47842164,http://archive.stsci.edu/hst/previews/J906/J90601010_256.jpg,2000963955,DADS,4891.651093
image,HST,ACS/WFC,F555W,OPTICAL,NGC-265,J90601020,11.79625,-73.47780556,OLSZEWSKI,3,53317.05911,53317.07125,560,EXT-CLUSTER,,53682.0642,10126,2001919555,POLYGON 11.8980807 -73.47842164 11.72685481 -73.45180176 11.68678881 -73.47729198 11.86182328 -73.50368988 11.8980807 -73.47842164 11.8980807 -73.47842164,http://archive.stsci.edu/hst/previews/J906/J90601020_256.jpg,2000969815,DADS,4891.651093
image,HST,ACS/WFC,f814w,OPTICAL,KRON21,HST_9891_10_ACS_WFC_F814W,10.39046386,-72.89864038,Gilmore,3,52873.95414,52873.95751,290,,,53057.13034,9891,2002408319,POLYGON J2000 10.33026820 -72.92076510 10.41018110 -72.93715980 10.53114000 -72.89295350 10.45131490 -72.87660620 10.33026820 -72.92076510 POLYGON J2000 10.37219680 -72.86098230 10.25050650 -72.90410310 10.32801830 -72.91980880 10.44962720 -72.87664170 10.37219680 -72.86098230,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_10_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001195767,HLA,5832.595525
image,HST,ACS/WFC,f555w,OPTICAL,KRON21,HST_9891_10_ACS_WFC_F555W,10.3903256,-72.89864573,Gilmore,3,52873.94253,52873.9481,480,,,53057.12859,9891,2002408318,POLYGON J2000 10.44948900 -72.87664570 10.37205680 -72.86098520 10.25036420 -72.90410880 10.32787780 -72.91981550 10.44948900 -72.87664570 POLYGON J2000 10.33012870 -72.92077150 10.41004480 -72.93716730 10.53100690 -72.89295880 10.45117870 -72.87661040 10.33012870 -72.92077150,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_10_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001195766,HLA,5832.736375
image,HST,ACS/WFC,f555w,OPTICAL,NGC339,HST_10396_04_ACS_WFC_F555W,14.44009166,-74.47579548,Gallagher,3,53702.53218,53702.65225,2024,,,54067.86611,10396,2002408706,POLYGON J2000 14.37106310 -74.45394550 14.37242805 -74.45436681 14.37258928 -74.45441657 14.37219150 -74.45452740 14.37257818 -74.45464675 14.37238920 -74.45469940 14.41213937 -74.46695507 14.37024270 -74.45438060 14.36851355 -74.45485503 14.36714200 -74.45444290 14.29242070 -74.47490400 14.29379201 -74.47531657 14.29397133 -74.47537051 14.29354770 -74.47548630 14.29394124 -74.47560469 14.29374510 -74.47565830 14.43498250 -74.51799020 14.43671653 -74.51751526 14.43809550 -74.51792700 14.43871539 -74.51775720 14.51283110 -74.49741700 14.51087666 -74.49683414 14.51149510 -74.49666410 14.51127612 -74.49659879 14.51163091 -74.49649974 14.51300330 -74.49692020 14.51359006 -74.49675638 14.58449400 -74.47692400 14.58257085 -74.47633548 14.58315640 -74.47617140 14.44563560 -74.43393160 14.44390408 -74.43441582 14.44253910 -74.43399500 14.37106310 -74.45394550,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10396_04_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001196154,HLA,5979.971565
image,HST,ACS/WFC,f814w,OPTICAL,NGC339,HST_10396_04_ACS_WFC_F814W,14.4400893,-74.47579602,Gallagher,3,53702.39166,53702.52609,1916,,,54067.83084,10396,2002408705,POLYGON J2000 14.29242730 -74.47490430 14.29379856 -74.47531686 14.29397791 -74.47537082 14.29355430 -74.47548660 14.29394742 -74.47560487 14.29375120 -74.47565850 14.43498080 -74.51798920 14.43671491 -74.51751423 14.43809360 -74.51792590 14.43871346 -74.51775611 14.51282460 -74.49741670 14.51087015 -74.49683382 14.51148850 -74.49666380 14.51126988 -74.49659860 14.51162311 -74.49649998 14.51299530 -74.49692040 14.51358195 -74.49675660 14.58448170 -74.47692470 14.58255868 -74.47633619 14.58314390 -74.47617220 14.44563400 -74.43393360 14.44390253 -74.43441783 14.44253760 -74.43399700 14.37106580 -74.45394700 14.37243074 -74.45436832 14.37259194 -74.45441808 14.37219420 -74.45452890 14.37258065 -74.45464818 14.37239180 -74.45470080 14.41211262 -74.46694799 14.37024460 -74.45438180 14.36851545 -74.45485624 14.36714390 -74.45444410 14.29242730 -74.47490430,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10396_04_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001196153,HLA,5979.978911
image,HST,ACS/WFC,f555w,OPTICAL,NGC602,HST_10248_05_ACS_WFC_F555W,22.38186787,-73.5545066,Nota,3,53200.00981,53200.1149,2153,,,53565.00984,10248,2002591594,POLYGON J2000 22.48132360 -73.58084210 22.48131261 -73.52419127 22.48131260 -73.52411960 22.38061960 -73.52606440 22.38061932 -73.52611389 22.37930780 -73.52613890 22.37930767 -73.52616111 22.37799670 -73.52618610 22.37799640 -73.52623624 22.37666050 -73.52626170 22.37666020 -73.52631120 22.37534790 -73.52633620 22.37534698 -73.52648772 22.28202020 -73.52844710 22.28201746 -73.52849378 22.28070670 -73.52852100 22.28070556 -73.52854039 22.27939510 -73.52856760 22.27939231 -73.52861493 22.27805940 -73.52864260 22.27805665 -73.52868928 22.27674500 -73.52871650 22.27342450 -73.58476920 22.27607783 -73.58471436 22.37105940 -73.58272920 22.37106194 -73.58268188 22.37237660 -73.58265410 22.37237910 -73.58260738 22.37371720 -73.58257910 22.37371824 -73.58255969 22.37500611 -73.58253246 22.37500290 -73.58305930 22.37766011 -73.58300884 22.47603760 -73.58111710 22.47603761 -73.58106691 22.47735290 -73.58104130 22.47735290 -73.58099182 22.47869420 -73.58096570 22.47869420 -73.58094351 22.48000910 -73.58091790 22.48000909 -73.58086772 22.48132360 -73.58084210,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10248_05_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001379042,HLA,6976.333214
image,HST,ACS/WFC,f814w,OPTICAL,NGC602,HST_10248_05_ACS_WFC_F814W,22.37714367,-73.5546022,Nota,3,53200.12097,53200.19576,2267,,,53565.12098,10248,2002591590,POLYGON J2000 22.37666370 -73.52631271 22.37535200 -73.52633770 22.37535108 -73.52648908 22.28203070 -73.52844870 22.28202796 -73.52849537 22.28071700 -73.52852260 22.28071585 -73.52854209 22.27940570 -73.52856930 22.27940293 -73.52861629 22.27806840 -73.52864400 22.27806562 -73.52869102 22.27675600 -73.52871820 22.27343090 -73.58476790 22.27739838 -73.58468587 22.37106120 -73.58272750 22.37106372 -73.58268057 22.37237760 -73.58265280 22.37238012 -73.58260580 22.37371880 -73.58257750 22.37371983 -73.58255819 22.37500774 -73.58253096 22.37500588 -73.58305797 22.37897678 -73.58298255 22.47603350 -73.58111560 22.47603351 -73.58106582 22.47734950 -73.58104020 22.47734950 -73.58099041 22.47869010 -73.58096430 22.47869010 -73.58094212 22.48000520 -73.58091650 22.48000520 -73.58086632 22.48131970 -73.58084070 22.48131121 -73.52417018 22.48131120 -73.52412080 22.38062360 -73.52606570 22.38062331 -73.52611518 22.37931170 -73.52614020 22.37931157 -73.52616251 22.37800080 -73.52618750 22.37800050 -73.52623733 22.37666400 -73.52626280 22.37666370 -73.52631271,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10248_05_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001379038,HLA,6976.34579
image,HST,ACS/WFC,f555w,OPTICAL,NGC602,HST_10248_a6_ACS_WFC_F555W,22.37599852,-73.55471144,Nota,3,53204.80741,53204.80745,3,,,53570.90323,10248,2002591595,POLYGON J2000 22.37432160 -73.58303620 22.47547180 -73.58165370 22.47939630 -73.52494210 22.37858500 -73.52632650 22.37432160 -73.58303620 POLYGON J2000 22.27264730 -73.58418330 22.37040180 -73.58268430 22.37727050 -73.52665810 22.27983990 -73.52816040 22.27264730 -73.58418330,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10248_a6_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001379043,HLA,6978.721642
image,HST,ACS/WFC,f814w,OPTICAL,NGC602,HST_10248_a6_ACS_WFC_F814W,22.37600159,-73.55471146,Nota,3,53204.73544,53204.73547,2,,,53570.90296,10248,2002591596,POLYGON J2000 22.27265330 -73.58418210 22.37040360 -73.58268270 22.37727670 -73.52665940 22.27985040 -73.52816210 22.27265330 -73.58418210 POLYGON J2000 22.47939480 -73.52494330 22.37858900 -73.52632800 22.37432320 -73.58303500 22.47546790 -73.58165230 22.47939480 -73.52494330,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10248_a6_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001379044,HLA,6978.733732
image,HST,ACS/WFC,F814W,OPTICAL,NGC602,J92F05010,22.364875,-73.55476111,NOTA,3,53200.12096,53200.19575,2267,STELLAR CLUSTER,,53565.12098,10248,2001922120,POLYGON 22.4778836 -73.52491747 22.28041421 -73.52955445 22.27580976 -73.58506662 22.47909438 -73.58177124 22.4778836 -73.52491747 22.4778836 -73.52491747,http://archive.stsci.edu/hst/previews/J92F/J92F05010_256.jpg,2000972380,DADS,6980.829575
image,HST,ACS/WFC,F555W,OPTICAL,NGC602,J92F05020,22.364875,-73.55476111,NOTA,3,53200.0098,53200.11488,2153,STELLAR CLUSTER,,53565.00984,10248,2001915884,POLYGON 22.4778836 -73.52491747 22.28041421 -73.52955445 22.27580976 -73.58506662 22.47909438 -73.58177124 22.4778836 -73.52491747 22.4778836 -73.52491747,http://archive.stsci.edu/hst/previews/J92F/J92F05020_256.jpg,2000966141,DADS,6980.829575
image,HST,ACS/WFC,f555w,OPTICAL,NGC602,HST_9891_33_ACS_WFC_F555W,22.42879449,-73.56814462,Gilmore,3,52867.07887,52867.07921,29,,,53050.15206,9891,2002591601,POLYGON J2000 22.47711660 -73.54365090 22.38885750 -73.53182200 22.28821170 -73.58010110 22.37665270 -73.59197210 22.47711660 -73.54365090 POLYGON J2000 22.56993410 -73.55593100 22.47883100 -73.54353680 22.37950400 -73.59281030 22.47080040 -73.60524730 22.56993410 -73.55593100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_33_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001379049,HLA,7046.704483
image,HST,ACS/WFC,f814w,OPTICAL,NGC602,HST_9891_33_ACS_WFC_F814W,22.42893368,-73.56813289,Gilmore,3,52867.0853,52867.08565,29,,,53050.15346,9891,2002591600,POLYGON J2000 22.38899990 -73.53181280 22.28835570 -73.58008890 22.37679380 -73.59195880 22.47725610 -73.54364070 22.38899990 -73.53181280 POLYGON J2000 22.47093640 -73.60523330 22.57006720 -73.55591950 22.47896820 -73.54352640 22.37964420 -73.59279730 22.47093640 -73.60523330,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_33_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001379048,HLA,7046.828217
image,HST,ACS/WFC,f555w,OPTICAL,KRON-3,HST_10396_07_ACS_WFC_F555W,6.16504633,-72.79556118,Gallagher,3,53752.93057,53752.97829,2024,,,54118.27779,10396,2002567522,POLYGON J2000 6.22890960 -72.82887730 6.28898675 -72.77653140 6.28983370 -72.77579110 6.28763052 -72.77563361 6.28823520 -72.77510510 6.19744490 -72.76859220 6.19676605 -72.76918282 6.19626160 -72.76914650 6.19608985 -72.76929592 6.19585070 -72.76927870 6.19524358 -72.76980684 6.17814068 -72.78467126 6.19498320 -72.76936566 6.19580130 -72.76862150 6.19362975 -72.76845994 6.19420710 -72.76793480 6.10053800 -72.76094130 6.09988229 -72.76153480 6.09935240 -72.76149510 6.09918631 -72.76164543 6.09894040 -72.76162700 6.09836046 -72.76215185 6.03919780 -72.81552390 6.04137362 -72.81568710 6.04079020 -72.81621180 6.13472840 -72.82323290 6.13555181 -72.82248873 6.13633020 -72.82254670 6.13642252 -72.82246325 6.13687459 -72.82249584 6.13626390 -72.82302380 6.22731110 -72.82956420 6.22816347 -72.82882389 6.22890960 -72.82887730,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10396_07_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001354970,HLA,10357.27315
