#@string, string, string, string, string, string, string, ra, dec, string, int, float, float, float, string, string, float, string, string, string, string, string, string, float
dataproduct_type,obs_collection,instrument,filters,wavelength_region,target_name,obs_id,s_ra,s_dec,proposal_pi,calib_level,t_min,t_max,t_exptime,target_classification,obs_title,t_obs_release,proposal_id,objID,s_region,jpegURL,obsid,project,distance
image,HST,ACS/HRC,F606W,OPTICAL,QSO-052402-701108,J8DX22020,81.00916666667,-70.18572222222,ALCOCK,3,52539.79929,52539.81132,400,GALAXY,,52539.91362,9462,2001914513,POLYGON 81.02311873 -70.182108 81.00248684 -70.18114425 80.99674024 -70.18895974 81.01739281 -70.1899921 81.02311873 -70.182108 81.02311873 -70.182108,http://archive.stsci.edu/hst/previews/J8DX/J8DX22020_256.jpg,2000964770,DADS,6032.31597389032
image,HST,ACS/HRC,f606w,OPTICAL,QSO-052402-701108,HST_9462_22_ACS_HRC_F606W,81.0094804908106,-70.1855773638778,Alcock,3,52539.79931,52539.81132,400,,,52539.91362,9462,2002506027,POLYGON J2000 81.01704940 -70.19000170 81.01707711 -70.18996347 81.01710710 -70.18996490 81.02277141 -70.18214733 81.02279910 -70.18210910 81.02273849 -70.18210621 81.02275240 -70.18208700 81.00214466 -70.18110216 81.00211410 -70.18110070 81.00208637 -70.18113893 81.00205640 -70.18113750 81.00204100 -70.18115873 81.00191490 -70.18115270 81.00188717 -70.18119093 81.00185720 -70.18118950 80.99615750 -70.18904460 80.99621804 -70.18904750 80.99620410 -70.18906670 80.99636023 -70.18907417 81.01685000 -70.19005370 81.01687772 -70.19001546 81.01690780 -70.19001690 81.01692319 -70.18999567 81.01704940 -70.19000170,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9462_22_ACS_HRC_F606W&size=ALL&format=jpeg&output_size=256,2001293475,HLA,6032.61983489593
image,HST,ACS/HRC,f814w,OPTICAL,QSO-052402-701108,HST_9462_22_ACS_HRC_F814W,81.0096322907019,-70.1855439826026,Alcock,3,52539.79611,52539.79787,100,,,52539.91084,9462,2002506028,POLYGON J2000 81.00216120 -70.18112290 80.99646150 -70.18897780 81.01710660 -70.18996480 81.02279870 -70.18210920 81.00216120 -70.18112290,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9462_22_ACS_HRC_F814W&size=ALL&format=jpeg&output_size=256,2001293476,HLA,6032.62512217078
image,HST,ACS/HRC,F606W,OPTICAL,QSO-052402-701108,J91Q21010,81.00916666667,-70.18572222222,ALCOCK,3,53744.31944,53744.32985,400,GALAXY,,54109.52867,10130,2001916370,POLYGON 81.00393175 -70.18040298 80.9942989 -70.18667934 81.01440556 -70.19109385 81.02384063 -70.1847984 81.00393175 -70.18040298 81.00393175 -70.18040298,http://archive.stsci.edu/hst/previews/J91Q/J91Q21010_256.jpg,2000966627,DADS,6037.64480227206
image,HST,ACS/HRC,f606w,OPTICAL,QSO-052402-701108,HST_10130_21_ACS_HRC_F606W,81.0083307366582,-70.1856877139691,Alcock,3,53744.31946,53744.32985,400,,,54109.52867,10130,2002506024,POLYGON J2000 80.99352000 -70.18660570 80.99357355 -70.18661749 80.99351540 -70.18665580 80.99361332 -70.18667736 80.99359930 -70.18668660 81.01361720 -70.19109190 81.01364525 -70.19107341 81.01369430 -70.19108420 81.01375239 -70.19104590 81.02322420 -70.18479930 81.02312619 -70.18477774 81.02314020 -70.18476850 81.02308655 -70.18475670 81.02313072 -70.18472756 81.02314460 -70.18471840 81.02304667 -70.18469686 81.02306070 -70.18468760 81.00304700 -70.18028340 81.00301908 -70.18030181 81.00297000 -70.18029100 80.99343600 -70.18657490 80.99353400 -70.18659648 80.99352000 -70.18660570,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10130_21_ACS_HRC_F606W&size=ALL&format=jpeg&output_size=256,2001293472,HLA,6038.13141572367
image,HST,ACS/WFC,f814w,OPTICAL,NGC1939,HST_9891_63_ACS_WFC_F814W,80.3880991079952,-69.9383062074816,Gilmore,3,52847.63078,52847.6331,200,,,53030.98747,9891,2002543460,POLYGON J2000 80.44708080 -69.95814020 80.50152320 -69.93644600 80.38408450 -69.89656180 80.32962430 -69.91822000 80.44708080 -69.95814020 POLYGON J2000 80.39183880 -69.97979360 80.44411050 -69.95870200 80.32957590 -69.91871820 80.27728890 -69.93977610 80.39183880 -69.97979360,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_63_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001330908,HLA,6088.8560258378
image,HST,ACS/WFC,f555w,OPTICAL,NGC1939,HST_9891_63_ACS_WFC_F555W,80.3881021523976,-69.9383473329165,Gilmore,3,52847.6209,52847.62473,330,,,53030.8617,9891,2002543459,POLYGON J2000 80.32957390 -69.91875890 80.27728310 -69.93981760 80.39184290 -69.97983650 80.44411820 -69.95874420 80.32957390 -69.91875890 POLYGON J2000 80.32962330 -69.91826020 80.44708780 -69.95818200 80.50153420 -69.93648670 80.38408760 -69.89660090 80.32962330 -69.91826020,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_63_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001330907,HLA,6088.91179128813
image,HST,ACS/WFC,f555w,OPTICAL,HODGE7,HST_9891_76_ACS_WFC_F555W,87.5511704677833,-67.7224166584836,Gilmore,3,52919.8967,52919.90054,330,,,53103.07615,9891,2002469941,POLYGON J2000 87.57476050 -67.69546780 87.52822340 -67.74937640 87.60152290 -67.75638170 87.64790560 -67.70245230 87.57476050 -67.69546780 POLYGON J2000 87.57356700 -67.69567680 87.50276740 -67.68909800 87.45474870 -67.74211760 87.52569490 -67.74871720 87.57356700 -67.69567680,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_76_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001257389,HLA,6102.02682586299
image,HST,ACS/WFC,f814w,OPTICAL,HODGE7,HST_9891_76_ACS_WFC_F814W,87.5512657889791,-67.722397233025,Gilmore,3,52919.90657,52919.9089,200,,,53103.40626,9891,2002469940,POLYGON J2000 87.57366360 -67.69565870 87.50286630 -67.68908070 87.45484670 -67.74209740 87.52579060 -67.74869630 87.57366360 -67.69565870 POLYGON J2000 87.60161470 -67.75636050 87.64799710 -67.70243350 87.57485540 -67.69544960 87.52831860 -67.74935580 87.60161470 -67.75636050,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_76_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001257388,HLA,6102.16355601827
image,HST,ACS/WFC,f814w,OPTICAL,NGC1943,HST_9891_64_ACS_WFC_F814W,80.6617443891849,-70.1594233090853,Gilmore,3,52919.77765,52919.77812,40,,,53102.99878,9891,2002531193,POLYGON J2000 80.54826130 -70.17493670 80.62484120 -70.18448630 80.69534270 -70.13379380 80.61891770 -70.12427430 80.54826130 -70.17493670 POLYGON J2000 80.69673450 -70.13363620 80.62743180 -70.18524830 80.70650740 -70.19529630 80.77564630 -70.14365370 80.69673450 -70.13363620,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_64_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001318641,HLA,6191.23401332828
image,HST,ACS/WFC,f555w,OPTICAL,NGC1943,HST_9891_64_ACS_WFC_F555W,80.6616321194651,-70.159438559827,Gilmore,3,52919.77097,52919.77157,50,,,53102.99703,9891,2002531192,POLYGON J2000 80.62731930 -70.18526470 80.70639850 -70.19531350 80.77553860 -70.14366850 80.69662320 -70.13365020 80.62731930 -70.18526470 POLYGON J2000 80.69522950 -70.13380760 80.61880200 -70.12428730 80.54814560 -70.17495270 80.62472810 -70.18450310 80.69522950 -70.13380760,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_64_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001318640,HLA,6191.37231975113
image,HST,ACS/WFC,f814w,OPTICAL,NGC1917,HST_9891_61_ACS_WFC_F814W,79.7961917443684,-69.0057494041033,Gilmore,3,52920.55509,52920.55742,200,,,53104.30637,9891,2002568184,POLYGON J2000 79.68757270 -69.02022840 79.75937390 -69.03046810 79.82992380 -68.98043430 79.75825300 -68.97022420 79.68757270 -69.02022840 POLYGON J2000 79.83125390 -68.98028940 79.76177020 -69.03125330 79.83589420 -69.04201590 79.90524020 -68.99102200 79.83125390 -68.98028940,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_61_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001355632,HLA,6194.91224192782
image,HST,ACS/WFC,f555w,OPTICAL,NGC1917,HST_9891_61_ACS_WFC_F555W,79.796084174393,-69.0057636049615,Gilmore,3,52920.54557,52920.54906,300,,,53104.30463,9891,2002568183,POLYGON J2000 79.90513740 -68.99103580 79.83114750 -68.98030220 79.76166210 -69.03126870 79.83578980 -69.04203230 79.90513740 -68.99103580 POLYGON J2000 79.82981560 -68.98044700 79.75814230 -68.97023590 79.68746150 -69.02024330 79.75926520 -69.03048390 79.82981560 -68.98044700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_61_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001355631,HLA,6195.0391802304
image,HST,ACS/WFC,F475W,OPTICAL,2003-LMC-157,J9E508010,82.87773333333,-70.79056388889,STUBBS,3,53591.12236,53591.14564,800,STAR,,53591.38712,10583,2001923448,POLYGON 82.87580093 -70.78038161 82.84966924 -70.79112484 82.881143 -70.80086799 82.9076417 -70.79014911 82.87580093 -70.78038161 82.87580093 -70.78038161,http://archive.stsci.edu/hst/previews/J9E5/J9E508010_256.jpg,2000973708,DADS,6450.32964452361
image,HST,ACS/WFC,F606W,OPTICAL,2003-LMC-157,J9E508020,82.87773333333,-70.79056388889,STUBBS,3,53591.12853,53591.15123,700,STAR,,53591.38816,10583,2001928841,POLYGON 82.87580093 -70.78038161 82.84966924 -70.79112484 82.881143 -70.80086799 82.9076417 -70.79014911 82.87580093 -70.78038161 82.87580093 -70.78038161,http://archive.stsci.edu/hst/previews/J9E5/J9E508020_256.jpg,2000979101,DADS,6450.32964452361
image,HST,ACS/WFC,F814W,OPTICAL,2003-LMC-157,J9E508030,82.87773333333,-70.79056388889,STUBBS,3,53591.13442,53591.1577,800,STAR,,53591.38956,10583,2001923449,POLYGON 82.87580093 -70.78038161 82.84966924 -70.79112484 82.881143 -70.80086799 82.9076417 -70.79014911 82.87580093 -70.78038161 82.87580093 -70.78038161,http://archive.stsci.edu/hst/previews/J9E5/J9E508030_256.jpg,2000973709,DADS,6450.32964452361
image,HST,ACS/WFC,f814w,OPTICAL,NGC2010,HST_9891_71_ACS_WFC_F814W,82.6866319900023,-70.8236477222653,Gilmore,3,52919.7977,52919.79794,20,,,53103.10123,9891,2002518014,POLYGON J2000 82.80268200 -70.80661970 82.72019730 -70.79748560 82.65377210 -70.84984020 82.73644350 -70.85900400 82.80268200 -70.80661970 POLYGON J2000 82.65102120 -70.84910750 82.71877650 -70.79765860 82.63890930 -70.78899340 82.57097730 -70.84041280 82.65102120 -70.84910750,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_71_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001305462,HLA,6570.08039392474
image,HST,ACS/WFC,f555w,OPTICAL,NGC2010,HST_9891_71_ACS_WFC_F555W,82.686517396253,-70.8236642230989,Gilmore,3,52919.79137,52919.79162,20,,,53103.00053,9891,2002518013,POLYGON J2000 82.72008370 -70.79750070 82.65365720 -70.84985800 82.73633270 -70.85902260 82.80257260 -70.80663560 82.72008370 -70.79750070 POLYGON J2000 82.63879080 -70.78900750 82.57085880 -70.84043010 82.65090570 -70.84912560 82.71866090 -70.79767360 82.63879080 -70.78900750,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_71_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001305461,HLA,6570.18174631443
image,HST,ACS/HRC,F606W,OPTICAL,QSO-054750-672802,J8DX01020,86.95916666667,-67.46702777778,ALCOCK,3,52522.30104,52522.31307,400,GALAXY,,52522.95914,9462,2001910421,POLYGON 86.96691204 -67.46186814 86.94910518 -67.46367854 86.95228835 -67.47164024 86.9701801 -67.46989045 86.96691204 -67.46186814 86.96691204 -67.46186814,http://archive.stsci.edu/hst/previews/J8DX/J8DX01020_256.jpg,2000960678,DADS,6588.85056533901
image,HST,ACS/HRC,f606w,OPTICAL,QSO-054750-672802,HST_9462_01_ACS_HRC_F606W,86.9586974242604,-67.4664792765099,Alcock,3,52522.30105,52522.31307,400,,,52522.95914,9462,2002469930,POLYGON J2000 86.95131890 -67.47142090 86.95137132 -67.47141564 86.95137930 -67.47143520 86.95151418 -67.47142167 86.96921960 -67.46964460 86.96920369 -67.46960570 86.96922960 -67.46960310 86.96922075 -67.46958145 86.96932980 -67.46957050 86.96931389 -67.46953160 86.96933980 -67.46952900 86.96608880 -67.46157620 86.96607290 -67.46153730 86.96602049 -67.46154256 86.96601250 -67.46152300 86.94820456 -67.46331065 86.94817810 -67.46331330 86.94819397 -67.46335220 86.94816800 -67.46335480 86.94817684 -67.46337647 86.94806790 -67.46338740 86.94808377 -67.46342630 86.94805780 -67.46342890 86.95131890 -67.47142090,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9462_01_ACS_HRC_F606W&size=ALL&format=jpeg&output_size=256,2001257378,HLA,6588.96379532137
image,HST,ACS/HRC,f814w,OPTICAL,QSO-054750-672802,HST_9462_01_ACS_HRC_F814W,86.9587876991985,-67.466428664002,Alcock,3,52522.29258,52522.29434,100,,,52522.9586,9462,2002469929,POLYGON J2000 86.94823890 -67.46332770 86.95149970 -67.47131960 86.96933930 -67.46952900 86.96607270 -67.46153740 86.94823890 -67.46332770,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9462_01_ACS_HRC_F814W&size=ALL&format=jpeg&output_size=256,2001257377,HLA,6589.41062544692
image,HST,ACS/HRC,f606w,OPTICAL,QSO-054750-672802,HST_10130_01_ACS_HRC_F606W,86.9590017488034,-67.4670218200075,Alcock,3,53485.98031,53485.99071,400,,,53851.23227,10130,2002469935,POLYGON J2000 86.95912610 -67.46190760 86.95905373 -67.46193588 86.95903260 -67.46192940 86.94425120 -67.46770400 86.94429348 -67.46771697 86.94425730 -67.46773110 86.94427840 -67.46773757 86.95865640 -67.47214630 86.95872864 -67.47211808 86.95874990 -67.47212460 86.95878956 -67.47210911 86.95887730 -67.47213600 86.95894972 -67.47210771 86.95897090 -67.47211420 86.97363936 -67.46638206 86.97375130 -67.46633830 86.97370908 -67.46632536 86.97374530 -67.46631120 86.95934690 -67.46189730 86.95927454 -67.46192558 86.95925340 -67.46191910 86.95921392 -67.46193453 86.95916832 -67.46192055 86.95912610 -67.46190760,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10130_01_ACS_HRC_F606W&size=ALL&format=jpeg&output_size=256,2001257383,HLA,6591.0729873331
image,HST,ACS/HRC,F606W,OPTICAL,QSO-054750-672802,J91Q01010,86.95916666667,-67.46702777778,ALCOCK,3,53485.98031,53485.99071,400,GALAXY,,53851.23227,10130,2001916365,POLYGON 86.95932859 -67.46189849 86.94450761 -67.46770038 86.9589496 -67.4720864 86.97368969 -67.46634397 86.95932859 -67.46189849 86.95932859 -67.46189849,http://archive.stsci.edu/hst/previews/J91Q/J91Q01010_256.jpg,2000966622,DADS,6591.4445417344
image,HST,ACS/WFC,f814w,OPTICAL,NGC1987,HST_9891_66_ACS_WFC_F814W,81.8647979065111,-70.7410618799015,Gilmore,3,52919.52155,52919.52353,170,,,53102.714,9891,2002518019,POLYGON J2000 81.91347100 -70.77655870 81.98081350 -70.72436510 81.89891060 -70.71499630 81.83138590 -70.76715980 81.91347100 -70.77655870 POLYGON J2000 81.82866550 -70.76641930 81.89749080 -70.71516520 81.81818270 -70.70627290 81.74918490 -70.75749720 81.82866550 -70.76641930,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_66_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001305467,HLA,6741.79860342519
image,HST,ACS/WFC,f555w,OPTICAL,NGC1987,HST_9891_66_ACS_WFC_F555W,81.8646836117389,-70.7410780305793,Gilmore,3,52919.50711,52919.51001,250,,,53102.71262,9891,2002518020,POLYGON J2000 81.74906730 -70.75751400 81.82855040 -70.76643690 81.89737540 -70.71518000 81.81806480 -70.70628680 81.74906730 -70.75751400 POLYGON J2000 81.89879720 -70.71501120 81.83127150 -70.76717710 81.91336020 -70.77657680 81.98070370 -70.72438080 81.89879720 -70.71501120,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_66_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001305468,HLA,6741.9147190676
image,HST,ACS/WFC,f435w,OPTICAL,ESO056-SC131,HST_10595_04_ACS_WFC_F435W,81.8434079782516,-70.7431376340792,Goudfrooij,3,54026.19017,54026.20255,770,,,54391.54953,10595,2002518018,POLYGON J2000 81.81185140 -70.76514520 81.81402808 -70.76555883 81.88716240 -70.77943160 81.88728931 -70.77936930 81.88946940 -70.77978210 81.98521360 -70.73264650 81.91000830 -70.71840020 81.90988166 -70.71846260 81.90770810 -70.71805010 81.90729988 -70.71825124 81.83560350 -70.70486000 81.83548499 -70.70491663 81.83330640 -70.70450900 81.73658360 -70.75059350 81.73876523 -70.75100228 81.80959570 -70.76425090 81.80971450 -70.76419435 81.81189930 -70.76460230 81.84929714 -70.74678014 81.81185140 -70.76514520,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10595_04_ACS_WFC_F435W&size=ALL&format=jpeg&output_size=256,2001305466,HLA,6764.59876820715
image,HST,ACS/WFC,f555w,OPTICAL,ESO056-SC131,HST_10595_04_ACS_WFC_F555W,81.8887575874266,-70.7362673449945,Goudfrooij,3,54026.20873,54026.22052,720,,,54391.57073,10595,2002518016,POLYGON J2000 81.80971835 -70.76419328 81.81190350 -70.76460130 81.84924547 -70.74680565 81.81185270 -70.76514450 81.88716300 -70.77943100 81.88729021 -70.77936856 81.88947000 -70.77978130 81.98508567 -70.73270962 81.98521190 -70.73264730 81.91000770 -70.71840100 81.90988123 -70.71846332 81.90770760 -70.71805080 81.90729825 -70.71825249 81.83560440 -70.70486130 81.83548609 -70.70491783 81.83330700 -70.70451010 81.73658910 -70.75059250 81.80959940 -70.76424990 81.80971835 -70.76419328,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10595_04_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001305464,HLA,6764.60227878316
image,HST,ACS/WFC,f814w,OPTICAL,ESO056-SC131,HST_10595_04_ACS_WFC_F814W,81.8887586683091,-70.7362681557114,Goudfrooij,3,54026.2266,54026.23802,688,,,54391.58488,10595,2002518017,POLYGON J2000 81.98520820 -70.73264820 81.91000810 -70.71840300 81.90988178 -70.71846524 81.90770800 -70.71805270 81.90729871 -70.71825436 81.83560960 -70.70486470 81.83549143 -70.70492116 81.83331210 -70.70451340 81.73659640 -70.75059240 81.80960380 -70.76424870 81.80972276 -70.76419208 81.81190800 -70.76460010 81.84921336 -70.74682282 81.81185630 -70.76514370 81.88716250 -70.77942900 81.88728973 -70.77936655 81.88946960 -70.77977930 81.98508201 -70.73271050 81.98520820 -70.73264820,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10595_04_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001305465,HLA,6764.6073259522
image,HST,ACS/WFC,F435W,OPTICAL,ESO056-SC131,J9ES04010,81.82083333333,-70.735,GOUDFROOIJ,3,54026.19281,54026.20255,680,STELLAR CLUSTER,,54391.54953,10595,2001926064,POLYGON 81.83375936 -70.70570783 81.73702456 -70.75113879 81.81006164 -70.7652961 81.9062784 -70.71877862 81.83375936 -70.70570783 81.83375936 -70.70570783,http://archive.stsci.edu/hst/previews/J9ES/J9ES04010_256.jpg,2000976324,DADS,6771.23681142135
image,HST,ACS/WFC,F555W,OPTICAL,ESO056-SC131,J9ES04020,81.82083333333,-70.735,GOUDFROOIJ,3,54026.21079,54026.22052,680,STELLAR CLUSTER,,54391.57073,10595,2001929028,POLYGON 81.83375936 -70.70570783 81.73702456 -70.75113879 81.81006164 -70.7652961 81.9062784 -70.71877862 81.83375936 -70.70570783 81.83375936 -70.70570783,http://archive.stsci.edu/hst/previews/J9ES/J9ES04020_256.jpg,2000979288,DADS,6771.23681142135
image,HST,ACS/WFC,F814W,OPTICAL,ESO056-SC131,J9ES04030,81.82083333333,-70.735,GOUDFROOIJ,3,54026.22829,54026.23802,680,STELLAR CLUSTER,,54391.58488,10595,2001927100,POLYGON 81.83375936 -70.70570783 81.73702456 -70.75113879 81.81006164 -70.7652961 81.9062784 -70.71877862 81.83375936 -70.70570783 81.83375936 -70.70570783,http://archive.stsci.edu/hst/previews/J9ES/J9ES04030_256.jpg,2000977360,DADS,6771.23681142135
image,HST,ACS/WFC,f555w,OPTICAL,NGC1903,HST_9891_60_ACS_WFC_F555W,79.3355433832241,-69.3234441986579,Gilmore,3,53158.04642,53158.04701,50,,,53342.5487,9891,2002568181,POLYGON J2000 79.40043630 -69.29195720 79.24102220 -69.29834740 79.25556730 -69.32650470 79.41518450 -69.32010100 79.40043630 -69.29195720 POLYGON J2000 79.27132370 -69.35400870 79.42950230 -69.34841140 79.41462190 -69.32124640 79.25663840 -69.32683020 79.27132370 -69.35400870,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_60_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001355629,HLA,6797.10675092505
image,HST,ACS/WFC,f814w,OPTICAL,NGC1903,HST_9891_60_ACS_WFC_F814W,79.3354507109283,-69.3234191964411,Gilmore,3,53158.0531,53158.05358,40,,,53342.55044,9891,2002568182,POLYGON J2000 79.25654980 -69.32680410 79.27123560 -69.35398110 79.42940470 -69.34838560 79.41452400 -69.32122200 79.25654980 -69.32680410 POLYGON J2000 79.25547930 -69.32647920 79.41508780 -69.32007660 79.40033980 -69.29193470 79.24093440 -69.29832370 79.25547930 -69.32647920,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_60_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001355630,HLA,6797.22217285608
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JC2O03010,79.73712537965,-68.44832888789,STEPHENS,3,56230.76686,56230.91272,4190,UNIDENTIFIED,,56596.11931,12941,2001938431,POLYGON 79.76908699 -68.42090624 79.65337206 -68.45661269 79.70682557 -68.47648341 79.82292549 -68.43969141 79.76908699 -68.42090624 79.76908699 -68.42090624,http://archive.stsci.edu/hst/previews/JC2O/JC2O03010_256.jpg,2000989114,DADS,6798.09718228612
image,HST,ACS/WFC,F555W,OPTICAL,ANY,JC2O03020,79.73705129751,-68.44765898306,STEPHENS,3,56230.80755,56230.83116,1785,UNIDENTIFIED,,56595.95745,12941,2001942196,POLYGON 79.76901226 -68.42023636 79.65330076 -68.4559428 79.70675268 -68.47581352 79.82284917 -68.43902153 79.76901226 -68.42023636 79.76901226 -68.42023636,http://archive.stsci.edu/hst/previews/JC2O/JC2O03020_256.jpg,2000992903,DADS,6799.12483735621
image,HST,ACS/WFC,F606W,OPTICAL,J051848.84-700247.0,JBTC19010,79.7035,-70.04638888889,SAHAI,3,56120.92182,56120.95961,405,ISM,,56305.11301,12519,2001934382,POLYGON 79.69543066 -70.03646995 79.67655187 -70.0486295 79.71169662 -70.05626815 79.73092912 -70.04411039 79.69543066 -70.03646995 79.69543066 -70.03646995,http://archive.stsci.edu/hst/previews/JBTC/JBTC19010_256.jpg,2000984939,DADS,7111.62146364752
image,HST,ACS/WFC,F435W,OPTICAL,J051848.84-700247.0,JBTC19020,79.7035,-70.04638888889,SAHAI,3,56120.92742,56120.95534,430,ISM,,56305.11318,12519,2001939538,POLYGON 79.69543066 -70.03646995 79.67655187 -70.0486295 79.71169662 -70.05626815 79.73092912 -70.04411039 79.69543066 -70.03646995 79.69543066 -70.03646995,http://archive.stsci.edu/hst/previews/JBTC/JBTC19020_256.jpg,2000990226,DADS,7111.62146364752
image,HST,ACS/WFC,F814W,OPTICAL,ANY,JBHY24020,79.1910868396,-69.64780182571,GIRARDI,3,55947.70876,55947.72422,1000,UNIDENTIFIED,,56314.15988,12257,2001928208,POLYGON 79.17764939 -69.60933173 79.07318354 -69.6539363 79.19440738 -69.69213562 79.29313572 -69.64763502 79.17764939 -69.60933173 79.17764939 -69.60933173,http://archive.stsci.edu/hst/previews/JBHY/JBHY24020_256.jpg,2000978468,DADS,7140.48491494294
image,HST,ACS/WFC,F475W,OPTICAL,ANY,JBHY24010,79.18882031683,-69.6483423136,GIRARDI,3,55947.65068,55947.66512,1000,UNIDENTIFIED,,56314.15822,12257,2001932949,POLYGON 79.1753866 -69.60987207 79.07091338 -69.65447529 79.19213623 -69.69267617 79.29087182 -69.64817684 79.1753866 -69.60987207 79.1753866 -69.60987207,http://archive.stsci.edu/hst/previews/JBHY/JBHY24010_256.jpg,2000983313,DADS,7143.69711397744
image,HST,ACS/HRC,f606w,OPTICAL,QSO-052056-702452,HST_9462_21_ACS_HRC_F606W,80.2356466469176,-70.4136797240107,Alcock,3,52686.39355,52686.40395,400,,,52686.55564,9462,2002506043,POLYGON J2000 80.24164250 -70.40835200 80.22231470 -70.41116940 80.22235044 -70.41120693 80.22232250 -70.41121100 80.22234241 -70.41123191 80.22222440 -70.41124910 80.22226012 -70.41128662 80.22223210 -70.41129070 80.22957280 -70.41899670 80.22962969 -70.41898841 80.22964760 -70.41900720 80.24898190 -70.41618910 80.24896389 -70.41617022 80.24894611 -70.41615158 80.24897410 -70.41614750 80.24895407 -70.41612650 80.24907200 -70.41610930 80.24903621 -70.41607178 80.24906420 -70.41606770 80.24179076 -70.40843967 80.24171730 -70.40836260 80.24166050 -70.40837088 80.24164250 -70.40835200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9462_21_ACS_HRC_F606W&size=ALL&format=jpeg&output_size=256,2001293491,HLA,7282.16497565702
image,HST,ACS/HRC,f814w,OPTICAL,QSO-052056-702452,HST_9462_21_ACS_HRC_F814W,80.2355680218561,-70.4137350990083,Alcock,3,52686.39059,52686.39235,100,,,52686.55247,9462,2002506042,POLYGON J2000 80.24890650 -70.41617850 80.24156010 -70.40847350 80.22223270 -70.41129070 80.22957290 -70.41899650 80.24890650 -70.41617850,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9462_21_ACS_HRC_F814W&size=ALL&format=jpeg&output_size=256,2001293490,HLA,7282.56081238155
image,HST,ACS/HRC,F606W,OPTICAL,QSO-052056-702452,J8DX21020,80.2375,-70.41461111111,ALCOCK,3,52686.39355,52686.40395,400,GALAXY,,52686.55564,9462,2001910426,POLYGON 80.24344925 -70.40937041 80.22405709 -70.41216056 80.2314494 -70.41989274 80.2507303 -70.41704627 80.24344925 -70.40937041 80.24344925 -70.40937041,http://archive.stsci.edu/hst/previews/J8DX/J8DX21020_256.jpg,2000960683,DADS,7282.75827429189
image,HST,ACS/HRC,F606W,OPTICAL,QSO-052056-702452,J91Q20010,80.2375,-70.41461111111,ALCOCK,3,53227.96012,53227.97052,400,GALAXY,,53593.57368,10130,2001915815,POLYGON 80.24108863 -70.40908295 80.22332361 -70.41287559 80.23398798 -70.4200936 80.25189868 -70.41634882 80.24108863 -70.40908295 80.24108863 -70.40908295,http://archive.stsci.edu/hst/previews/J91Q/J91Q20010_256.jpg,2000966072,DADS,7284.36313684225
