#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Product Type, Mission, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Proposal ID, Principal Investigator, Calibration Level, Start Time, End Time, Exposure Time, Release Date, Object ID, s_region, Product Group ID, Distance (")
#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, float, string, string, string, float
dataproduct_type,obs_collection,instrument,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,t_obs_release,objID,s_region,obsid,distance
image,HST,WFC3/IR,DADS,F160W,INFRARED,30-DOR,STAR FORMING REGION;STELLAR CLUSTER,IB6WD6080,84.70919053509,-69.09698413626,11360,O'CONNELL,3,55130.99375,55131.02406,2598.465088,55131.2792,2012906512,POLYGON 84.74269043 -69.07503405 84.6403784 -69.08423418 84.66265263 -69.1173666 84.76768159 -69.10790941 84.74269043 -69.07503405 84.74269043 -69.07503405,2003841148,5293.52060732896
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03I030,84.67097256791,-69.07275519274,12939,SABBI,3,56275.42206,56275.44142,1598.465576,56275.54666,2012916429,POLYGON 84.66652412 -69.04760749 84.59848974 -69.07147499 84.67512543 -69.09873711 84.74125434 -69.07417852 84.66652412 -69.04760749 84.66652412 -69.04760749,2003851065,5299.74213014642
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY087030,84.82677620019,-69.17318981705,12939,SABBI,3,56280.18174,56280.2011,1598.465576,56280.33209,2012916493,POLYGON 84.82212763 -69.14804622 84.75395044 -69.17197536 84.83113421 -69.19916787 84.89739157 -69.17454923 84.82212763 -69.14804622 84.82212763 -69.14804622,2003851129,5311.37900737119
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03I020,84.67085813204,-69.06489855716,12939,SABBI,3,56275.4053,56275.42119,1298.464661,56275.54601,2012916428,POLYGON 84.66641127 -69.03975085 84.59840129 -69.06361836 84.67500951 -69.09088048 84.74111471 -69.06632189 84.66641127 -69.03975085 84.66641127 -69.03975085,2003851064,5313.5979040915
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY087020,84.8266050875,-69.16533332041,12939,SABBI,3,56280.15149,56280.16738,1298.464661,56280.29778,2012916492,POLYGON 84.82195845 -69.14018971 84.7538056 -69.16411877 84.8309613 -69.19131137 84.89719502 -69.16669282 84.82195845 -69.14018971 84.82195845 -69.14018971,2003851128,5323.27784086291
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03H030,84.74407048671,-69.09854814407,12939,SABBI,3,56278.67628,56278.69565,1598.465576,56279.03657,2012916427,POLYGON 84.73953275 -69.07340236 84.67149794 -69.09729883 84.74831527 -69.12452828 84.81443976 -69.09994149 84.73953275 -69.07340236 84.73953275 -69.07340236,2003851063,5337.28230475398
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC-2070,STAR FORMING REGION;STELLAR CLUSTER,JBY07G010,84.84014128701,-69.12405232323,12939,SABBI,3,56556.18248,56556.21718,2270,56558.66115,2012945837,POLYGON 84.79942279 -69.09166648 84.74672658 -69.1439205 84.90277019 -69.1589998 84.95243349 -69.10496738 84.79942279 -69.09166648 84.79942279 -69.09166648,2003880473,5346.70756691533
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC-2070,STAR FORMING REGION;STELLAR CLUSTER,JBY001010,84.89844036294,-69.16785196387,12939,SABBI,3,56552.68727,56552.75852,2270,56553.06838,2012945795,POLYGON 84.8576393 -69.13546638 84.80483781 -69.18772047 84.96119556 -69.20279946 85.01095722 -69.14876687 84.8576393 -69.13546638 84.8576393 -69.13546638,2003880431,5346.8738916787
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03Q030,84.5891741328,-68.99803915572,12939,SABBI,3,56279.32005,56279.33941,1598.465576,56279.61375,2012916445,POLYGON 84.58483414 -68.97288937 84.51694246 -68.99672455 84.59321622 -69.02402304 84.65921181 -68.99949599 84.58483414 -68.97288937 84.58483414 -68.97288937,2003851081,5347.87419379123
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03H020,84.7439296813,-69.09069156278,12939,SABBI,3,56278.6256,56278.64149,1298.464661,56279.6261,2012916426,POLYGON 84.73939369 -69.06554577 84.67138319 -69.08944221 84.74817283 -69.1166717 84.81427369 -69.09208496 84.73939369 -69.06554577 84.73939369 -69.06554577,2003851062,5350.54745809291
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03Q020,84.58908929327,-68.99018247327,12939,SABBI,3,56279.29049,56279.30638,1298.464661,56279.4533,2012916444,POLYGON 84.58475095 -68.96503269 84.51688341 -68.98886783 84.59312982 -69.01616636 84.65910195 -68.99163935 84.58475095 -68.96503269 84.58475095 -68.96503269,2003851080,5363.02630006764
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03G030,84.81734085988,-69.12430994768,12939,SABBI,3,56274.56375,56274.58311,1598.465576,56274.76509,2012916425,POLYGON 84.81271349 -69.0991661 84.74467856 -69.12309156 84.82167792 -69.15028824 84.88779765 -69.12567325 84.81271349 -69.0991661 84.81271349 -69.0991661,2003851061,5377.80709415639
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03P030,84.66192729452,-69.02386694901,12939,SABBI,3,56279.00524,56279.02461,1598.465576,56279.10638,2012916443,POLYGON 84.65749907 -68.99871901 84.58960638 -69.02258299 84.66606029 -69.04984909 84.73205208 -69.025294 84.65749907 -68.99871901 84.65749907 -68.99871901,2003851079,5378.59522635744
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC-2070-2,STAR FORMING REGION;STELLAR CLUSTER,JBY07W010,84.81015758836,-69.07169766731,12939,SABBI,3,56393.96424,56393.99894,2270,56394.15557,2012945853,POLYGON 84.75843726 -69.03459342 84.69299691 -69.08641532 84.8411878 -69.10541741 84.90850205 -69.05536128 84.75843726 -69.03459342 84.75843726 -69.03459342,2003880489,5380.17963153625
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03G020,84.81717355513,-69.11645343255,12939,SABBI,3,56274.54699,56274.56288,1298.464661,56274.76363,2012916424,POLYGON 84.8125481 -69.09130958 84.74453738 -69.11523495 84.82150878 -69.14243173 84.88760501 -69.11781683 84.8125481 -69.09130958 84.8125481 -69.09130958,2003851060,5390.48278094327
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03P020,84.66181634488,-69.01601030752,12939,SABBI,3,56278.98848,56279.00437,1298.464661,56279.10597,2012916442,POLYGON 84.6573897 -68.99086237 84.58952129 -69.01472635 84.66594786 -69.04199244 84.73191605 -69.01743736 84.6573897 -68.99086237 84.6573897 -68.99086237,2003851078,5393.17137703868
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC-2070-2,STAR FORMING REGION;STELLAR CLUSTER,JBY07Q010,84.75851600854,-69.02682816165,12939,SABBI,3,56387.3648,56387.42837,2270,56387.65015,2012945847,POLYGON 84.70698846 -68.98970837 84.64156039 -69.04151062 84.7894032 -69.06055724 84.85669821 -69.01052145 84.70698846 -68.98970837 84.70698846 -68.98970837,2003880483,5401.48866002618
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-2070-V01,STAR FORMING REGION;STELLAR CLUSTER,IBY001020,84.77681298625,-69.07862039293,12939,SABBI,3,56552.6863,56552.70663,1408,56553.05975,2012916374,POLYGON 84.80422583 -69.04917721 84.68872904 -69.06825962 84.74941138 -69.10805312 84.86433736 -69.08962317 84.80422583 -69.04917721 84.80422583 -69.04917721,2003851010,5406.57134725486
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03O030,84.73485167701,-69.04966379176,12939,SABBI,3,56278.39154,56278.4109,1598.465576,56278.53829,2012916441,POLYGON 84.73033474 -69.02451775 84.66244145 -69.04841058 84.73907599 -69.07564415 84.80506355 -69.05106098 84.73033474 -69.02451775 84.73033474 -69.02451775,2003851077,5412.36763410148
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-2070-2,STAR FORMING REGION;STELLAR CLUSTER,IBY07W020,84.90538399607,-69.16491146418,12939,SABBI,3,56393.96326,56393.9836,1408,56394.13429,2012916490,POLYGON 84.94102998 -69.1366105 84.82119253 -69.15076664 84.86955861 -69.19320796 84.99052199 -69.17835455 84.94102998 -69.1366105 84.94102998 -69.1366105,2003851126,5414.45156726775
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-2070-V7G,STAR FORMING REGION;STELLAR CLUSTER,IBY07G020,84.71875849301,-69.03482040475,12939,SABBI,3,56556.1815,56556.20184,1408,56556.59036,2012916458,POLYGON 84.74611685 -69.00537724 84.63085026 -69.02445963 84.69141151 -69.06425312 84.80610807 -69.04582329 84.74611685 -69.00537724 84.74611685 -69.00537724,2003851094,5416.77762921544
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03F030,84.89078407703,-69.15004047345,12939,SABBI,3,56275.6397,56275.69481,1598.465576,56275.99617,2012916423,POLYGON 84.88606692 -69.1248986 84.81803204 -69.148853 84.89521363 -69.17601688 84.96132845 -69.15137372 84.88606692 -69.1248986 84.88606692 -69.1248986,2003851059,5421.24970054339
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-2070-2,STAR FORMING REGION;STELLAR CLUSTER,IBY07Q020,84.85332654429,-69.12007065397,12939,SABBI,3,56387.36383,56387.39404,1408,56387.6435,2012916478,POLYGON 84.88896687 -69.09178049 84.76934145 -69.10590042 84.81750716 -69.14835632 84.93825759 -69.13353953 84.88896687 -69.09178049 84.88896687 -69.09178049,2003851114,5421.41568604031
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03O020,84.73471448886,-69.04180720298,12939,SABBI,3,56278.35966,56278.37556,1298.464661,56278.53706,2012916440,POLYGON 84.73019929 -69.01666116 84.66233019 -69.04055395 84.73893717 -69.06778756 84.80490122 -69.04320444 84.73019929 -69.01666116 84.73019929 -69.01666116,2003851076,5426.36656193434
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03F020,84.8905901427,-69.14218403645,12939,SABBI,3,56275.62294,56275.63883,1298.464661,56275.74464,2012916422,POLYGON 84.88587481 -69.11704216 84.81786429 -69.14099652 84.89501796 -69.16816045 84.96110911 -69.14351734 84.88587481 -69.11704216 84.88587481 -69.11704216,2003851058,5433.33796922036
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03N030,84.80794766722,-69.07542955485,12939,SABBI,3,56279.91666,56279.93602,1598.465576,56280.04912,2012916439,POLYGON 84.80334159 -69.05028546 84.7354481 -69.07420718 84.81226376 -69.10140809 84.87824668 -69.0767968 84.80334159 -69.05028546 84.80334159 -69.05028546,2003851075,5449.13475978663
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03N020,84.80778411169,-69.06757303057,12939,SABBI,3,56279.88838,56279.90427,1298.464661,56280.04789,2012916438,POLYGON 84.8031798 -69.04242893 84.73531054 -69.06635063 84.81209854 -69.09355157 84.87805791 -69.06894032 84.8031798 -69.04242893 84.8031798 -69.04242893,2003851074,5462.55607116752
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03M030,84.88490849791,-69.09426619138,12939,SABBI,3,56270.17693,56270.1963,1598.465576,56270.41484,2012916437,POLYGON 84.87251398 -69.06945989 84.81240991 -69.09592554 84.89729234 -69.11991288 84.95525401 -69.09283818 84.87251398 -69.06945989 84.87251398 -69.06945989,2003851073,5499.85148966274
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03M020,84.88230315581,-69.08646466715,12939,SABBI,3,56270.16017,56270.17606,1298.464661,56270.27631,2012916436,POLYGON 84.86991597 -69.06165818 84.80983021 -69.08812294 84.89467955 -69.11211154 84.95262377 -69.08503772 84.86991597 -69.06165818 84.86991597 -69.06165818,2003851072,5509.90553095207
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03L030,84.95465626411,-69.12686740999,12939,SABBI,3,56277.81844,56277.8378,1598.465576,56277.99088,2012916435,POLYGON 84.94987056 -69.10172729 84.88197792 -69.12570697 84.95915731 -69.15284215 85.02512964 -69.12817446 84.94987056 -69.10172729 84.94987056 -69.10172729,2003851071,5531.40958850185
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-2070-4,STAR FORMING REGION;STELLAR CLUSTER,IBY03L020,84.95443958525,-69.11901105051,12939,SABBI,3,56277.76133,56277.77722,1298.464661,56277.98978,2012916434,POLYGON 84.94965597 -69.09387093 84.88178738 -69.11785048 84.95893862 -69.1449858 85.0248876 -69.12031824 84.94965597 -69.09387093 84.94965597 -69.09387093,2003851070,5543.67934980163
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,LH95,OB ASSOCIATION;OPEN CLUSTER;STAR FORMING REGION;STELLAR CLUSTER;YOUNG ASSOCIATION,IC1T01020,84.15761170689,-66.45506397474,12872,DA RIO,3,56438.78231,56438.81928,2804,56804.01433,2012918260,POLYGON 84.13385654 -66.42332746 84.08358042 -66.46447713 84.18315848 -66.48657791 84.23153008 -66.4455949 84.13385654 -66.42332746 84.13385654 -66.42332746,2003852896,12565.0188142063
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,LH95,OB ASSOCIATION;OPEN CLUSTER;STAR FORMING REGION;STELLAR CLUSTER;YOUNG ASSOCIATION,IC1T03020,84.14771443732,-66.45128638285,12872,DA RIO,3,56441.12578,56441.20292,2970,56806.50405,2012918262,POLYGON 84.1271022 -66.41920108 84.07282627 -66.45952888 84.1701309 -66.48317731 84.22249819 -66.44298618 84.1271022 -66.41920108 84.1271022 -66.41920108,2003852898,12570.4909941503
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,LH95,OB ASSOCIATION;OPEN CLUSTER;STAR FORMING REGION;STELLAR CLUSTER;YOUNG ASSOCIATION,IC1T02020,84.15450229211,-66.45223210569,12872,DA RIO,3,56440.1294,56440.20711,2804,56805.26793,2012918261,POLYGON 84.13255381 -66.42028868 84.07996501 -66.46097263 84.17824949 -66.48396923 84.22893103 -66.44343469 84.13255381 -66.42028868 84.13255381 -66.42028868,2003852897,12571.5927972482
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,NGC2005,GLOBULAR CLUSTER;STELLAR CLUSTER,IB7790020,82.51374905694,-69.73773083849,11714,BOND,3,55170.08678,55170.09421,120,55170.20998,2012906601,POLYGON 82.48141303 -69.71452738 82.44510882 -69.73295173 82.54648587 -69.76108212 82.58377836 -69.74259216 82.48141303 -69.71452738 82.48141303 -69.71452738,2003841237,1936.69367132777
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1898,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB005040,79.17211948017,-69.65715372868,13435,MONELLI,3,56667.91775,56667.94655,2070,57033.14263,2012921203,POLYGON 79.19096022 -69.6322165 79.1290799 -69.63804918 79.15314666 -69.68224056 79.21601166 -69.67659699 79.19096022 -69.6322165 79.19096022 -69.6322165,2003855839,2115.0473952378
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1898,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB005H5Q,79.17103802879,-69.65725320232,13435,MONELLI,3,56667.93154,56667.9327,100,57033.13972,2012735846,POLYGON ICRS  79.18988012 -69.63231609  79.21492943 -69.67669673  79.15206385 -69.68233992  79.12799921 -69.63814839  79.18988012 -69.63231609,2002975829,2116.3331211589
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC-1898,GLOBULAR CLUSTER;STELLAR CLUSTER,JCB005010,78.92835385628,-69.67559333514,13435,MONELLI,3,56667.91429,56667.92334,600,57033.14395,2012947669,POLYGON 78.893768 -69.63817386 78.81355234 -69.68851699 78.95257811 -69.71863068 79.02708128 -69.66874724 78.893768 -69.63817386 78.893768 -69.63817386,2003882305,2353.08170582333
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC-1898,GLOBULAR CLUSTER;STELLAR CLUSTER,JCB005020,78.92807182968,-69.67521698621,13435,MONELLI,3,56667.93478,56667.94926,590,57033.14993,2012947670,POLYGON 78.89348706 -69.6377974 78.81327207 -69.68814038 78.95229492 -69.71825432 79.02679752 -69.66837102 78.89348706 -69.6377974 78.89348706 -69.6377974,2003882306,2353.63485146015
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,NGC2019,GLOBULAR CLUSTER;STELLAR CLUSTER,IB7791020,82.93552637226,-70.15377913107,11714,BOND,3,55132.99796,55133.00539,120,55133.09603,2012906603,POLYGON 83.00079479 -70.14280558 82.86765895 -70.14225639 82.87148294 -70.1645287 83.00401242 -70.16532805 83.00079479 -70.14280558 83.00079479 -70.14280558,2003841239,2806.43020450355
image,HST,ACS/WFC,DADS,F435W,OPTICAL,ESO056-SC131,GLOBULAR CLUSTER;STELLAR CLUSTER,J9ES04010,81.82083333333,-70.735,10595,GOUDFROOIJ,3,54026.19281,54026.20255,680,54391.54953,2012936716,POLYGON 81.83375936 -70.70570783 81.73702456 -70.75113879 81.81006163 -70.7652961 81.9062784 -70.71877862 81.83375936 -70.70570783 81.83375936 -70.70570783,2003871352,3605.3335439791
image,HST,ACS/WFC,DADS,F555W,OPTICAL,ESO056-SC131,GLOBULAR CLUSTER;STELLAR CLUSTER,J9ES04020,81.82083333333,-70.735,10595,GOUDFROOIJ,3,54026.21079,54026.22052,680,54391.57073,2012936717,POLYGON 81.83375936 -70.70570783 81.73702456 -70.75113879 81.81006163 -70.7652961 81.9062784 -70.71877862 81.83375936 -70.70570783 81.83375936 -70.70570783,2003871353,3605.3335439791
image,HST,ACS/WFC,DADS,F814W,OPTICAL,ESO056-SC131,GLOBULAR CLUSTER;STELLAR CLUSTER,J9ES04030,81.82083333333,-70.735,10595,GOUDFROOIJ,3,54026.22829,54026.23802,680,54391.58488,2012936718,POLYGON 81.83375936 -70.70570783 81.73702456 -70.75113879 81.81006163 -70.7652961 81.9062784 -70.71877862 81.83375936 -70.70570783 81.83375936 -70.70570783,2003871354,3605.3335439791
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,JCB704010,77.63891358451,-69.08755717757,13379,MILONE,3,56819.78049,56819.80943,601,57186.69792,2012947683,POLYGON 77.59035284 -69.04986037 77.54251275 -69.10338588 77.68519881 -69.12565184 77.73775714 -69.0712459 77.59035284 -69.04986037 77.59035284 -69.04986037,2003882319,4650.25514215916
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,JCB704020,77.63891358451,-69.08755717757,13379,MILONE,3,56819.7831,56819.80043,1330,57186.69792,2012947684,POLYGON 77.59035284 -69.04986037 77.54251275 -69.10338588 77.68519881 -69.12565184 77.73775714 -69.0712459 77.59035284 -69.04986037 77.59035284 -69.04986037,2003882320,4650.25514215916
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB702040,77.37351183247,-69.12887932308,13379,MILONE,3,56740.47542,56740.49343,1422,57115.59185,2012921244,POLYGON 77.40524388 -69.10000158 77.28764606 -69.11619046 77.34160979 -69.15775565 77.4602231 -69.14085123 77.40524388 -69.10000158 77.40524388 -69.10000158,2003855880,4874.09814672702
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB702030,77.37351183247,-69.12887932308,13379,MILONE,3,56740.47236,56740.50336,794,57340,2012921243,POLYGON 77.40523572 -69.10000033 77.2876425 -69.11619347 77.34161811 -69.1577567 77.46022659 -69.14084798 77.40523572 -69.10000033 77.40523572 -69.10000033,2003855879,4874.09982116107
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB704040,77.37779746043,-69.12817577705,13379,MILONE,3,56819.78288,56819.80089,1422,57186.68611,2012921248,POLYGON 77.41479044 -69.09778795 77.29734961 -69.11630551 77.3425811 -69.15883422 77.45832137 -69.13997773 77.41479044 -69.09778795 77.41479044 -69.09778795,2003855884,4877.74628268989
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB704030,77.37779746043,-69.12817577705,13379,MILONE,3,56819.77983,56819.81082,794,57340,2012921247,POLYGON 77.41478886 -69.09778771 77.29734902 -69.11630607 77.34258281 -69.15883447 77.45832206 -69.13997718 77.41478886 -69.09778771 77.41478886 -69.09778771,2003855883,4877.7464548793
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,JCB703010,77.48423289422,-69.03434195542,13379,MILONE,3,56795.04402,56795.11319,601,57161.69306,2012947681,POLYGON 77.52379368 -68.99813345 77.37633473 -69.01916008 77.44557807 -69.06959402 77.59132463 -69.05035613 77.52379368 -68.99813345 77.52379368 -68.99813345,2003882317,4895.5720932928
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,JCB703020,77.48423289422,-69.03434195542,13379,MILONE,3,56795.04663,56795.06396,1330,57161.69375,2012947682,POLYGON 77.52379368 -68.99813345 77.37633473 -69.01916008 77.44557807 -69.06959402 77.59132463 -69.05035613 77.52379368 -68.99813345 77.52379368 -68.99813345,2003882318,4895.5720932928
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,IC1Y01040,77.37678284248,-69.12938134779,13011,PUZIA,3,56608.37506,56608.43244,861,56973.54325,2012918440,POLYGON 77.32659963 -69.11080956 77.30912464 -69.13223279 77.42737125 -69.14804323 77.44565357 -69.12645474 77.32659963 -69.11080956 77.32659963 -69.11080956,2003853076,4898.8602168605
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,IC1Y01070,77.376625,-69.12927777778,13011,PUZIA,3,56608.44991,56608.48102,700,56973.54652,2012918443,POLYGON 77.32644222 -69.11070589 77.308967 -69.13212909 77.42721284 -69.14793974 77.44549537 -69.12635128 77.32644222 -69.11070589 77.32644222 -69.11070589,2003853079,4899.21510933408
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB703040,77.37531976521,-69.12819488825,13379,MILONE,3,56795.04641,56795.06442,1422,57161.6875,2012921246,POLYGON 77.34277238 -69.09716728 77.29426926 -69.13957156 77.40985518 -69.15895137 77.45621808 -69.11676078 77.34277238 -69.09716728 77.34277238 -69.09716728,2003855882,4900.33683033362
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB703030,77.37531976521,-69.12819488825,13379,MILONE,3,56795.04336,56795.11458,794,57340,2012921245,POLYGON 77.34277414 -69.09716705 77.29426855 -69.13957097 77.40985333 -69.15895164 77.4562187 -69.11676138 77.34277414 -69.09716705 77.34277414 -69.09716705,2003855881,4900.33848016115
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB701030,77.37360859093,-69.12976160614,13379,MILONE,3,56697.33559,56697.39583,794,57340,2012921241,POLYGON 77.34019835 -69.1011251 77.28705846 -69.14189338 77.40705314 -69.15841591 77.45928433 -69.11691684 77.34019835 -69.1011251 77.34019835 -69.1011251,2003855877,4904.41285039663
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB701040,77.37360859093,-69.12976160614,13379,MILONE,3,56697.36789,56697.3859,1422,57062.52917,2012921242,POLYGON 77.34020635 -69.10112403 77.28705528 -69.14189046 77.40704542 -69.15841716 77.459288 -69.11691991 77.34020635 -69.10112403 77.34020635 -69.10112403,2003855878,4904.41952893659
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,JCB702010,77.25602427335,-69.03635300655,13379,MILONE,3,56740.47302,56740.50197,601,57115.60972,2012947679,POLYGON 77.20948406 -69.00122385 77.15114488 -69.05410552 77.30148721 -69.07055159 77.36191297 -69.01940188 77.20948406 -69.00122385 77.20948406 -69.00122385,2003882315,5176.00957365409
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,JCB702020,77.25602427335,-69.03635300655,13379,MILONE,3,56740.47564,56740.49296,1330,57115.61181,2012947680,POLYGON 77.20948406 -69.00122385 77.15114488 -69.05410552 77.30148721 -69.07055159 77.36191297 -69.01940188 77.20948406 -69.00122385 77.20948406 -69.00122385,2003882316,5176.00957365409
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,JCB701010,77.10884883221,-69.09222829809,13379,MILONE,3,56697.33625,56697.39444,601,57062.53578,2012947677,POLYGON 77.1525215 -69.053753 77.00701921 -69.07843079 77.06755799 -69.13102607 77.20813664 -69.10560801 77.1525215 -69.053753 77.1525215 -69.053753,2003882313,5219.07012461215
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,JCB701020,77.10884883221,-69.09222829809,13379,MILONE,3,56697.36811,56697.38544,1330,57062.54186,2012947678,POLYGON 77.1525215 -69.053753 77.00701921 -69.07843079 77.06755799 -69.13102607 77.20813664 -69.10560801 77.1525215 -69.053753 77.1525215 -69.053753,2003882314,5219.07012461215
image,HST,ACS/WFC,DADS,F435W,OPTICAL,ESO057-SC033,GLOBULAR CLUSTER;STELLAR CLUSTER,J9ES05010,85.98754666667,-69.18003888889,10595,GOUDFROOIJ,3,53969.52258,53969.53231,680,54334.67049,2012936719,POLYGON 85.98892996 -69.14750733 85.92290533 -69.16138641 85.98689603 -69.21204518 86.05576988 -69.19855813 85.98892996 -69.14750733 85.98892996 -69.14750733,2003871355,6706.13348621005
