instrument detector propid target ra dec filter1 filter2 pr_inv exptime date-obs filename
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.279011 -73.213985 F475W CLEAR2L Ratnatunga 689 2003-10-15 added/smc/ACS/9488_H86-74/j8i0c1wuq_raw.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.278735 -73.213869 F475W CLEAR2L Ratnatunga 816 2003-10-17 added/smc/ACS/9488_H86-74/j8i0c2q6q_flc.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.278735 -73.213869 F475W CLEAR2L Ratnatunga 816 2003-10-17 added/smc/ACS/9488_H86-74/j8i0c2q6q_flt.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.278735 -73.213869 F475W CLEAR2L Ratnatunga 816 2003-10-17 added/smc/ACS/9488_H86-74/j8i0c2q6q_raw.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.278735 -73.213869 F475W CLEAR2L Ratnatunga 651 2003-10-17 added/smc/ACS/9488_H86-74/j8i0c2qfq_flc.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.278735 -73.213869 F475W CLEAR2L Ratnatunga 651 2003-10-17 added/smc/ACS/9488_H86-74/j8i0c2qfq_flt.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.278735 -73.213869 F475W CLEAR2L Ratnatunga 651 2003-10-17 added/smc/ACS/9488_H86-74/j8i0c2qfq_raw.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.278735 -73.213869 F475W CLEAR2L Ratnatunga 900 2003-10-17 added/smc/ACS/9488_H86-74/j8i0c2qhq_flc.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.278735 -73.213869 F475W CLEAR2L Ratnatunga 900 2003-10-17 added/smc/ACS/9488_H86-74/j8i0c2qhq_flt.fits
ACS WFC 9488 HIGH-GALACTIC-LATITUDE 11.278735 -73.213869 F475W CLEAR2L Ratnatunga 900 2003-10-17 added/smc/ACS/9488_H86-74/j8i0c2qhq_raw.fits
ACS WFC 9891 KRON34 13.889167 -72.832714 F555W CLEAR2L Gilmore 165 2003-08-12 added/smc/ACS/9891_KRON34/j8ne20mjq_flc.fits
ACS WFC 9891 KRON34 13.889167 -72.832714 F555W CLEAR2L Gilmore 165 2003-08-12 added/smc/ACS/9891_KRON34/j8ne20mjq_flt.fits
ACS WFC 9891 KRON34 13.889167 -72.832714 F555W CLEAR2L Gilmore 165 2003-08-12 added/smc/ACS/9891_KRON34/j8ne20mjq_raw.fits
ACS WFC 9891 KRON34 13.889167 -72.832714 CLEAR1L F814W Gilmore 130 2003-08-12 added/smc/ACS/9891_KRON34/j8ne20mlq_flc.fits
ACS WFC 9891 KRON34 13.889167 -72.832714 CLEAR1L F814W Gilmore 130 2003-08-12 added/smc/ACS/9891_KRON34/j8ne20mlq_flt.fits
ACS WFC 9891 KRON34 13.889167 -72.832714 CLEAR1L F814W Gilmore 130 2003-08-12 added/smc/ACS/9891_KRON34/j8ne20mlq_raw.fits
ACS WFC 9891 NGC265 11.798542 -73.477081 F555W CLEAR2L Gilmore 29 2003-08-24 added/smc/ACS/9891_NGC265/j8ne13lhq_flc.fits
ACS WFC 9891 NGC265 11.798542 -73.477081 F555W CLEAR2L Gilmore 29 2003-08-24 added/smc/ACS/9891_NGC265/j8ne13lhq_flt.fits
ACS WFC 9891 NGC265 11.798542 -73.477081 F555W CLEAR2L Gilmore 29 2003-08-24 added/smc/ACS/9891_NGC265/j8ne13lhq_raw.fits
ACS WFC 9891 NGC265 11.798542 -73.477081 CLEAR1L F814W Gilmore 29 2003-08-24 added/smc/ACS/9891_NGC265/j8ne13ljq_flc.fits
ACS WFC 9891 NGC265 11.798542 -73.477081 CLEAR1L F814W Gilmore 29 2003-08-24 added/smc/ACS/9891_NGC265/j8ne13ljq_flt.fits
ACS WFC 9891 NGC265 11.798542 -73.477081 CLEAR1L F814W Gilmore 29 2003-08-24 added/smc/ACS/9891_NGC265/j8ne13ljq_raw.fits
