#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, string, float, string, string, string, string, float
dataproduct_type,obs_collection,instrument,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,obs_title,t_obs_release,objID,s_region,jpegURL,obsid,distance
image,HST,WFC3/UVIS,HLA,F555W,OPTICAL,045403.6-671618.5,,hst_12941_01_wfc3_uvis_f555w,73.5243214030257,-67.2723528540684,12941,Stephens,3,56321.42027,56321.50039,1200,,56686.62522,2014956368,POLYGON J2000 73.45302927 -67.29066598 73.50863740 -67.29419200 73.50866692 -67.29414351 73.50993724 -67.29422382 73.50982550 -67.29441290 73.51152773 -67.29451974 73.56784830 -67.29804400 73.56787616 -67.29799666 73.56957910 -67.29810290 73.56960722 -67.29805512 73.57130960 -67.29816130 73.59724025 -67.25400730 73.59726780 -67.25396030 73.53934790 -67.25033990 73.53932024 -67.25038688 73.53762040 -67.25028030 73.53759246 -67.25032777 73.53589320 -67.25022120 73.53587716 -67.25024844 73.48154800 -67.24680690 73.48151912 -67.24685434 73.47981850 -67.24674630 73.47978885 -67.24679500 73.47809230 -67.24668720 73.45132980 -67.29055790 73.45302927 -67.29066598,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12941_01_wfc3_uvis_f555w&size=ALL&format=jpeg&output_size=256,2004576275,13081.8472492383
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,045403.6-671618.5,EXT-STAR;YSO,IC2O01060,73.51508333333,-67.27180555556,12941,STEPHENS,3,56321.43307,56321.51324,2004,Probing Isolated Massive Star Formation in the LMC,56686.62701,2012918892,POLYGON 73.59407034 -67.25393471 73.47824021 -67.24687486 73.45119878 -67.29061263 73.56825559 -67.29831103 73.59407034 -67.25393471 73.59407034 -67.25393471,http://archive.stsci.edu/hst/previews/IC2O/IC2O01060_256.jpg,2003853528,13084.417842332
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,045403.6-671618.5,EXT-STAR;YSO,IC2O01040,73.51508333333,-67.27180555556,12941,STEPHENS,3,56321.42027,56321.50039,1200,Probing Isolated Massive Star Formation in the LMC,56686.62522,2012918890,POLYGON 73.59407174 -67.2539355 73.47824213 -67.2468744 73.45119752 -67.29061188 73.56825377 -67.29831154 73.59407174 -67.2539355 73.59407174 -67.2539355,http://archive.stsci.edu/hst/previews/IC2O/IC2O01040_256.jpg,2003853526,13084.4182879003
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,SNR0454-67.2,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO09020,73.63125,-67.2162,13282,CHU,3,56945.69734,56945.72545,1117,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57310.95392,2012921602,POLYGON 73.68133038 -67.19198535 73.5643695 -67.19556587 73.58114773 -67.24040382 73.69707202 -67.23737086 73.68133038 -67.19198535 73.68133038 -67.19198535,http://archive.stsci.edu/hst/previews/ICCO/ICCO09020_256.jpg,2003856238,13119.5988357515
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,SNR0454-67.2,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO09040,73.63125,-67.2162,13282,CHU,3,56945.75495,56945.78477,1050,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57310.95792,2012921604,POLYGON 73.68133004 -67.19198525 73.56436921 -67.19556601 73.58114805 -67.24040393 73.69707231 -67.23737073 73.68133004 -67.19198525 73.68133004 -67.19198525,http://archive.stsci.edu/hst/previews/ICCO/ICCO09040_256.jpg,2003856240,13119.5989017996
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,SNR0454-67.2,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO09B0Q,73.63125,-67.2162,13282,CHU,3,56945.72696,56945.72719,20,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57310.95073,2012736264,POLYGON ICRS  73.56436921 -67.19556601  73.68133004 -67.19198525  73.69707231 -67.23737073  73.58114805 -67.24040393  73.56436921 -67.19556601,http://archive.stsci.edu/hst/previews/ICCO/ICCO09B0Q_256.jpg,2002977672,13119.5989017996
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,SNR0454-67.2,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO09BDQ,73.63125,-67.2162,13282,CHU,3,56945.78632,56945.78655,20,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57310.95635,2012736265,POLYGON ICRS  73.56436921 -67.19556601  73.68133004 -67.19198525  73.69707231 -67.23737073  73.58114805 -67.24040393  73.56436921 -67.19556601,http://archive.stsci.edu/hst/previews/ICCO/ICCO09BDQ_256.jpg,2002977679,13119.5989017996
image,HST,ACS/WFC,HLA,F606W,OPTICAL,ANY,,hst_13009_41_acs_wfc_f606w,84.2147652903676,-66.2875126748945,13009,De Marchi,3,56454.89576,56454.89925,300,,56820.09576,2014957454,POLYGON J2000 84.29220930 -66.31496420 84.28439730 -66.28748680 84.14506530 -66.28874620 84.15272530 -66.31623050 84.29220930 -66.31496420 POLYGON J2000 84.28511820 -66.28634650 84.27759310 -66.25789750 84.13683160 -66.25992350 84.14419820 -66.28837930 84.28511820 -66.28634650,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_13009_41_acs_wfc_f606w&size=ALL&format=jpeg&output_size=256,2004577361,13132.2897197972
image,HST,ACS/WFC,HLA,F814W,OPTICAL,ANY,,hst_13009_41_acs_wfc_f814w,84.2146382929106,-66.2874856733195,13009,De Marchi,3,56454.9669,56454.97093,347,,56820.16896,2014957456,POLYGON J2000 84.27746250 -66.25787270 84.13670800 -66.25989770 84.14407480 -66.28835210 84.28498780 -66.28632030 84.27746250 -66.25787270 POLYGON J2000 84.14494160 -66.28871840 84.15260160 -66.31620140 84.29207900 -66.31493600 84.28426690 -66.28745990 84.14494160 -66.28871840,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_13009_41_acs_wfc_f814w&size=ALL&format=jpeg&output_size=256,2004577363,13132.3339143536
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,052124.9-660412.9,EXT-STAR;YSO,IC2O04060,80.35375,-66.07025,12941,STEPHENS,3,56229.7104,56229.79062,2666,Probing Isolated Massive Star Formation in the LMC,56594.8992,2012918907,POLYGON 80.41024258 -66.04578491 80.2984483 -66.04290625 80.29858416 -66.08825119 80.40922366 -66.09161754 80.41024258 -66.04578491 80.41024258 -66.04578491,http://archive.stsci.edu/hst/previews/IC2O/IC2O04060_256.jpg,2003853543,13205.5510654011
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,052124.9-660412.9,EXT-STAR;YSO,IC2O04040,80.35375,-66.07025,12941,STEPHENS,3,56229.6976,56229.77167,1193,Probing Isolated Massive Star Formation in the LMC,56594.84838,2012918905,POLYGON 80.41024249 -66.04578487 80.29844821 -66.04290629 80.29858424 -66.08825123 80.40922375 -66.09161751 80.41024249 -66.04578487 80.41024249 -66.04578487,http://archive.stsci.edu/hst/previews/IC2O/IC2O04040_256.jpg,2003853541,13205.5511672237
image,HST,WFC3/UVIS,HLA,F814W,OPTICAL,052124.9-660412.9,,hst_12941_04_wfc3_uvis_f814w,80.3352288574055,-66.0636691084149,12941,Stephens,3,56229.7104,56229.79062,2666,,56594.8992,2014956403,POLYGON J2000 80.40907580 -66.09157640 80.40921870 -66.06915710 80.40909597 -66.06915356 80.40909913 -66.06865691 80.40957590 -66.06866940 80.40965480 -66.04598120 80.40953498 -66.04597806 80.40953730 -66.04531220 80.40941758 -66.04530906 80.40941990 -66.04464320 80.29826595 -66.04168765 80.29802660 -66.04168120 80.29784810 -66.06436930 80.29796794 -66.06437253 80.29796270 -66.06503840 80.29808244 -66.06504162 80.29807720 -66.06570740 80.29814114 -66.06570912 80.29791240 -66.08700460 80.29803415 -66.08700819 80.29802700 -66.08767360 80.29814964 -66.08767722 80.29814250 -66.08834170 80.40907580 -66.09157640,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12941_04_wfc3_uvis_f814w&size=ALL&format=jpeg&output_size=256,2004576310,13205.7088320156
image,HST,WFC3/UVIS,HLA,F555W,OPTICAL,052124.9-660412.9,,hst_12941_04_wfc3_uvis_f555w,80.3629361090982,-66.0686383761226,12941,Stephens,3,56229.6976,56229.77167,1193,,56594.84838,2014956401,POLYGON J2000 80.40957150 -66.06866840 80.40957440 -66.06783558 80.40957614 -66.06733668 80.40965050 -66.04598120 80.40953048 -66.04597805 80.40953280 -66.04531230 80.40941328 -66.04530917 80.40941560 -66.04464330 80.29803080 -66.04168220 80.29785230 -66.06436930 80.29797234 -66.06437253 80.29796710 -66.06503830 80.29808674 -66.06504152 80.29808150 -66.06570730 80.29814940 -66.06570913 80.29792250 -66.08700040 80.29804339 -66.08700397 80.29803630 -66.08766940 80.29815879 -66.08767302 80.29815170 -66.08833850 80.40907250 -66.09157500 80.40908088 -66.09024411 80.40921350 -66.06915630 80.40909062 -66.06915276 80.40909374 -66.06865588 80.40957150 -66.06866840,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12941_04_wfc3_uvis_f555w&size=ALL&format=jpeg&output_size=256,2004576308,13205.7140851031
image,HST,ACS/WFC,HLA,F814W,OPTICAL,ANY,,hst_12941_01_acs_wfc_f814w,73.2928777797428,-67.2626430818983,12941,Stephens,3,56321.4209,56321.51185,3043,,56686.62603,2014956363,POLYGON J2000 73.30809555 -67.27768057 73.30889445 -67.27743943 73.31018930 -67.27821430 73.36440424 -67.26182964 73.36656230 -67.26117660 73.28797870 -67.21410110 73.28582272 -67.21475309 73.28453120 -67.21397750 73.22821030 -67.23098660 73.23697645 -67.23625646 73.22875770 -67.23145810 73.22661274 -67.23209491 73.22530730 -67.23133250 73.16661320 -67.24873350 73.24764770 -67.29601070 73.24979849 -67.29537341 73.25110730 -67.29613510 73.30770827 -67.27934132 73.30845150 -67.27912051 73.30985540 -67.27870340 73.30809555 -67.27768057,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12941_01_acs_wfc_f814w&size=ALL&format=jpeg&output_size=256,2004576270,13376.0520319454
image,HST,ACS/WFC,HLA,F555W,OPTICAL,ANY,,hst_12941_01_acs_wfc_f555w,73.2677791775588,-67.254917258494,12941,Stephens,3,56321.44664,56321.49013,1100,,56686.5549,2014956361,POLYGON J2000 73.30846720 -67.27815330 73.36484580 -67.26111540 73.28625680 -67.21403610 73.22993290 -67.23104650 73.30846720 -67.27815330 POLYGON J2000 73.24937810 -67.29607430 73.30813230 -67.27864210 73.22703090 -67.23139290 73.16833340 -67.24879550 73.24937810 -67.29607430,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12941_01_acs_wfc_f555w&size=ALL&format=jpeg&output_size=256,2004576268,13377.8826079969
image,HST,ACS/WFC,DADS,F555W,OPTICAL,ANY,PARALLEL FIELD;UNIDENTIFIED,JC2O01020,73.29634339955,-67.24550576741,12941,STEPHENS,3,56321.44664,56321.49013,1100,Probing Isolated Massive Star Formation in the LMC,56686.5549,2012946424,POLYGON 73.28557665 -67.21392335 73.22802065 -67.23075318 73.30767128 -67.277897 73.36264158 -67.26076579 73.28557665 -67.21392335 73.28557665 -67.21392335,http://archive.stsci.edu/hst/previews/JC2O/JC2O01020_256.jpg,2003881060,13380.9299404491
image,HST,ACS/WFC,DADS,F814W,OPTICAL,ANY,PARALLEL FIELD;UNIDENTIFIED,JC2O01010,73.29461729487,-67.24544425179,12941,STEPHENS,3,56321.4209,56321.51185,3043,Probing Isolated Massive Star Formation in the LMC,56686.62603,2012946423,POLYGON 73.28385286 -67.2138617 73.22629579 -67.23069091 73.30594281 -67.27783559 73.36091421 -67.26070498 73.28385286 -67.2138617 73.28385286 -67.2138617,http://archive.stsci.edu/hst/previews/JC2O/JC2O01010_256.jpg,2003881059,13382.7703755142
image,HST,ACS/WFC,HLA,F606W,OPTICAL,J045218.08-671517.9,,hst_12519_02_acs_wfc_f606w,73.0186889175026,-67.2593585950896,12519,Sahai,3,56008.59772,56008.62009,694,,56192.95453,2014950992,POLYGON J2000 73.08402070 -67.28553300 73.13439210 -67.23297970 73.06543050 -67.22573920 73.06539956 -67.22577146 73.06534960 -67.22576620 73.01484220 -67.27829780 73.01489220 -67.27830307 73.08393950 -67.28556000 73.08397050 -67.28552774 73.08402070 -67.28553300 POLYGON J2000 72.94239370 -67.27073826 73.01362640 -67.27848730 73.01365658 -67.27845465 73.01370860 -67.27846030 73.06297240 -67.22504840 72.99183010 -67.21731570 72.99179997 -67.21734834 72.99174820 -67.21734270 72.94234180 -67.27073260 72.94239370 -67.27073826,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12519_02_acs_wfc_f606w&size=ALL&format=jpeg&output_size=256,2004570899,13592.2677445203
image,HST,ACS/WFC,HLA,F814W,OPTICAL,J045218.08-671517.9,,hst_12519_02_acs_wfc_f814w,73.0186878004385,-67.2593577447891,12519,Sahai,3,56008.60397,56008.61384,694,,56192.95308,2014950993,POLYGON J2000 73.08393430 -67.28555740 73.08396538 -67.28552505 73.08401640 -67.28553040 73.13438750 -67.23297970 73.06542870 -67.22573970 73.06539767 -67.22577204 73.06534690 -67.22576670 73.01483980 -67.27829570 73.01489080 -67.27830107 73.08393430 -67.28555740 POLYGON J2000 73.01365527 -67.27845296 73.01370720 -67.27845860 73.06297070 -67.22504950 72.99183150 -67.21731740 72.99180137 -67.21735004 72.99174960 -67.21734440 72.94234350 -67.27073160 72.94239531 -67.27073725 73.01362510 -67.27848560 73.01365527 -67.27845296,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12519_02_acs_wfc_f814w&size=ALL&format=jpeg&output_size=256,2004570900,13592.2785646751
image,HST,ACS/WFC,DADS,F606W,OPTICAL,J045218.08-671517.9,ISM;REFLECTION NEBULA,JBTC02010,73.07533333333,-67.25497222222,12519,SAHAI,3,56008.59772,56008.62009,694,Newly Discovered LMC Preplanetary Nebulae as Probes of Stellar Evolution,56192.95453,2012945420,POLYGON 73.06489085 -67.2249708 73.01497832 -67.27787103 73.08342569 -67.28464104 73.13421832 -67.232701 73.06489085 -67.2249708 73.06489085 -67.2249708,http://archive.stsci.edu/hst/previews/JBTC/JBTC02010_256.jpg,2003880056,13595.104905329
image,HST,ACS/WFC,DADS,F814W,OPTICAL,J045218.08-671517.9,ISM;REFLECTION NEBULA,JBTC02020,73.07533333333,-67.25497222222,12519,SAHAI,3,56008.60397,56008.61384,694,Newly Discovered LMC Preplanetary Nebulae as Probes of Stellar Evolution,56192.95308,2012945421,POLYGON 73.06489085 -67.2249708 73.01497832 -67.27787103 73.08342569 -67.28464104 73.13421832 -67.232701 73.06489085 -67.2249708 73.06489085 -67.2249708,http://archive.stsci.edu/hst/previews/JBTC/JBTC02020_256.jpg,2003880057,13595.104905329
image,HST,WFC3/UVIS,HLA,F814W,OPTICAL,NGC-2209,,hst_12908_01_wfc3_uvis_f814w,92.1779773144127,-73.8509214610011,12908,Goudfrooij,3,56405.19785,56405.27748,1030,,56770.43907,2014955143,POLYGON J2000 92.26119220 -73.86782500 92.26056371 -73.86715480 92.24062970 -73.84586880 92.24045558 -73.84587819 92.23985220 -73.84523300 92.23975433 -73.84523828 92.23973060 -73.84521290 92.23956260 -73.84522196 92.23937567 -73.84502110 92.21982740 -73.82398840 92.21965242 -73.82399751 92.21905190 -73.82335050 92.21895456 -73.82335557 92.21893130 -73.82333050 92.05980090 -73.83154920 92.07977440 -73.85326890 92.07987274 -73.85326386 92.07989580 -73.85328890 92.08007225 -73.85327985 92.08049315 -73.85373691 92.07970850 -73.85377860 92.10006770 -73.87575040 92.10016666 -73.87574514 92.10019010 -73.87577040 92.10036560 -73.87576107 92.10096460 -73.87640660 92.26119220 -73.86782500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12908_01_wfc3_uvis_f814w&size=ALL&format=jpeg&output_size=256,2004575050,19261.2639295104
image,HST,WFC3/UVIS,HLA,F438W,OPTICAL,NGC-2209,,hst_12908_01_wfc3_uvis_f438w,92.190052010327,-73.8518335360315,12908,Goudfrooij,3,56405.24899,56405.27015,1700,,56770.43709,2014955142,POLYGON J2000 92.21965008 -73.82399743 92.21905040 -73.82335140 92.05991730 -73.83156810 92.07989330 -73.85328800 92.08007103 -73.85327889 92.08051577 -73.85376178 92.07982650 -73.85379840 92.10018680 -73.87577130 92.10036277 -73.87576195 92.10096170 -73.87640740 92.26119610 -73.86782530 92.26059125 -73.86718031 92.24063260 -73.84586800 92.24045885 -73.84587737 92.23985540 -73.84523210 92.23958592 -73.84524663 92.23940035 -73.84504726 92.21982550 -73.82398830 92.21965008 -73.82399743,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12908_01_wfc3_uvis_f438w&size=ALL&format=jpeg&output_size=256,2004575049,19261.3952240303
image,HST,WFC3/UVIS,HLA,F606W,OPTICAL,QSO-052402-701108,,hst_11730_21_wfc3_uvis_f606w,80.9833778161124,-70.1802619738759,11730,Kallivayalil,3,55131.0386,55131.05973,756,,55496.34056,2014931509,POLYGON J2000 80.94921810 -70.16405130 80.94499507 -70.16940094 80.94497840 -70.16939900 80.92786840 -70.19104430 80.94333493 -70.19284124 81.05378210 -70.20562550 81.05380074 -70.20560176 81.06928950 -70.20738790 81.08626480 -70.18572910 81.08624939 -70.18572732 81.09043520 -70.18037940 80.96466445 -70.16582571 80.96464970 -70.16582400 80.96463491 -70.16584276 80.94921810 -70.16405130,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11730_21_wfc3_uvis_f606w&size=ALL&format=jpeg&output_size=256,2004551416,1470.14020460051
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,QSO-052402-701108,GALAXY;QSO,IB5Y21010,81.00355036444,-70.18216387853,11730,KALLIVAYALIL,3,55131.0386,55131.05973,756,"Continued Proper Motions of the Magellanic Clouds: Orbits, Internal Kinematics, and Distance",55496.34056,2012906106,POLYGON 80.94926599 -70.1641275 80.93275801 -70.18594818 81.05837078 -70.20030595 81.07572313 -70.17830764 80.94926599 -70.1641275 80.94926599 -70.1641275,http://archive.stsci.edu/hst/previews/IB5Y/IB5Y21010_256.jpg,2003840742,1470.41698411214
image,HST,WFC3/UVIS,HLA,F475W,OPTICAL,H-2,,hst_12257_24_wfc3_uvis_f475w,79.4797135001639,-69.6378406187378,12257,Girardi,3,55947.64468,55947.72531,1440,,56314.16271,2014943928,POLYGON J2000 79.47458975 -69.62159558 79.47399665 -69.62161264 79.47398560 -69.62131340 79.47233259 -69.62136028 79.40981450 -69.62312170 79.40982889 -69.62354625 79.40771900 -69.62360530 79.40771993 -69.62363279 79.40759800 -69.62363620 79.40912450 -69.66870860 79.47343340 -69.66690060 79.47343238 -69.66687295 79.47355440 -69.66686950 79.47353871 -69.66644505 79.47483214 -69.66640844 79.47486520 -69.66700300 79.53992090 -69.66512310 79.53991929 -69.66509567 79.54004190 -69.66509210 79.54001710 -69.66466944 79.54213940 -69.66460770 79.53950824 -69.61974334 79.53948190 -69.61929320 79.47456630 -69.62117290 79.47458975 -69.62159558,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12257_24_wfc3_uvis_f475w&size=ALL&format=jpeg&output_size=256,2004563835,1720.59112396328
image,HST,WFC3/UVIS,HLA,F814W,OPTICAL,H-2,,hst_12257_24_wfc3_uvis_f814w,79.4630884773728,-69.6568094770628,12257,Girardi,3,55947.64782,55947.66736,1430,,56314.16183,2014943929,POLYGON J2000 79.40758194 -69.62366293 79.40754000 -69.62366410 79.40907280 -69.66873830 79.40911475 -69.66873713 79.47338540 -69.66693070 79.47338437 -69.66690289 79.47342640 -69.66690170 79.47341129 -69.66649450 79.47478801 -69.66645554 79.47482020 -69.66703390 79.47486274 -69.66703268 79.53988690 -69.66515380 79.53988527 -69.66512604 79.53992790 -69.66512480 79.53990404 -69.66471856 79.54210950 -69.66465440 79.53944910 -69.61933610 79.47452220 -69.62121610 79.47454476 -69.62162240 79.47394581 -69.62163963 79.47393540 -69.62135860 79.40976040 -69.62316650 79.40977426 -69.62357374 79.40758100 -69.62363510 79.40758194 -69.62366293,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12257_24_wfc3_uvis_f814w&size=ALL&format=jpeg&output_size=256,2004563836,1720.59378008515
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,H-2,EXT-CLUSTER;GLOBULAR CLUSTER,IBHY24040,79.47387705026,-69.64459503136,12257,GIRARDI,3,55947.64782,55947.66736,1430,The Nature of Multiple Main Sequence Turn-offs and Dual Red Clumps in Magellanic Cloud Star Clusters,56314.16183,2012910778,POLYGON 79.53721596 -69.61987318 79.40760987 -69.62385727 79.40884503 -69.66880757 79.54025465 -69.66533793 79.53721596 -69.61987318 79.53721596 -69.61987318,http://archive.stsci.edu/hst/previews/IBHY/IBHY24040_256.jpg,2003845414,1722.37287848271
image,HST,WFC3/UVIS,DADS,F475W,OPTICAL,H-2,EXT-CLUSTER;GLOBULAR CLUSTER,IBHY24030,79.47387705026,-69.64459503136,12257,GIRARDI,3,55947.64468,55947.72531,1440,The Nature of Multiple Main Sequence Turn-offs and Dual Red Clumps in Magellanic Cloud Star Clusters,56314.16271,2012910777,POLYGON 79.53721853 -69.61987397 79.40761204 -69.62385648 79.40884269 -69.6688068 79.54025266 -69.66533875 79.53721853 -69.61987397 79.53721853 -69.61987397,http://archive.stsci.edu/hst/previews/IBHY/IBHY24030_256.jpg,2003845413,1722.37472711591
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,NGC2005,GLOBULAR CLUSTER;STELLAR CLUSTER,IB7790020,82.51374905694,-69.73773083849,11714,BOND,3,55170.08678,55170.09421,120,Snapshot Survey for Planetary Nebulae in Local Group Globular Clusters,55170.20998,2012906601,POLYGON 82.48141303 -69.71452738 82.44510882 -69.73295173 82.54648587 -69.76108212 82.58377836 -69.74259216 82.48141303 -69.71452738 82.48141303 -69.71452738,http://archive.stsci.edu/hst/previews/IB77/IB7790020_256.jpg,2003841237,1936.69367132777
image,HST,WFC3/UVIS,HLA,F475W,OPTICAL,NGC-2005,,hst_12257_20_wfc3_uvis_f475w,82.516954807484,-69.7476143536867,12257,Girardi,3,55846.664,55846.7229,1440,,56212.91749,2014943904,POLYGON J2000 82.47186847 -69.75252997 82.47206724 -69.75272524 82.47123480 -69.75280470 82.49270860 -69.77395640 82.49369013 -69.77386268 82.49389044 -69.77384355 82.49459730 -69.77453900 82.49467410 -69.77453167 82.49471520 -69.77457210 82.62032170 -69.76252600 82.59873180 -69.74138970 82.59865492 -69.74139710 82.59861370 -69.74135670 82.59743343 -69.74147033 82.59699977 -69.74104530 82.59865150 -69.74088230 82.57677910 -69.71950090 82.57670245 -69.71950846 82.57666100 -69.71946790 82.57548609 -69.71958381 82.57477370 -69.71888660 82.45018890 -69.73112552 82.44893680 -69.73124800 82.47069200 -69.75264510 82.47186847 -69.75252997,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12257_20_wfc3_uvis_f475w&size=ALL&format=jpeg&output_size=256,2004563811,1941.81491740677
image,HST,WFC3/UVIS,HLA,F814W,OPTICAL,NGC-2005,,hst_12257_20_wfc3_uvis_f814w,82.536285624668,-69.7479724089244,12257,Girardi,3,55846.66715,55846.70436,1430,,56212.91772,2014943905,POLYGON J2000 82.49370361 -69.77388139 82.49398135 -69.77385487 82.49471630 -69.77457800 82.49479386 -69.77457059 82.49480850 -69.77458500 82.62041830 -69.76253630 82.62040354 -69.76252187 82.59882850 -69.74139870 82.59875142 -69.74140612 82.59873670 -69.74139170 82.59760215 -69.74150095 82.59714098 -69.74104892 82.59875020 -69.74089010 82.59873534 -69.74087559 82.57687390 -69.71950510 82.57679701 -69.71951269 82.57678210 -69.71949810 82.57565389 -69.71960941 82.57491350 -69.71888480 82.45019551 -69.73113783 82.44906730 -69.73124820 82.47082620 -69.75264880 82.47195539 -69.75253829 82.47215619 -69.75273556 82.47137230 -69.75281040 82.49284600 -69.77396330 82.49370361 -69.77388139,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12257_20_wfc3_uvis_f814w&size=ALL&format=jpeg&output_size=256,2004563812,1941.97747406969
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-2005,EXT-CLUSTER;GLOBULAR CLUSTER,IBHY20040,82.53632012317,-69.74692838546,12257,GIRARDI,3,55846.66715,55846.70436,1430,The Nature of Multiple Main Sequence Turn-offs and Dual Red Clumps in Magellanic Cloud Star Clusters,56212.91772,2012910770,POLYGON 82.57729497 -69.71933496 82.45113346 -69.73186417 82.49532757 -69.77451092 82.62066792 -69.76259527 82.57729497 -69.71933496 82.57729497 -69.71933496,http://archive.stsci.edu/hst/previews/IBHY/IBHY20040_256.jpg,2003845406,1944.42273982959
image,HST,WFC3/UVIS,DADS,F475W,OPTICAL,NGC-2005,EXT-CLUSTER;GLOBULAR CLUSTER,IBHY20030,82.53632012317,-69.74692838546,12257,GIRARDI,3,55846.664,55846.7229,1440,The Nature of Multiple Main Sequence Turn-offs and Dual Red Clumps in Magellanic Cloud Star Clusters,56212.91749,2012910769,POLYGON 82.57729751 -69.71933538 82.45113486 -69.73186321 82.4953251 -69.77451044 82.62066653 -69.76259616 82.57729751 -69.71933538 82.57729751 -69.71933538,http://archive.stsci.edu/hst/previews/IBHY/IBHY20030_256.jpg,2003845405,1944.42468351637
image,HST,WFC3/UVIS,DADS,F438W,OPTICAL,NGC-1898,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB005030,79.17291475679,-69.65667829925,13435,MONELLI,3,56667.91362,56667.95068,400,"Multiple populations in external globular glusters: the Fornax dSph, the LMC, and the SMC",57033.14244,2012921202,POLYGON 79.1917542 -69.63174098 79.12987546 -69.63757393 79.15394324 -69.6817652 79.21680663 -69.67612136 79.1917542 -69.63174098 79.1917542 -69.63174098,http://archive.stsci.edu/hst/previews/ICB0/ICB005030_256.jpg,2003855838,2114.31952771633
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1898,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB005040,79.17211948017,-69.65715372868,13435,MONELLI,3,56667.91775,56667.94655,2070,"Multiple populations in external globular glusters: the Fornax dSph, the LMC, and the SMC",57033.14263,2012921203,POLYGON 79.19096022 -69.6322165 79.1290799 -69.63804918 79.15314666 -69.68224056 79.21601166 -69.67659699 79.19096022 -69.6322165 79.19096022 -69.6322165,http://archive.stsci.edu/hst/previews/ICB0/ICB005040_256.jpg,2003855839,2115.0473952378
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1898,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB005H5Q,79.17103802879,-69.65725320232,13435,MONELLI,3,56667.93154,56667.9327,100,"Multiple populations in external globular glusters: the Fornax dSph, the LMC, and the SMC",57033.13972,2012735846,POLYGON ICRS  79.18988012 -69.63231609  79.21492943 -69.67669673  79.15206385 -69.68233992  79.12799921 -69.63814839  79.18988012 -69.63231609,http://archive.stsci.edu/hst/previews/ICB0/ICB005H5Q_256.jpg,2002975829,2116.3331211589
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,NGC2019,GLOBULAR CLUSTER;STELLAR CLUSTER,IB7791020,82.93552637226,-70.15377913107,11714,BOND,3,55132.99796,55133.00539,120,Snapshot Survey for Planetary Nebulae in Local Group Globular Clusters,55133.09603,2012906603,POLYGON 83.00079479 -70.14280558 82.86765895 -70.14225639 82.87148294 -70.1645287 83.00401242 -70.16532805 83.00079479 -70.14280558 83.00079479 -70.14280558,http://archive.stsci.edu/hst/previews/IB77/IB7791020_256.jpg,2003841239,2806.43020450355
