# instrument detector propid target ra dec filter1 filter2 pr_inv exptime date-obs 
ACS WFC 10248 NGC299 13.354167 -72.197583 F555W CLEAR2L Nota_Antonella 463 2004-09-07 clusters/ACS/10248_NGC299/j92f11hrq_flt.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 F555W CLEAR2L Nota_Antonella 463 2004-09-07 clusters/ACS/10248_NGC299/j92f11htq_flc.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 F555W CLEAR2L Nota_Antonella 463 2004-09-07 clusters/ACS/10248_NGC299/j92f11htq_flt.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 F555W CLEAR2L Nota_Antonella 463 2004-09-07 clusters/ACS/10248_NGC299/j92f11hvq_flc.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 F555W CLEAR2L Nota_Antonella 463 2004-09-07 clusters/ACS/10248_NGC299/j92f11hvq_flt.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 F555W CLEAR2L Nota_Antonella 463 2004-09-07 clusters/ACS/10248_NGC299/j92f11hxq_flc.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 F555W CLEAR2L Nota_Antonella 463 2004-09-07 clusters/ACS/10248_NGC299/j92f11hxq_flt.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 F555W CLEAR2L Nota_Antonella 3 2004-09-07 clusters/ACS/10248_NGC299/j92f11i0q_flc.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 F555W CLEAR2L Nota_Antonella 3 2004-09-07 clusters/ACS/10248_NGC299/j92f11i0q_flt.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 CLEAR1L F814W Nota_Antonella 3 2004-09-07 clusters/ACS/10248_NGC299/j92f11i2q_flc.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 CLEAR1L F814W Nota_Antonella 3 2004-09-07 clusters/ACS/10248_NGC299/j92f11i2q_flt.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 CLEAR1L F814W Nota_Antonella 490 2004-09-07 clusters/ACS/10248_NGC299/j92f11i3q_flc.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 CLEAR1L F814W Nota_Antonella 490 2004-09-07 clusters/ACS/10248_NGC299/j92f11i3q_flt.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 CLEAR1L F814W Nota_Antonella 490 2004-09-07 clusters/ACS/10248_NGC299/j92f11i5q_flc.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 CLEAR1L F814W Nota_Antonella 490 2004-09-07 clusters/ACS/10248_NGC299/j92f11i5q_flt.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 CLEAR1L F814W Nota_Antonella 490 2004-09-07 clusters/ACS/10248_NGC299/j92f11i7q_flc.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 CLEAR1L F814W Nota_Antonella 490 2004-09-07 clusters/ACS/10248_NGC299/j92f11i7q_flt.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 CLEAR1L F814W Nota_Antonella 490 2004-09-07 clusters/ACS/10248_NGC299/j92f11i9q_flc.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 CLEAR1L F814W Nota_Antonella 490 2004-09-07 clusters/ACS/10248_NGC299/j92f11i9q_flt.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 CLEAR1L F814W Nota_Antonella 3 2004-09-07 clusters/ACS/10248_NGC299/j92f11icq_flc.fits 
ACS WFC 10248 NGC299 13.354167 -72.197583 CLEAR1L F814W Nota_Antonella 3 2004-09-07 clusters/ACS/10248_NGC299/j92f11icq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 3 2004-07-13 clusters/ACS/10248_NGC346/j92f01krq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 3 2004-07-13 clusters/ACS/10248_NGC346/j92f01krq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 456 2004-07-13 clusters/ACS/10248_NGC346/j92f01ksq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 456 2004-07-13 clusters/ACS/10248_NGC346/j92f01ksq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 456 2004-07-13 clusters/ACS/10248_NGC346/j92f01kuq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 456 2004-07-13 clusters/ACS/10248_NGC346/j92f01kuq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 456 2004-07-13 clusters/ACS/10248_NGC346/j92f01kwq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 456 2004-07-13 clusters/ACS/10248_NGC346/j92f01kwq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 456 2004-07-13 clusters/ACS/10248_NGC346/j92f01kyq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 456 2004-07-13 clusters/ACS/10248_NGC346/j92f01kyq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 3 2004-07-13 clusters/ACS/10248_NGC346/j92f01l1q_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 3 2004-07-13 clusters/ACS/10248_NGC346/j92f01l1q_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 2 2004-07-13 clusters/ACS/10248_NGC346/j92f01l3q_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 2 2004-07-13 clusters/ACS/10248_NGC346/j92f01l3q_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 484 2004-07-13 clusters/ACS/10248_NGC346/j92f01l4q_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 484 2004-07-13 clusters/ACS/10248_NGC346/j92f01l4q_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 484 2004-07-13 clusters/ACS/10248_NGC346/j92f01l6q_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 484 2004-07-13 clusters/ACS/10248_NGC346/j92f01l6q_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 484 2004-07-13 clusters/ACS/10248_NGC346/j92f01l8q_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 484 2004-07-13 clusters/ACS/10248_NGC346/j92f01l8q_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 484 2004-07-13 clusters/ACS/10248_NGC346/j92f01laq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 484 2004-07-13 clusters/ACS/10248_NGC346/j92f01laq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 2 2004-07-13 clusters/ACS/10248_NGC346/j92f01ldq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 2 2004-07-13 clusters/ACS/10248_NGC346/j92f01ldq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 2 2004-07-18 clusters/ACS/10248_NGC346/j92f02luq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 2 2004-07-18 clusters/ACS/10248_NGC346/j92f02luq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 450 2004-07-18 clusters/ACS/10248_NGC346/j92f02lvq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 450 2004-07-18 clusters/ACS/10248_NGC346/j92f02lvq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 450 2004-07-18 clusters/ACS/10248_NGC346/j92f02lyq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 450 2004-07-18 clusters/ACS/10248_NGC346/j92f02lyq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 450 2004-07-18 clusters/ACS/10248_NGC346/j92f02m0q_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 450 2004-07-18 clusters/ACS/10248_NGC346/j92f02m0q_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 450 2004-07-18 clusters/ACS/10248_NGC346/j92f02m5q_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 450 2004-07-18 clusters/ACS/10248_NGC346/j92f02m5q_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 2 2004-07-18 clusters/ACS/10248_NGC346/j92f02m8q_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 2 2004-07-18 clusters/ACS/10248_NGC346/j92f02m8q_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 3 2004-07-18 clusters/ACS/10248_NGC346/j92f02mbq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 3 2004-07-18 clusters/ACS/10248_NGC346/j92f02mbq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 483 2004-07-18 clusters/ACS/10248_NGC346/j92f02mcq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 483 2004-07-18 clusters/ACS/10248_NGC346/j92f02mcq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 483 2004-07-18 clusters/ACS/10248_NGC346/j92f02meq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 483 2004-07-18 clusters/ACS/10248_NGC346/j92f02meq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 483 2004-07-18 clusters/ACS/10248_NGC346/j92f02mgq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 483 2004-07-18 clusters/ACS/10248_NGC346/j92f02mgq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 483 2004-07-18 clusters/ACS/10248_NGC346/j92f02miq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 483 2004-07-18 clusters/ACS/10248_NGC346/j92f02miq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 3 2004-07-18 clusters/ACS/10248_NGC346/j92f02mlq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 3 2004-07-18 clusters/ACS/10248_NGC346/j92f02mlq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 380 2004-07-15 clusters/ACS/10248_NGC346/j92fa3veq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 F555W CLEAR2L Nota_Antonella 380 2004-07-15 clusters/ACS/10248_NGC346/j92fa3veq_flt.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 380 2004-07-15 clusters/ACS/10248_NGC346/j92fa3vgq_flc.fits 
ACS WFC 10248 NGC346 14.775750 -72.175333 CLEAR1L F814W Nota_Antonella 380 2004-07-15 clusters/ACS/10248_NGC346/j92fa3vgq_flt.fits 
