#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Product Type, Mission, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Proposal ID, Principal Investigator, Calibration Level, Start Time, End Time, Exposure Time, Release Date, Object ID, s_region, Distance (")
#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, float, string, string, float
dataproduct_type,obs_collection,instrument,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,t_obs_release,objID,s_region,distance
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC339,EXT-CLUSTER;GLOBULAR CLUSTER,J96104040,14.44946191428,-74.47331354683,10396,GALLAGHER,3,53702.58199,53702.65223,1984,54067.86611,2012933909,POLYGON 14.57891617 -74.47602166 14.44375862 -74.43393488 14.29222269 -74.4747052 14.43474196 -74.51690847 14.57891617 -74.47602166 14.57891617 -74.47602166,5918.55625366529
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC362,GLOBULAR CLUSTER;STELLAR CLUSTER,J9L930010,15.81675426565,-70.84818861165,10775,SARAJEDINI,3,53888.09071,53888.12156,610,53917,2012938358,POLYGON 15.93587326 -70.84717693 15.81401333 -70.80679433 15.7020313 -70.84927297 15.81787949 -70.88979333 15.93587326 -70.84717693 15.93587326 -70.84717693,7575.57662603153
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC362,GLOBULAR CLUSTER;STELLAR CLUSTER,J9L930020,15.81675426565,-70.84818861165,10775,SARAJEDINI,3,53888.15624,53888.18797,690,53917,2012938359,POLYGON 15.93587326 -70.84717693 15.81401333 -70.80679433 15.7020313 -70.84927297 15.81787949 -70.88979333 15.93587326 -70.84717693 15.93587326 -70.84717693,7575.57662603153
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC362,GLOBULAR CLUSTER;STELLAR CLUSTER,J8VV10031,15.80786995953,-70.84895276813,10005,LEWIN,3,52977.07804,52977.0875,680,53343.31157,2014195113,POLYGON   15.82794822 -70.88015922  15.72171338 -70.83591626  15.78478567 -70.81718979  15.88788341 -70.86121522  15.82794822 -70.88015922,7612.18724726098
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC362,GLOBULAR CLUSTER;STELLAR CLUSTER,J8VV10011,15.80958333333,-70.84833333333,10005,LEWIN,3,52977.02296,52977.03242,680,53343.29102,2014195111,POLYGON   15.82966365 -70.87953959  15.72342832 -70.83529761  15.78649706 -70.81657056  15.88959535 -70.86059504  15.82966365 -70.87953959,7615.00689167229
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-362,GLOBULAR CLUSTER;STELLAR CLUSTER,IBPD07030,15.81456856847,-70.85177781596,12605,PIOTTO,3,56184.41862,56184.45546,700,56549.81106,2012913340,POLYGON 15.90123752 -70.83936136 15.77392223 -70.8214609 15.72786757 -70.86417201 15.85331008 -70.88237406 15.90123752 -70.83936136 15.90123752 -70.83936136,7615.87274284441
image,HST,WFC3/UVIS,DADS,F275W,UV,NGC-362,GLOBULAR CLUSTER;STELLAR CLUSTER,IBPD07020,15.81456856847,-70.85177781596,12605,PIOTTO,3,56184.41079,56184.44958,1557,56549.80995,2012913339,POLYGON 15.90123412 -70.83935903 15.77391428 -70.82146206 15.7278705 -70.86417444 15.85331766 -70.88237304 15.90123412 -70.83935903 15.90123412 -70.83935903,7615.87947934649
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC362,GLOBULAR CLUSTER;STELLAR CLUSTER,J9DX01010,15.80958333333,-70.84833333333,10615,ANDERSON,3,53643.03696,53643.40287,3750,54008.73868,2012935809,POLYGON 15.90392701 -70.85838554 15.88450294 -70.83185224 15.716627129999999 -70.83863866 15.73373837 -70.86599339 15.90392701 -70.85838554 15.90392701 -70.85838554,7619.43691965389
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC362,GLOBULAR CLUSTER;STELLAR CLUSTER,J9DX01020,15.80958333333,-70.84833333333,10615,ANDERSON,3,53643.04487,53643.06604,1360,54008.21667,2012935810,POLYGON 15.90392701 -70.85838554 15.88450294 -70.83185224 15.716627129999999 -70.83863866 15.73373837 -70.86599339 15.90392701 -70.85838554 15.90392701 -70.85838554,7619.43691965389
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC362,GLOBULAR CLUSTER;STELLAR CLUSTER,J9DX01030,15.80958333333,-70.84833333333,10615,ANDERSON,3,53643.08521,53643.18428,1360,54008.30856,2012935811,POLYGON 15.90392701 -70.85838554 15.88450294 -70.83185224 15.716627129999999 -70.83863866 15.73373837 -70.86599339 15.90392701 -70.85838554 15.90392701 -70.85838554,7619.43691965389
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC362,GLOBULAR CLUSTER;STELLAR CLUSTER,J9DX01040,15.80958333333,-70.84833333333,10615,ANDERSON,3,53643.20345,53643.30565,1360,54008.49866,2012935812,POLYGON 15.90392701 -70.85838554 15.88450294 -70.83185224 15.716627129999999 -70.83863866 15.73373837 -70.86599339 15.90392701 -70.85838554 15.90392701 -70.85838554,7619.43691965389
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC362,GLOBULAR CLUSTER;STELLAR CLUSTER,J9DX01050,15.80958333333,-70.84833333333,10615,ANDERSON,3,53643.32481,53643.34598,1360,54008.6537,2012935813,POLYGON 15.90392701 -70.85838554 15.88450294 -70.83185224 15.716627129999999 -70.83863866 15.73373837 -70.86599339 15.90392701 -70.85838554 15.90392701 -70.85838554,7619.43691965389
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC362,GLOBULAR CLUSTER;STELLAR CLUSTER,J9DX01060,15.80958333333,-70.84833333333,10615,ANDERSON,3,53643.37608,53643.39725,1360,54008.76697,2012935814,POLYGON 15.90392701 -70.85838554 15.88450294 -70.83185224 15.716627129999999 -70.83863866 15.73373837 -70.86599339 15.90392701 -70.85838554 15.90392701 -70.85838554,7619.43691965389
image,HST,WFC3/UVIS,DADS,F275W,UV,NGC-362,GLOBULAR CLUSTER;STELLAR CLUSTER,IBPD08020,15.80689205687,-70.84643612853,12605,PIOTTO,3,56179.25003,56179.27733,1557,56544.53927,2012913342,POLYGON 15.89354088 -70.83402213 15.76626438 -70.81611809 15.72021101 -70.85882793 15.84561506 -70.87703348 15.89354088 -70.83402213 15.89354088 -70.83402213,7630.34766134439
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-362,GLOBULAR CLUSTER;STELLAR CLUSTER,IBPD08030,15.80689205687,-70.84643612853,12605,PIOTTO,3,56179.25787,56179.28321,700,56544.5389,2012913343,POLYGON 15.89353911 -70.83402091 15.76626023 -70.8161187 15.72021254 -70.85882919 15.84561902 -70.87703295 15.89353911 -70.83402091 15.89353911 -70.83402091,7630.351164587
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC362,GLOBULAR CLUSTER;STELLAR CLUSTER,IBQP03040,15.80958333333,-70.84833333333,12516,FERRARO,3,56030.25635,56030.54644,5346,56395.77694,2012913702,POLYGON 15.87521503 -70.85954471 15.79635525 -70.82276104 15.74284082 -70.83689085 15.82273915 -70.87375402 15.87521503 -70.85954471 15.87521503 -70.85954471,7631.35947220491
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,NGC362,GLOBULAR CLUSTER;STELLAR CLUSTER,IBQP03030,15.80958333333,-70.84833333333,12516,FERRARO,3,56030.2528,56030.55575,1549,56395.82071,2012913701,POLYGON 15.87521505 -70.85954468 15.79635516 -70.82276103 15.74284077 -70.83689086 15.82273921 -70.873754 15.87521505 -70.85954468 15.87521505 -70.85954468,7631.35956516735
image,HST,ACS/HRC,DADS,F435W,OPTICAL,NGC362-POS3,GLOBULAR CLUSTER;STELLAR CLUSTER,J95Z01050,15.80951657155,-70.84964960628,10401,CHANDAR,3,53345.15782,53345.16062,170,53710.15881,2012933877,POLYGON 15.82445751 -70.85090447 15.8114299 -70.84407745 15.79435301 -70.84839757 15.80753611 -70.85526977 15.82445751 -70.85090447 15.82445751 -70.85090447,7686.7501419264
image,HST,ACS/HRC,DADS,F435W,OPTICAL,NGC362-POS3,GLOBULAR CLUSTER;STELLAR CLUSTER,J95Z01030,15.80954166667,-70.84958333333,10401,CHANDAR,3,53345.10749,53345.12649,340,53710.36172,2012933875,POLYGON 15.82448252 -70.85083815 15.81145494 -70.84401112 15.79437812 -70.84833124 15.80756117 -70.85520344 15.82448252 -70.85083815 15.82448252 -70.85083815,7686.9833696378
image,HST,ACS/HRC,DADS,F435W,OPTICAL,NGC362-POS2,GLOBULAR CLUSTER;STELLAR CLUSTER,J95Z01020,15.81020833333,-70.84958333333,10401,CHANDAR,3,53345.09846,53345.10487,340,53710.35454,2012933874,POLYGON 15.82514916 -70.85083801 15.81212137 -70.84401103 15.79504468 -70.84833121 15.80822795 -70.85520337 15.82514916 -70.85083801 15.82514916 -70.85083801,7687.26919827097
image,HST,ACS/HRC,DADS,F435W,OPTICAL,NGC362-POS1,GLOBULAR CLUSTER;STELLAR CLUSTER,J95Z01040,15.80984990625,-70.84937182855,10401,CHANDAR,3,53345.09485,53345.09765,170,53710.09583,2012933876,POLYGON 15.82479065 -70.85062666 15.81176311 -70.84379966 15.79468653 -70.84811981 15.80786956 -70.85499199 15.82479065 -70.85062666 15.82479065 -70.85062666,7687.82472699096
image,HST,ACS/HRC,DADS,F435W,OPTICAL,NGC362-POS1,GLOBULAR CLUSTER;STELLAR CLUSTER,J95Z01010,15.809875,-70.84930555556,10401,CHANDAR,3,53345.05769,53345.09404,340,53710.35438,2012933873,POLYGON 15.82481565 -70.85056033 15.81178815 -70.84373333 15.79471164 -70.84805348 15.80789462 -70.85492566 15.82481565 -70.85056033 15.82481565 -70.85056033,7688.05795513423
image,HST,ACS/WFC,DADS,F435W,OPTICAL,47TUC-FIELD7,GLOBULAR CLUSTER;STELLAR CLUSTER,JBY407010,6.244281181421,-72.12059940457,12971,RICHER,3,56462.63591,56462.64921,980,56827.787,2012945882,POLYGON 6.35841572 -72.14278519 6.33596516 -72.08635001 6.156817 -72.09741074 6.17350873 -72.15270135 6.35841572 -72.14278519 6.35841572 -72.14278519,7797.68651826802
image,HST,ACS/WFC,DADS,F555W,OPTICAL,47TUC-FIELD7,GLOBULAR CLUSTER;STELLAR CLUSTER,JBY407020,6.237952084845,-72.12088622669,12971,RICHER,3,56462.68894,56462.70267,1020,56827.91076,2012945883,POLYGON 6.35208073 -72.14307569 6.32964913 -72.08663978 6.15049441 -72.09769474 6.16716747 -72.15298588 6.35208073 -72.14307569 6.35208073 -72.14307569,7803.80300497118
image,HST,ACS/WFC,DADS,F435W,OPTICAL,47TUC-FIELD6,GLOBULAR CLUSTER;STELLAR CLUSTER,JBY406010,6.276986005295,-72.0731805242,12971,RICHER,3,56416.87072,56416.88402,980,56782.19715,2012945880,POLYGON 6.41137662 -72.07049076 6.28556003 -72.02891047 6.16208154 -72.0702464 6.2814556 -72.11190955 6.41137662 -72.07049076 6.41137662 -72.07049076,7843.67541586349
image,HST,ACS/WFC,DADS,F555W,OPTICAL,47TUC-FIELD6,GLOBULAR CLUSTER;STELLAR CLUSTER,JBY406020,6.272431519814,-72.07455632182,12971,RICHER,3,56416.93096,56416.9447,1020,56782.12021,2012945881,POLYGON 6.40683272 -72.07186969 6.28101695 -72.03028648 6.15751919 -72.07161952 6.27689185 -72.11328545 6.40683272 -72.07186969 6.40683272 -72.07186969,7846.31279844817
image,HST,ACS/WFC,DADS,F435W,OPTICAL,47TUC-FIELD8,GLOBULAR CLUSTER;STELLAR CLUSTER,JBY408010,6.126679084275,-72.15298084613,12971,RICHER,3,56492.80771,56492.82103,980,56857.90468,2012945884,POLYGON 6.26677928 -72.1419314 6.10049445 -72.11840963 6.00762949 -72.16607864 6.17621811 -72.19156291 6.26677928 -72.1419314 6.26677928 -72.1419314,7892.92964430052
image,HST,ACS/WFC,DADS,F555W,OPTICAL,47TUC-FIELD8,GLOBULAR CLUSTER;STELLAR CLUSTER,JBY408020,6.121007845193,-72.15206608253,12971,RICHER,3,56492.82317,56492.83691,1020,56858.09429,2012945885,POLYGON 6.26110428 -72.14102071 6.09483494 -72.11749411 6.00195987 -72.16516041 6.1705322 -72.19064959 6.26110428 -72.14102071 6.26110428 -72.14102071,7899.96399117036
image,HST,ACS/WFC,DADS,F555W,OPTICAL,47TUC-FIELD5,GLOBULAR CLUSTER;STELLAR CLUSTER,JBY405020,6.211919315947,-72.0308727767,12971,RICHER,3,56391.99961,56392.01334,1020,56757.20181,2012945879,POLYGON 6.31530075 -72.00441621 6.13476884 -71.99346719 6.11348225 -72.04926767 6.28935187 -72.06140331 6.31530075 -72.00441621 6.31530075 -72.00441621,7980.82594032539
image,HST,ACS/WFC,DADS,F435W,OPTICAL,47TUC-FIELD5,GLOBULAR CLUSTER;STELLAR CLUSTER,JBY405010,6.212979175998,-72.02893602204,12971,RICHER,3,56391.98417,56391.99747,980,56757.13659,2012945878,POLYGON 6.31634843 -72.0024789 6.13583468 -71.99153085 6.11455349 -72.04733144 6.29040544 -72.05946613 6.31634843 -72.0024789 6.31634843 -72.0024789,7982.53717189283
image,HST,ACS/WFC,DADS,F435W,OPTICAL,47TUC-FIELD9,GLOBULAR CLUSTER;STELLAR CLUSTER,JBY409010,5.969329494824,-72.15782176312,12971,RICHER,3,56524.00699,56524.01036,0,56889.0828,2012945886,POLYGON 6.10381962 -72.17426248 6.01468036 -72.12516801 5.84804987 -72.14685967 5.93481146 -72.19790906 6.10381962 -72.17426248 6.10381962 -72.17426248,8019.21444749768
image,HST,ACS/WFC,DADS,F555W,OPTICAL,47TUC-FIELD9,GLOBULAR CLUSTER;STELLAR CLUSTER,JBY409020,5.966513404469,-72.15605728657,12971,RICHER,3,56524.04906,56524.05671,0,56889.15759,2012945887,POLYGON 6.100988 -72.17249992 6.01186483 -72.12340415 5.84524694 -72.14509341 5.93199237 -72.19614405 6.100988 -72.17249992 6.100988 -72.17249992,8024.35659302104
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,47TUC-FIELD1,GLOBULAR CLUSTER;STELLAR CLUSTER,IBY401040,6.086792182823,-72.09298135947,12971,RICHER,3,56245.4477,56245.46313,1205,56610.54339,2012916530,POLYGON 6.17636387 -72.07080059 6.02907083 -72.07041991 6.01639907 -72.11521941 6.16561882 -72.1161634 6.17636387 -72.07080059 6.17636387 -72.07080059,8031.14348803814
image,HST,WFC3/UVIS,DADS,F225W,UV,47TUC-FIELD1,GLOBULAR CLUSTER;STELLAR CLUSTER,IBY401030,6.08221,-72.09435,12971,RICHER,3,56245.38784,56245.44591,1080,56610.54265,2012916529,POLYGON 6.17178233 -72.07216753 6.02447832 -72.07179026 6.01181655 -72.11659004 6.16104759 -72.11753059 6.17178233 -72.07216753 6.17178233 -72.07216753,8033.99747401821
image,HST,WFC3/UVIS,DADS,F225W,UV,47TUC-FIELD10,GLOBULAR CLUSTER;STELLAR CLUSTER,IBY410030,6.096,-72.08128888889,12971,RICHER,3,56555.39194,56555.40593,1080,56920.66657,2012916547,POLYGON 6.20485524 -72.08288519 6.11634616 -72.04647334 6.00434718 -72.07590473 6.0904092 -72.11226452 6.20485524 -72.08288519 6.20485524 -72.08288519,8036.56641364895
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,47TUC-FIELD10,GLOBULAR CLUSTER;STELLAR CLUSTER,IBY410040,6.09653764976,-72.07933168197,12971,RICHER,3,56555.40771,56555.42314,1205,56920.68488,2012916548,POLYGON 6.20538137 -72.08092797 6.11688164 -72.04451611 6.00489449 -72.0739475 6.09094742 -72.11030729 6.20538137 -72.08092797 6.20538137 -72.08092797,8038.76263915291
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8F864010,6.063583333333,-72.09664722222,9453,BROWN,3,52480.61491,52480.62713,78.0079,52845.61491,2012927543,POLYGON 6.19681016 -72.08209549 6.02355092 -72.06440799 5.94882027 -72.11495638 6.12514208 -72.13451388 6.19681016 -72.08209549 6.19681016 -72.08209549,8045.88404786341
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8F864020,6.063583333333,-72.09664722222,9453,BROWN,3,52480.59644,52480.60863,76.5079,52845.59644,2012927544,POLYGON 6.19681016 -72.08209549 6.02355092 -72.06440799 5.94882027 -72.11495638 6.12514208 -72.13451388 6.19681016 -72.08209549 6.19681016 -72.08209549,8045.88404786341
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC0104,GLOBULAR CLUSTER;STELLAR CLUSTER,JBXG03020,6.063763843259,-72.09658832362,12116,DALCANTON,3,56137.81131,56137.87149,1900,56138.52733,2012945781,POLYGON 6.19825439 -72.08058828 6.02469484 -72.06319399 5.95087366 -72.11386798 6.12753194 -72.13312705 6.19825439 -72.08058828 6.19825439 -72.08058828,8046.32171846027
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC0104,GLOBULAR CLUSTER;STELLAR CLUSTER,JBXG03011,6.063583333333,-72.09664722222,12116,DALCANTON,3,56137.80363,56137.80947,14,56137.90737,2014200761,POLYGON    6.19807431 -72.08064735   6.12735102 -72.13318604   5.95069240 -72.11392677   6.02451442 -72.06325287   6.19807431 -72.08064735,8046.42501075431
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,47TUC-FIELD2,GLOBULAR CLUSTER;STELLAR CLUSTER,IBY402040,6.052416471223,-72.10214026189,12971,RICHER,3,56286.84014,56286.85557,1205,56652.11409,2012916532,POLYGON 6.16737751 -72.10038598 6.04877968 -72.0734499 5.95292249 -72.10740941 6.07180653 -72.1351351 6.16737751 -72.10038598 6.16737751 -72.10038598,8050.73122292815
image,HST,WFC3/UVIS,DADS,F225W,UV,47TUC-FIELD2,GLOBULAR CLUSTER;STELLAR CLUSTER,IBY402030,6.04609,-72.10241944444,12971,RICHER,3,56286.82437,56286.83836,1080,56652.11331,2012916531,POLYGON 6.16105197 -72.1006653 6.04245235 -72.07372922 5.94659371 -72.10768873 6.06547954 -72.13541442 6.16105197 -72.1006653 6.16105197 -72.1006653,8056.82851324835
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-0104,GLOBULAR CLUSTER;STELLAR CLUSTER,IB2J02041,6.063583333333,-72.09664722222,11729,HOLTZMAN,3,55467.97744,55467.99235,1160,55468.32334,2014187986,POLYGON    6.06573653 -72.06354805   6.16434543 -72.09742493   6.05876488 -72.12975910   5.96258046 -72.09587755   6.06573653 -72.06354805,8057.88871685923
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,IB3M53010,6.063583333333,-72.09664722222,11664,BROWN,3,55467.59086,55467.64867,1360.48,55467.75303,2012905282,POLYGON 6.16434543 -72.09742493 6.06573653 -72.06354805 5.96258046 -72.09587755 6.05876488 -72.1297591 6.16434543 -72.09742493 6.16434543 -72.09742493,8057.88871685923
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,IB3M53020,6.063586255362,-72.0966150566,11664,BROWN,3,55467.6066,55467.66219,1160.48,55467.96118,2012905283,POLYGON 6.16434817 -72.09739277 6.06573945 -72.06351588 5.96258356 -72.09584539 6.05876781 -72.12972694 6.16434817 -72.09739277 6.16434817 -72.09739277,8057.92998675891
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8FW03010,6.025821566468,-72.08888401471,9281,GRINDLAY,3,52558.35256,52558.4113,345,52923.35389,2012927642,POLYGON 6.11164679 -72.06681123 5.93212401 -72.06161897 5.92911995 -72.11915807 6.11388913 -72.12299297 6.11164679 -72.06681123 6.11164679 -72.06681123,8075.12915525156
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8FW02010,6.025791687966,-72.08888794444,9281,GRINDLAY,3,52549.92928,52549.95029,310,52914.93044,2012927639,POLYGON 6.11161682 -72.06681512 5.93209402 -72.06162277 5.92908967 -72.11916187 6.11385886 -72.12299686 6.11161682 -72.06681512 6.11161682 -72.06681512,8075.15508876776
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8FW01010,6.025791666667,-72.08888333333,9281,GRINDLAY,3,52547.1259,52547.14115,300,52912.12706,2012927636,POLYGON 6.11161678 -72.06681051 5.93209403 -72.06161816 5.92908967 -72.11915725 6.11385882 -72.12299225 6.11161678 -72.06681051 6.11161678 -72.06681051,8075.16125811745
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J9L960010,6.025325238193,-72.07876250636,10775,SARAJEDINI,3,53807.07111,53807.13932,203,53917,2012938416,POLYGON 6.14069522 -72.10049457 6.08992601 -72.04511052 5.90988357 -72.05752553 5.96339636 -72.11124598 6.14069522 -72.10049457 6.14069522 -72.10049457,8077.91593653807
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J9L960020,6.025325238193,-72.07876250636,10775,SARAJEDINI,3,53807.14687,53807.22492,203,53917,2012938417,POLYGON 6.14069522 -72.10049457 6.08992601 -72.04511052 5.90988357 -72.05752553 5.96339636 -72.11124598 6.14069522 -72.10049457 6.14069522 -72.10049457,8077.91593653807
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,IB3M53050,6.066358045721,-72.09135850607,11664,BROWN,3,55467.74054,55467.78575,1245.385071,55468.0617,2012905286,POLYGON 6.14799426 -72.09280961 6.06113498 -72.06625823 5.98215749 -72.09013843 6.07123203 -72.11738588 6.14799426 -72.09280961 6.14799426 -72.09280961,8080.96312766777
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,IB3M53040,6.066358045721,-72.09135850607,11664,BROWN,3,55467.73962,55467.79098,1245.385071,55468.06123,2012905285,POLYGON 6.14799428 -72.09280948 6.06113457 -72.06625824 5.98215747 -72.09013856 6.07123246 -72.11738587 6.14799428 -72.09280948 6.14799428 -72.09280948,8080.96328592892
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,47TUC-FIELD3,GLOBULAR CLUSTER;STELLAR CLUSTER,IBY403040,6.007112360003,-72.10333638824,12971,RICHER,3,56316.31088,56316.32631,1205,56681.60568,2012916534,POLYGON 6.10352429 -72.12268913 6.05897536 -72.07946059 5.91657795 -72.08963136 5.95958244 -72.13352113 6.10352429 -72.12268913 6.10352429 -72.12268913,8086.1841417188
image,HST,WFC3/UVIS,DADS,F225W,UV,47TUC-FIELD3,GLOBULAR CLUSTER;STELLAR CLUSTER,IBY403030,6.00146,-72.10241944444,12971,RICHER,3,56316.29512,56316.3091,1080,56681.4824,2012916533,POLYGON 6.0978663299999996 -72.12177215 6.05331961 -72.07854362 5.91092925 -72.08871439 5.95393162 -72.13260416 6.0978663299999996 -72.12177215 6.0978663299999996 -72.12177215,8093.21722915447
image,HST,WFC3/UVIS,DADS,F225W,UV,47TUC-FIELD9,GLOBULAR CLUSTER;STELLAR CLUSTER,IBY409030,6.08221,-72.06823055556,12971,RICHER,3,56524.00635,56524.02034,1080,56889.15617,2012916545,POLYGON 6.17808476 -72.05235506 6.04150995 -72.03515357 5.99466092 -72.07814022 6.12931069 -72.0956614 6.17808476 -72.05235506 6.17808476 -72.05235506,8096.18079281489
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,47TUC-FIELD9,GLOBULAR CLUSTER;STELLAR CLUSTER,IBY409040,6.079396773303,-72.06646767699,12971,RICHER,3,56524.04875,56524.06418,1205,56889.15706,2012916546,POLYGON 6.17526273 -72.05059227 6.03870088 -72.03339077 5.99185632 -72.07637743 6.12649328 -72.0938986 6.17526273 -72.05059227 6.17526273 -72.05059227,8101.48079465015
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8ISA10E1,6.027148333333,-72.08351111111,9662,GILLILAND,3,52540.96703,52540.96828,4,52542.66912,2014192304,POLYGON    6.12157599 -72.09591348   5.93874697 -72.09943811   5.92703130 -72.07174703   6.10718102 -72.06898719   6.12157599 -72.09591348,8103.75828047477
image,HST,WFC3/UVIS,DADS,F225W,UV,47TUC-FIELD8,GLOBULAR CLUSTER;STELLAR CLUSTER,IBY408030,6.04609,-72.06016111111,12971,RICHER,3,56492.80709,56492.82108,1080,56857.90316,2012916543,POLYGON 6.13654302 -72.07382692 6.0933642 -72.02996626 5.95010942 -72.04075831 5.99420693 -72.08402166 6.13654302 -72.07382692 6.13654302 -72.07382692,8119.00371470846
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,47TUC-FIELD8,GLOBULAR CLUSTER;STELLAR CLUSTER,IBY408040,6.040451075494,-72.05924400491,12971,RICHER,3,56492.82286,56492.83829,1205,56857.9038,2012916544,POLYGON 6.13090544 -72.07290725 6.08771535 -72.02904784 5.94447093 -72.03984405 5.98857952 -72.08310612 6.13090544 -72.07290725 6.13090544 -72.07290725,8126.04947943487
image,HST,WFC3/UVIS,DADS,F275W,UV,NGC-104,GLOBULAR CLUSTER;STELLAR CLUSTER,IBJ204010,6.018271528162,-72.08231127259,12311,PIOTTO,3,55521.66595,55521.72087,2411,55886.85073,2012911073,POLYGON 6.10198228 -72.06152667 5.9553331 -72.05803598 5.93263799 -72.10244265 6.08106489 -72.10654618 6.10198228 -72.06152667 6.10198228 -72.06152667,8130.85454479265
image,HST,WFC3/UVIS,DADS,F275W,UV,NGC-104,GLOBULAR CLUSTER;STELLAR CLUSTER,IBJ203010,6.018157559766,-72.08225316043,12311,PIOTTO,3,55522.77872,55522.81551,2411,55887.99257,2012911072,POLYGON 6.10417288 -72.06237939 5.95800694 -72.05731727 5.93029394 -72.10145343 6.07816246 -72.10714706 6.10417288 -72.06237939 6.10417288 -72.06237939,8133.02326737078
image,HST,ACS/WFC,DADS,F555W,OPTICAL,47TUC-FIELD4,GLOBULAR CLUSTER;STELLAR CLUSTER,JBY404020,6.080106184519,-72.00645543606,12971,RICHER,3,56349.29126,56349.305,1020,56714.41867,2012945877,POLYGON 6.20067286 -72.01720221 6.11370559 -71.96632263 5.94674592 -71.99007886 6.03536595 -72.03915123 6.20067286 -72.01720221 6.20067286 -72.01720221,8135.37176568505
image,HST,ACS/WFC,DADS,F435W,OPTICAL,47TUC-FIELD4,GLOBULAR CLUSTER;STELLAR CLUSTER,JBY404010,6.077291436879,-72.00469423398,12971,RICHER,3,56349.23053,56349.26213,980,56714.34209,2012945876,POLYGON 6.19784524 -72.01544277 6.11089399 -71.96456192 5.94394647 -71.98831571 6.03255061 -72.03738938 6.19784524 -72.01544277 6.19784524 -72.01544277,8140.84791101944
image,HST,WFC3/IR,DADS,F110W,INFRARED,NGC-104,GLOBULAR CLUSTER;STELLAR CLUSTER,ICGK01A8Q,6.022329166667,-72.08144444444,13572,LONG,3,56614.0513,56614.05186,49.230225,56614.09464,2012741560,POLYGON ICRS   6.07158578 -72.06131920   6.08125343 -72.09887478   5.97092631 -72.10211876   5.96120654 -72.06361275   6.07158578 -72.06131920,8141.04443202415
