Name,n_Name,E_B-V_,R,l_Age,Age,q_Age,Age2,RAJ2000,DEJ2000,Vmag,e_Vmag,SimbadName,Cross-ID
LMC2826,,0.05000000074505806,0.5,,8.100000381469727,2,nan,85.33749999999999,-67.91361111111111,15.529999732971191,0.10999999940395355,BSDL2796,BSDL2796
LMC2834,,0.05000000074505806,0.23000000417232513,,8.199999809265137,2,nan,85.4125,-67.01388888888889,15.789999961853027,0.10999999940395355,BSDL2810,BSDL2810
LMC2840,*,0.05000000074505806,0.5,,8.0,1,nan,85.47916666666666,-68.89999999999999,14.319999694824219,0.12999999523162842,H88 317,H88-317
LMC2842,*,0.10000000149011612,0.23999999463558197,,7.900000095367432,2,nan,85.48749999999998,-69.03027777777777,15.479999542236328,0.12999999523162842,H88 319,H88-319
LMC2844,,0.029999999329447746,0.18000000715255737,,8.5,1,nan,85.49999999999999,-68.40499999999999,16.190000534057617,0.11999999731779099,BSDL2836,BSDL2836
LMC2845,,0.05000000074505806,0.25999999046325684,,8.399999618530273,1,nan,85.52916666666665,-67.20722222222221,16.649999618530273,0.10999999940395355,BSDL2832,BSDL2832
LMC2846,,0.07999999821186066,0.36000001430511475,,8.0,1,nan,85.54999999999998,-68.91722222222221,15.050000190734863,0.12999999523162842,NGC2094,"NGC2094,SL659,ESO57SC26,KMHK1260"
LMC2851,,0.10000000149011612,0.25999999046325684,,8.199999809265137,2,nan,85.62499999999999,-68.56888888888888,14.140000343322754,0.11999999731779099,BMG5,BM5
LMC2859,*,0.15000000596046448,0.2800000011920929,,7.599999904632568,1,nan,85.76666666666665,-69.45333333333332,13.1899995803833,0.12999999523162842,BSDL2886,BSDL2886
LMC2864,,0.17000000178813934,0.44999998807907104,,7.900000095367432,1,nan,85.87083333333332,-67.44888888888887,14.489999771118164,0.11999999731779099,BMG12,BM12
LMC2869,,0.10000000149011612,0.36000001430511475,,7.300000190734863,2,nan,85.89583333333333,-67.27638888888887,14.5,0.10999999940395355,BMG16,BM16
LMC2873,,0.12999999523162842,0.33000001311302185,,8.199999809265137,1,nan,85.92916666666666,-67.61833333333333,16.15999984741211,0.12999999523162842,BMG22,BM22
LMC2876,*,0.11999999731779099,0.38999998569488525,,7.900000095367432,1,nan,86.00833333333333,-67.52638888888887,14.239999771118164,0.11999999731779099,BMG24,"BM24,KMHK1300"
LMC2879,,0.11999999731779099,0.5,,8.399999618530273,2,nan,86.13749999999999,-68.11277777777777,15.140000343322754,0.15000000596046448,BMG29,BM29
LMC2887,*,0.15000000596046448,0.5,,8.0,3,nan,86.17499999999998,-68.5025,14.140000343322754,0.11999999731779099,BMG33,BM33
LMC2891,*,0.05000000074505806,0.6700000166893005,,7.900000095367432,1,nan,86.20416666666665,-67.3286111111111,11.829999923706055,0.10000000149011612,BMG32,BM32
LMC2892,,0.15000000596046448,0.3100000023841858,,7.800000190734863,1,nan,86.22083333333332,-67.35805555555555,14.359999656677246,0.10999999940395355,BMG35,BM35
LMC2896,*,0.15000000596046448,0.33000001311302185,,8.0,1,nan,86.24583333333332,-67.33583333333333,15.510000228881836,0.10000000149011612,BMG39,BM39
LMC2897,*,0.15000000596046448,0.4300000071525574,,8.5,1,nan,86.25833333333333,-68.11722222222221,16.780000686645508,0.15000000596046448,BMG44,BM44
LMC2898,,0.15000000596046448,0.20000000298023224,,7.5,3,nan,86.26666666666665,-69.03444444444443,15.109999656677246,0.14000000059604645,BSDL2944,BSDL2944
LMC2899,*,0.05000000074505806,0.75,,8.399999618530273,2,nan,86.27083333333333,-66.96583333333332,13.449999809265137,0.10999999940395355,BSDL2934,BSDL2934
LMC2906,,0.05000000074505806,0.47999998927116394,,8.600000381469727,3,nan,86.41666666666666,-66.69138888888888,14.670000076293945,0.11999999731779099,BSDL2952,BSDL2952
LMC2907,*,0.05000000074505806,0.3799999952316284,,8.600000381469727,3,nan,86.42499999999998,-67.39194444444443,15.119999885559082,0.10999999940395355,BMG48,BM48
LMC2911,*,0.05000000074505806,0.28999999165534973,,8.100000381469727,3,nan,86.48333333333332,-67.79055555555554,15.949999809265137,0.17000000178813934,BMG51,BM51
LMC2912,*,0.05000000074505806,0.25999999046325684,,8.800000190734863,3,nan,86.49583333333332,-67.80388888888888,16.479999542236328,0.17000000178813934,BMG54,BM54
LMC2916,,0.10000000149011612,0.30000001192092896,,8.399999618530273,3,nan,86.53333333333332,-66.64916666666666,14.229999542236328,0.11999999731779099,BSDL2968,BSDL2968
LMC2919,,0.10000000149011612,0.6700000166893005,,8.600000381469727,2,nan,86.6,-71.61777777777777,14.609999656677246,0.10999999940395355,H88 336,H88-336
LMC2924,,0.11999999731779099,0.36000001430511475,,8.0,1,nan,86.67916666666666,-67.58083333333333,14.75,0.11999999731779099,BMG74,BM74
LMC2929,,0.019999999552965164,0.28999999165534973,,8.399999618530273,1,nan,86.73333333333332,-67.26166666666666,14.979999542236328,0.10000000149011612,BSDL2985,BSDL2985
LMC2930,,0.019999999552965164,0.47999998927116394,,8.199999809265137,2,nan,86.73749999999998,-67.62833333333333,14.100000381469727,0.12999999523162842,BMG75,BM75
LMC2933,,0.05000000074505806,0.6800000071525574,,8.5,2,nan,86.76249999999999,-66.71888888888888,15.949999809265137,0.11999999731779099,BSDL2987,BSDL2987
LMC2949,,0.05000000074505806,0.25999999046325684,,8.300000190734863,1,nan,86.94583333333333,-67.47555555555554,15.539999961853027,0.10999999940395355,BMG88,BM88
LMC2950,,0.05000000074505806,0.47999998927116394,,8.399999618530273,2,nan,86.94999999999999,-69.0686111111111,14.579999923706055,0.12999999523162842,BSDL3030,BSDL3030
LMC2953,*,0.10000000149011612,0.44999998807907104,,8.300000190734863,1,nan,86.98749999999998,-70.73944444444443,15.630000114440918,0.10999999940395355,BSDL3051,BSDL3051
LMC2960,,0.029999999329447746,0.28999999165534973,,8.600000381469727,1,nan,87.08333333333333,-67.3561111111111,20.93000030517578,0.10999999940395355,BMG92,BM92
LMC2965,,0.05000000074505806,0.36000001430511475,,8.199999809265137,1,nan,87.14999999999999,-67.34194444444444,15.130000114440918,0.10000000149011612,BMG94,BM94
LMC2967,,0.07999999821186066,0.28999999165534973,,8.100000381469727,1,nan,87.14999999999999,-66.8661111111111,14.470000267028809,0.11999999731779099,BSDL3053,BSDL3053
LMC2979,,0.10000000149011612,0.3799999952316284,,8.0,2,nan,87.32499999999999,-67.33805555555554,15.199999809265137,0.10999999940395355,BMG99,BM99
LMC2982,,0.07999999821186066,0.4300000071525574,,8.100000381469727,2,nan,87.33749999999999,-67.3661111111111,15.289999961853027,0.10999999940395355,BMG101,BM101
LMC2984,,0.07999999821186066,0.23999999463558197,,8.399999618530273,1,nan,87.42499999999998,-69.58666666666666,16.670000076293945,0.11999999731779099,BSDL3102,BSDL3102
LMC2985,,0.11999999731779099,0.49000000953674316,,7.5,2,nan,87.44166666666665,-67.30583333333333,12.630000114440918,0.10000000149011612,BSDL3096,BSDL3096
LMC2988,,0.07999999821186066,0.3100000023841858,,8.5,1,nan,87.52916666666665,-71.80083333333333,16.299999237060547,0.12999999523162842,BSDL3116,BSDL3116
LMC2990,,0.07999999821186066,0.38999998569488525,,8.399999618530273,3,nan,87.58749999999999,-68.65749999999998,12.859999656677246,0.12999999523162842,BMG112,BM112
LMC2993,,0.05000000074505806,0.4099999964237213,,8.300000190734863,1,nan,87.68333333333332,-67.38499999999999,15.5600004196167,0.10999999940395355,BMG114,"BM114,KMHK1440"
LMC2996,,0.07999999821186066,0.550000011920929,,8.399999618530273,1,nan,87.77083333333333,-69.80833333333332,15.050000190734863,0.10999999940395355,[HS66] 432,"HS432,KMHK1457"
LMC2997,,0.10000000149011612,0.28999999165534973,,8.399999618530273,1,nan,87.77916666666665,-70.31944444444443,16.350000381469727,0.10999999940395355,BSDL3134,BSDL3134
LMC2998,,0.07999999821186066,0.33000001311302185,,8.0,2,nan,87.79166666666666,-67.33777777777777,15.199999809265137,0.10000000149011612,BMG121,BM121
LMC2999,,0.019999999552965164,0.3799999952316284,,8.5,1,nan,87.79999999999998,-67.19,15.5600004196167,0.10000000149011612,[HS66] 431,"HS431,KMHK1450"
LMC3006,,0.019999999552965164,0.5,,8.300000190734863,1,nan,87.89583333333333,-67.2147222222222,15.109999656677246,0.10000000149011612,BSDL3135,BSDL3135
LMC3010,*,0.05000000074505806,0.4399999976158142,,8.199999809265137,2,nan,87.95833333333333,-67.2686111111111,14.720000267028809,0.10000000149011612,BSDL3140,BSDL3140
LMC3013,*,0.019999999552965164,0.3499999940395355,,8.399999618530273,1,nan,88.02499999999999,-69.68111111111111,15.510000228881836,0.11999999731779099,BSDL3150,BSDL3150
LMC3016,,0.07999999821186066,0.5,,7.300000190734863,2,nan,88.04583333333332,-68.1625,16.90999984741211,0.15000000596046448,BMG131,BM131
LMC3017,*,0.07999999821186066,0.5199999809265137,,7.5,2,nan,88.05833333333332,-68.22888888888887,14.600000381469727,0.12999999523162842,BMG134,"BM134,KMHK1474"
LMC3019,,0.10000000149011612,0.20000000298023224,,8.100000381469727,1,nan,88.15416666666665,-67.41,15.399999618530273,0.10999999940395355,BMG139,BM139
LMC3020,,0.12999999523162842,0.3400000035762787,,8.0,1,nan,88.21249999999999,-67.52194444444443,14.520000457763672,0.11999999731779099,BSDL3156,BSDL3156
LMC3022,,0.10000000149011612,0.25,,8.300000190734863,1,nan,88.27916666666665,-68.11083333333332,15.84000015258789,0.1599999964237213,BMG148,BM148
LMC3023,,0.10000000149011612,0.3799999952316284,,8.399999618530273,2,nan,88.28333333333332,-67.38555555555554,14.949999809265137,0.10999999940395355,BMG146,BM146
LMC3024,,0.10000000149011612,0.28999999165534973,,8.199999809265137,2,nan,88.2875,-67.51444444444444,16.489999771118164,0.11999999731779099,BMG147,BM147
LMC3029,*,0.05000000074505806,0.3799999952316284,,7.800000190734863,3,nan,88.44583333333333,-67.32388888888887,15.699999809265137,0.10999999940395355,KMHK1500,"U2,BRHT58b,KMHK1500"
LMC3032,*,0.05000000074505806,0.2800000011920929,,8.399999618530273,1,nan,88.57916666666665,-68.60916666666665,15.359999656677246,0.12999999523162842,BMG160,BM160
LMC3033,,0.029999999329447746,0.36000001430511475,,8.199999809265137,2,nan,88.62499999999999,-68.74055555555555,15.390000343322754,0.12999999523162842,BMG162,BM162
LMC3035,*,0.05000000074505806,0.4000000059604645,,8.600000381469727,1,nan,88.67499999999998,-67.70777777777776,20.3700008392334,0.15000000596046448,BMG163,BM163
LMC3041,,0.11999999731779099,0.4300000071525574,,8.199999809265137,1,nan,88.96666666666665,-67.86916666666666,14.920000076293945,0.18000000715255737,BMG172,"BM172,KMHK1533"
LMC3043,,0.07999999821186066,0.33000001311302185,,8.0,1,nan,88.98333333333332,-66.9511111111111,14.880000114440918,0.11999999731779099,LW335,"LW335,U5,KMHK1532"
LMC3051,*,0.10000000149011612,0.3799999952316284,,7.599999904632568,2,nan,89.725,-68.95305555555555,14.600000381469727,0.14000000059604645,BSDL3194,BSDL3194
LMC3052,,0.05000000074505806,0.4300000071525574,,8.399999618530273,2,nan,89.88333333333333,-67.09777777777776,16.18000030517578,0.11999999731779099,BSDL3196,BSDL3196
LMC3056,,0.05000000074505806,0.33000001311302185,,8.199999809265137,2,nan,90.12083333333332,-68.24805555555555,15.449999809265137,0.12999999523162842,BMG199,BM199
LMC3058,,0.07999999821186066,0.23000000417232513,,8.199999809265137,1,nan,90.22083333333332,-67.94083333333333,14.850000381469727,0.18000000715255737,BMG202,BM202
LMC3060,,0.20000000298023224,0.36000001430511475,,8.300000190734863,1,nan,90.74166666666666,-70.24249999999999,15.84000015258789,0.10999999940395355,BSDL3210,BSDL3210
LMC3061,,0.05000000074505806,0.33000001311302185,,8.399999618530273,3,nan,90.75416666666665,-68.48638888888888,16.18000030517578,0.14000000059604645,BMG216,BM216
LMC3062,,0.05000000074505806,0.2800000011920929,,8.0,1,nan,90.84583333333332,-68.27388888888888,14.399999618530273,0.11999999731779099,BMG 219,"H88-390,H80F5-23,BM219"
LMC3063,,0.019999999552965164,0.3400000035762787,,8.600000381469727,3,nan,90.86666666666666,-66.68166666666666,15.729999542236328,0.11999999731779099,KMHK1614,KMHK1614
LMC3064,,0.11999999731779099,0.3400000035762787,,8.399999618530273,1,nan,90.92916666666666,-67.15555555555555,15.289999961853027,0.10999999940395355,KMHK1619,KMHK1619
LMC3067,,0.05000000074505806,0.75,>,8.800000190734863,0,nan,91.30416666666666,-69.21277777777777,16.239999771118164,0.14000000059604645,BSDL3215,BSDL3215
LMC3084,,0.05000000074505806,0.28999999165534973,,8.5,1,nan,92.84583333333332,-71.9036111111111,16.170000076293945,0.12999999523162842,LW422,"LW422,KMHK1684"
LMC3109,,0.10000000149011612,0.23999999463558197,,8.399999618530273,2,nan,70.2875,-68.13138888888888,15.859999656677246,0.10999999940395355,BSDL2,BSDL2
LMC3111,,0.10000000149011612,0.3799999952316284,,8.399999618530273,1,nan,70.54166666666666,-69.36388888888888,15.489999771118164,0.14000000059604645,LW28,"LW28,KMHK40"
LMC3113,,0.12999999523162842,0.47999998927116394,,8.0,1,nan,70.71249999999999,-68.07444444444444,14.25,0.10000000149011612,LW30,"LW30,KMHK42"
LMC3114,,0.12999999523162842,0.4399999976158142,,8.600000381469727,2,nan,70.87916666666666,-70.40805555555555,16.520000457763672,0.12999999523162842,KMHK51,KMHK51
LMC3115,*,0.18000000715255737,0.5099999904632568,,8.300000190734863,1,nan,70.90833333333332,-69.71222222222221,15.260000228881836,0.10999999940395355,[SL63] 23,"SL23,LW36,HS24,BRHT23b,KMHK50"
LMC3116,*,0.1599999964237213,0.3799999952316284,,8.199999809265137,1,nan,70.92916666666666,-69.71972222222222,15.760000228881836,0.10999999940395355,KMHK52,"SL23A,BRHT23a,KMHK52"
LMC3117,,0.15000000596046448,0.4099999964237213,,8.699999809265137,3,nan,70.93749999999999,-70.55166666666666,15.989999771118164,0.12999999523162842,KMHK56,KMHK56
LMC3118,,0.1599999964237213,0.5199999809265137,,8.0,1,nan,70.97083333333332,-68.82749999999999,13.579999923706055,0.14000000059604645,NGC1676,"NGC1676,SL25,LW37,ESO55SC36,KMHK53"
LMC3119,*,0.10000000149011612,0.44999998807907104,,8.199999809265137,2,nan,70.99583333333332,-68.7786111111111,15.319999694824219,0.14000000059604645,LW39,"LW39,KMHK54"
LMC3120,,0.10000000149011612,0.23000000417232513,,8.399999618530273,2,nan,71.06666666666666,-69.37166666666666,15.930000305175781,0.12999999523162842,BSDL11,BSDL11
LMC3124,,0.10000000149011612,0.6499999761581421,,8.100000381469727,1,nan,71.45833333333333,-67.49527777777777,14.130000114440918,0.11999999731779099,LW51,"LW51,ESO55SC37,KMHK69"
LMC3125,,0.10000000149011612,0.4000000059604645,,7.800000190734863,1,nan,71.49166666666666,-69.0536111111111,12.970000267028809,0.12999999523162842,KMHK74,KMHK74
LMC3126,,0.12999999523162842,0.5699999928474426,,8.399999618530273,1,nan,71.54583333333332,-69.65055555555554,15.289999961853027,0.10999999940395355,KMHK78,KMHK78
LMC3131,,0.15000000596046448,0.4300000071525574,,8.100000381469727,2,nan,72.20416666666665,-69.3975,14.460000038146973,0.11999999731779099,BSDL44,BSDL44
LMC3132,,0.10000000149011612,0.5,>,8.800000190734863,0,nan,72.27916666666665,-67.34166666666665,15.529999732971191,0.11999999731779099,KMHK112,KMHK112
LMC3133,,0.029999999329447746,0.4000000059604645,,8.199999809265137,1,nan,72.31666666666666,-69.87499999999999,14.710000038146973,0.10000000149011612,[HS66] 33,"HS33,KMHK119"
LMC3135,,0.07000000029802322,0.20000000298023224,,8.0,2,nan,72.37916666666666,-69.64416666666666,14.359999656677246,0.10000000149011612,BSDL58,BSDL58
LMC3141,*,0.15000000596046448,0.4300000071525574,,7.599999904632568,1,nan,72.74999999999999,-70.02333333333333,11.979999542236328,0.10999999940395355,KMHK156,KMHK156
LMC3142,*,0.15000000596046448,0.2199999988079071,,8.25,1,nan,72.76249999999999,-70.01194444444444,15.279999732971191,0.10999999940395355,BSDL103,BSDL103
LMC3144,,0.05000000074505806,0.28999999165534973,,7.900000095367432,1,nan,72.87499999999999,-67.45416666666665,13.470000267028809,0.11999999731779099,[HS66] 41,"HS41,KMHK158"
LMC3145,,0.15000000596046448,0.3100000023841858,,8.199999809265137,2,nan,72.93749999999999,-71.33611111111111,15.25,0.10999999940395355,KMHK179,KMHK179
LMC3157,,0.15000000596046448,0.4000000059604645,,8.100000381469727,3,nan,73.46249999999999,-69.57194444444444,13.239999771118164,0.10000000149011612,KMHK229,KMHK229
LMC3158,*,0.15000000596046448,0.17000000178813934,,8.300000190734863,1,nan,73.52083333333333,-69.68194444444444,16.09000015258789,0.09000000357627869,BSDL192,BSDL192
LMC3162,,0.15000000596046448,0.25999999046325684,,7.099999904632568,1,nan,73.57499999999999,-69.31083333333332,12.989999771118164,0.11999999731779099,KMHK242,"H88-18,H80F1-17,KMHK242"
LMC3163,,0.15000000596046448,0.1899999976158142,,8.600000381469727,2,nan,73.6125,-70.97027777777777,14.130000114440918,0.10000000149011612,BSDL219,BSDL219
SMC0095,,0.05000000074505806,0.5,,8.949999809265137,1,nan,10.862499999999999,-74.18444444444444,16.940000534057617,0.12999999523162842,HW19,HW19
LMC3164,,0.10000000149011612,0.3799999952316284,,8.199999809265137,1,nan,73.61666666666666,-65.82027777777778,14.630000114440918,0.11999999731779099,KMHK233,KMHK233
LMC3168,,0.10000000149011612,0.25,,8.199999809265137,1,nan,73.65833333333332,-70.80916666666666,15.770000457763672,0.10000000149011612,KMHK262,KMHK262
LMC3169,*,0.10000000149011612,0.2800000011920929,,8.300000190734863,3,nan,73.68749999999999,-68.96249999999999,12.239999771118164,0.11999999731779099,BRHT43b,BRHT43b
LMC3172,*,0.07000000029802322,0.30000001192092896,,8.0,1,nan,73.77916666666665,-67.48277777777777,15.130000114440918,0.11999999731779099,H88 24,"H88-24,KMHK263"
LMC3173,*,0.15000000596046448,0.3100000023841858,,8.199999809265137,1,nan,73.80416666666666,-70.19138888888888,14.3100004196167,0.11999999731779099,[HS66] 64,"HS64,KMHK281"
LMC3174,,0.15000000596046448,0.23000000417232513,,7.300000190734863,2,nan,73.90416666666665,-69.75444444444443,14.5600004196167,0.09000000357627869,BSDL256,BSDL256
LMC3184,,0.15000000596046448,0.4099999964237213,,8.100000381469727,2,nan,74.53333333333332,-70.40305555555554,12.890000343322754,0.12999999523162842,KMHK376,"KMHK376,GKK-O110"
LMC3189,,0.10000000149011612,0.3799999952316284,,8.0,1,nan,74.55833333333332,-68.94138888888888,14.079999923706055,0.12999999523162842,H88 57,"H88-57,H80F1-39"
LMC3191,,0.20000000298023224,0.5099999904632568,,8.300000190734863,1,nan,74.57083333333333,-70.08083333333333,13.609999656677246,0.11999999731779099,[SL63] 146,"SL146,KMHK377"
LMC3193,,0.15000000596046448,0.3799999952316284,,7.599999904632568,1,nan,74.58749999999999,-67.47916666666666,13.260000228881836,0.10999999940395355,KMHK369,"H88-54,KMHK369,GKK-O223"
LMC3196,,0.10000000149011612,0.25999999046325684,,8.699999809265137,3,nan,74.67083333333332,-70.52749999999999,13.140000343322754,0.12999999523162842,BSDL365,BSDL365
LMC3198,*,0.10000000149011612,0.28999999165534973,,8.600000381469727,3,nan,74.69166666666666,-68.63833333333332,13.699999809265137,0.12999999523162842,H88 69,"H88-69,H80F1-42,KMHK381w"
LMC3201,*,0.15000000596046448,0.550000011920929,,8.100000381469727,1,nan,74.77499999999999,-70.16805555555554,12.9399995803833,0.11999999731779099,NGC1791,"NGC1791,SL155,ESO56SC41,KMHK391"
LMC3206,,0.15000000596046448,0.47999998927116394,,8.100000381469727,1,nan,75.10833333333332,-68.77305555555554,13.640000343322754,0.14000000059604645,[HS66] 83,"HS83,KMHK421,LOGLE5"
LMC3208,,0.10000000149011612,0.33000001311302185,,8.300000190734863,1,nan,75.11666666666666,-66.18388888888887,16.34000015258789,0.10999999940395355,H88 83,H88-83
LMC3210,,0.15000000596046448,0.550000011920929,,8.300000190734863,3,nan,75.25416666666666,-67.91694444444444,15.140000343322754,0.11999999731779099,[HS66] 86,"HS86,KMHK435"
LMC3213,,0.15000000596046448,0.30000001192092896,,8.0,3,nan,75.31666666666666,-68.14805555555554,13.829999923706055,0.11999999731779099,BSDL433,BSDL433
LMC3216,,0.15000000596046448,0.5099999904632568,,7.599999904632568,1,nan,75.475,-70.52305555555554,12.859999656677246,0.12999999523162842,KMHK464,KMHK464
LMC3217,,0.20000000298023224,0.4699999988079071,,7.599999904632568,1,nan,75.475,-68.39444444444443,12.729999542236328,0.12999999523162842,KMHK457,KMHK457
LMC3223,,0.019999999552965164,0.47999998927116394,,7.199999809265137,2,nan,75.85,-70.33638888888888,12.130000114440918,0.12999999523162842,NGC1823,"NGC1823,SL198,ESO56SC51,KMHK487"
LMC3225,,0.019999999552965164,0.30000001192092896,,8.0,2,nan,75.925,-70.44888888888887,14.899999618530273,0.12999999523162842,BSDL498,BSDL498
LMC3230,*,0.05000000074505806,0.2199999988079071,,8.0,2,nan,76.10416666666666,-66.18111111111111,14.850000381469727,0.10999999940395355,BSDL504,BSDL504
LMC3232,,0.05000000074505806,0.4300000071525574,,8.300000190734863,2,nan,76.1125,-70.66499999999999,14.050000190734863,0.11999999731779099,BSDL547,BSDL547
LMC3236,,0.10000000149011612,0.3100000023841858,,8.300000190734863,1,nan,76.14166666666665,-65.88638888888887,15.75,0.11999999731779099,KMHK496,KMHK496
LMC3240,,0.05000000074505806,0.5400000214576721,>,8.800000190734863,0,nan,76.26249999999999,-66.49944444444444,14.539999961853027,0.11999999731779099,KMHK511,KMHK511
LMC3259,,0.18000000715255737,0.5,,7.300000190734863,1,nan,76.7375,-69.1475,11.390000343322754,0.11999999731779099,[SL63] 237,"SL237,LOGLE116"
LMC3267,*,0.2800000011920929,0.4300000071525574,,7.599999904632568,1,nan,76.97916666666666,-70.03277777777777,13.319999694824219,0.12999999523162842,KMHK572,KMHK572
LMC3271,,0.10000000149011612,0.800000011920929,,8.300000190734863,2,nan,77.07499999999999,-70.57444444444444,13.539999961853027,0.12999999523162842,KMHK581,KMHK581
LMC3272,,0.10000000149011612,0.23999999463558197,,8.300000190734863,2,nan,77.07499999999999,-66.12416666666665,14.510000228881836,0.10999999940395355,[HS66] 124,"HS124,KMHK564"
LMC3273,,0.07000000029802322,0.5,,8.100000381469727,1,nan,77.13333333333333,-70.4486111111111,14.039999961853027,0.14000000059604645,KMHK587,KMHK587
LMC3283,,0.20000000298023224,0.550000011920929,,8.199999809265137,2,nan,77.31666666666666,-68.7336111111111,13.40999984741211,0.11999999731779099,H88 165,"H88-165,LOGLE152"
LMC3285,,0.10000000149011612,0.2800000011920929,,7.800000190734863,3,nan,77.39166666666665,-71.27416666666666,13.979999542236328,0.10000000149011612,KMHK610,"KMHK610,GKK-O70"
LMC3296,*,0.05000000074505806,0.28999999165534973,,7.099999904632568,2,nan,77.56249999999999,-68.49888888888889,13.029999732971191,0.12999999523162842,BRHT31b,BRHT31b
LMC3297,,0.10000000149011612,0.25,,7.199999809265137,2,nan,77.61666666666666,-67.16472222222221,13.270000457763672,0.10000000149011612,BSDL777,BSDL777
LMC3309,,0.10000000149011612,0.23999999463558197,,7.800000190734863,2,nan,77.85833333333332,-66.38527777777777,15.050000190734863,0.11999999731779099,BSDL816,BSDL816
LMC3320,,0.10000000149011612,0.4300000071525574,,7.5,1,nan,78.12083333333332,-67.2911111111111,12.600000381469727,0.10000000149011612,[SL63] 310,"SL310,KMHK652,LOGLE224"
LMC3370,,0.05000000074505806,0.38999998569488525,,8.300000190734863,1,nan,79.34583333333332,-66.38416666666666,15.300000190734863,0.10999999940395355,KMHK718,KMHK718
LMC3373,,0.05000000074505806,0.550000011920929,,8.699999809265137,2,nan,79.44583333333333,-71.1561111111111,14.0600004196167,0.10000000149011612,KMHK740,KMHK740
LMC3380,,0.029999999329447746,0.49000000953674316,,8.399999618530273,2,nan,79.57499999999999,-65.69027777777777,13.510000228881836,0.12999999523162842,LW181,"LW181,HS215,KMHK728"
LMC3381,,0.05000000074505806,0.3100000023841858,,8.300000190734863,2,nan,79.66666666666666,-66.21833333333332,14.710000038146973,0.11999999731779099,[HS66] 217,"HS217,KMHK741"
LMC3383,,0.15000000596046448,0.699999988079071,,8.300000190734863,1,nan,79.69166666666666,-71.87027777777777,15.65999984741211,0.10999999940395355,[SL63] 380,"SL380,KMHK767,GKK-O12"
LMC3391,,0.10000000149011612,0.25,,7.900000095367432,1,nan,79.79999999999998,-65.85583333333332,14.0600004196167,0.12999999523162842,KMHK754,KMHK754
