#@string, string, string, string, string, string, string, ra, dec, string, int, float, float, float, string, string, float, string, string, string, string, string, string, float
dataproduct_type,obs_collection,instrument,filters,wavelength_region,target_name,obs_id,s_ra,s_dec,proposal_pi,calib_level,t_min,t_max,t_exptime,target_classification,obs_title,t_obs_release,proposal_id,objID,s_region,jpegURL,obsid,project,distance
image,HST,ACS/WFC,f814w,OPTICAL,ESO057-SC033,HST_10595_05_ACS_WFC_F814W,86.0188754620002,-69.1773007700204,Goudfrooij,3,53969.55637,53969.56779,688,,,54335.11193,10595,2002493962,POLYGON J2000 86.06080510 -69.13174270 85.99073850 -69.14576290 85.99082886 -69.14583078 85.98880080 -69.14623590 85.98909238 -69.14645494 85.92269180 -69.15993510 85.92277214 -69.15999774 85.92075150 -69.16040730 85.98630960 -69.21139400 85.98833374 -69.21098368 86.05395590 -69.19765980 86.05387520 -69.19759734 86.05589690 -69.19718620 86.03049866 -69.17751066 86.05719020 -69.19747790 86.05922169 -69.19707199 86.12738020 -69.18343070 86.12728946 -69.18336305 86.12931840 -69.18295630 86.06080510 -69.13174270,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10595_05_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001281410,HLA,5112.48705902585
image,HST,ACS/WFC,F435W,OPTICAL,ESO057-SC033,J9ES05010,85.98754666667,-69.18003888889,GOUDFROOIJ,3,53969.52258,53969.53231,680,STELLAR CLUSTER,,54334.67049,10595,2001929029,POLYGON 85.98892996 -69.14750733 85.92290534 -69.16138641 85.98689603 -69.21204518 86.05576988 -69.19855813 85.98892996 -69.14750733 85.98892996 -69.14750733,http://archive.stsci.edu/hst/previews/J9ES/J9ES05010_256.jpg,2000979289,DADS,5115.54559253467
image,HST,ACS/WFC,F555W,OPTICAL,ESO057-SC033,J9ES05020,85.98754666667,-69.18003888889,GOUDFROOIJ,3,53969.54056,53969.55029,680,STELLAR CLUSTER,,54334.68447,10595,2001927101,POLYGON 85.98892996 -69.14750733 85.92290534 -69.16138641 85.98689603 -69.21204518 86.05576988 -69.19855813 85.98892996 -69.14750733 85.98892996 -69.14750733,http://archive.stsci.edu/hst/previews/J9ES/J9ES05020_256.jpg,2000977361,DADS,5115.54559253467
image,HST,ACS/WFC,F814W,OPTICAL,ESO057-SC033,J9ES05030,85.98754666667,-69.18003888889,GOUDFROOIJ,3,53969.55806,53969.56779,680,STELLAR CLUSTER,,54335.11193,10595,2001925238,POLYGON 85.98892996 -69.14750733 85.92290534 -69.16138641 85.98689603 -69.21204518 86.05576988 -69.19855813 85.98892996 -69.14750733 85.98892996 -69.14750733,http://archive.stsci.edu/hst/previews/J9ES/J9ES05030_256.jpg,2000975498,DADS,5115.54559253467
image,HST,ACS/WFC,f814w,OPTICAL,NGC1858,HST_9891_58_ACS_WFC_F814W,77.5283924781914,-68.9108330193562,Gilmore,3,52920.51432,52920.51456,20,,,53104.30288,9891,2002555656,POLYGON J2000 77.49424260 -68.87483460 77.41884460 -68.92388100 77.48924530 -68.93505350 77.56452530 -68.88597610 77.49424260 -68.87483460 POLYGON J2000 77.49154930 -68.93586950 77.56420980 -68.94759520 77.63839840 -68.89754280 77.56586300 -68.88584870 77.49154930 -68.93586950,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_58_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001343104,HLA,5623.13308064391
image,HST,ACS/WFC,f555w,OPTICAL,NGC1858,HST_9891_58_ACS_WFC_F555W,77.5282840829781,-68.9108457951849,Gilmore,3,52920.50799,52920.50824,20,,,53104.30113,9891,2002555657,POLYGON J2000 77.49413150 -68.87484510 77.41873280 -68.92389440 77.48913580 -68.93506790 77.56441630 -68.88598740 77.49413150 -68.87484510 POLYGON J2000 77.56575580 -68.88586020 77.49144040 -68.93588350 77.56410420 -68.94761010 77.63829450 -68.89755520 77.56575580 -68.88586020,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_58_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001343105,HLA,5623.26301114808
image,HST,ACS/WFC,f814w,OPTICAL,NGC1854,HST_9891_56_ACS_WFC_F814W,77.3710626328339,-68.8535469272209,Gilmore,3,52919.75931,52919.75978,40,,,53103.09287,9891,2002543837,POLYGON J2000 77.48037850 -68.83982990 77.40768650 -68.82841860 77.33506800 -68.87872510 77.40788780 -68.89016740 77.48037850 -68.83982990 POLYGON J2000 77.40635600 -68.82855110 77.33592660 -68.81768370 77.26219540 -68.86702010 77.33274560 -68.87791810 77.40635600 -68.82855110,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_56_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2001331285,HLA,5850.44294240835
image,HST,ACS/WFC,f555w,OPTICAL,NGC1854,HST_9891_56_ACS_WFC_F555W,77.3709546633848,-68.8535601032658,Gilmore,3,52919.73384,52919.73444,50,,,53102.82289,9891,2002543836,POLYGON J2000 77.33495930 -68.87873960 77.40778300 -68.89018300 77.48027580 -68.83984260 77.40757990 -68.82843030 77.33495930 -68.87873960 POLYGON J2000 77.33581550 -68.81769420 77.26208320 -68.86703400 77.33263620 -68.87793300 77.40624770 -68.82856270 77.33581550 -68.81769420,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_56_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001331284,HLA,5850.5694797464
image,HST,ACS/WFC,f435w,OPTICAL,ESO056-SC131,HST_10595_04_ACS_WFC_F435W,81.8434079782516,-70.7431376340792,Goudfrooij,3,54026.19017,54026.20255,770,,,54391.54953,10595,2002518018,POLYGON J2000 81.81185140 -70.76514520 81.81402808 -70.76555883 81.88716240 -70.77943160 81.88728931 -70.77936930 81.88946940 -70.77978210 81.98521360 -70.73264650 81.91000830 -70.71840020 81.90988166 -70.71846260 81.90770810 -70.71805010 81.90729988 -70.71825124 81.83560350 -70.70486000 81.83548499 -70.70491663 81.83330640 -70.70450900 81.73658360 -70.75059350 81.73876523 -70.75100228 81.80959570 -70.76425090 81.80971450 -70.76419435 81.81189930 -70.76460230 81.84929714 -70.74678014 81.81185140 -70.76514520,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10595_04_ACS_WFC_F435W&size=ALL&format=jpeg&output_size=256,2001305466,HLA,6171.42715738213
image,HST,ACS/WFC,f555w,OPTICAL,ESO056-SC131,HST_10595_04_ACS_WFC_F555W,81.8887575874266,-70.7362673449945,Goudfrooij,3,54026.20873,54026.22052,720,,,54391.57073,10595,2002518016,POLYGON J2000 81.80971835 -70.76419328 81.81190350 -70.76460130 81.84924547 -70.74680565 81.81185270 -70.76514450 81.88716300 -70.77943100 81.88729021 -70.77936856 81.88947000 -70.77978130 81.98508567 -70.73270962 81.98521190 -70.73264730 81.91000770 -70.71840100 81.90988123 -70.71846332 81.90770760 -70.71805080 81.90729825 -70.71825249 81.83560440 -70.70486130 81.83548609 -70.70491783 81.83330700 -70.70451010 81.73658910 -70.75059250 81.80959940 -70.76424990 81.80971835 -70.76419328,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10595_04_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2001305464,HLA,6171.43109516034
