Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name,High-Level Science Products,Ang Sep (')
U4WOBZ0BR,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:37:13,1999-10-31 19:45:33,500.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-11-01 00:23:48,U4WOBZ0BR,2,0.676
U4WOBZ0CR,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:48:13,1999-10-31 20:09:53,1300.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-11-01 00:29:04,U4WOBZ0CR,2,0.676
U4WOBZ01R,LIST-1,17.0550983,-73.2327779,27,1999-10-31 17:49:13,1999-10-31 17:49:23,10.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:40:26,U4WOBZ01R,,0.743
U4WOBZ02R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:11:13,1999-10-31 18:11:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:25:52,U4WOBZ02R,,0.743
U4WOBZ03R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:13:13,1999-10-31 18:16:33,200.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:41:45,U4WOBZ03R,2,0.743
U4WOBZ04R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:19:13,1999-10-31 18:29:13,600.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:27:47,U4WOBZ04R,2,0.743
U4WOBZ05R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:33:13,1999-10-31 18:33:23,10.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-31 21:30:10,U4WOBZ05R,,0.743
U4WOBZ06R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:35:13,1999-10-31 18:36:13,60.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-31 21:31:37,U4WOBZ06R,,0.743
U4WOBZ07R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:38:13,1999-10-31 18:51:33,800.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-31 21:32:04,U4WOBZ07R,2,0.743
U4WOBZ02R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:11:13,1999-10-31 18:11:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:25:52,U4WOBZ02R,,0.336
U4WOBZ03R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:13:13,1999-10-31 18:16:33,200.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:41:45,U4WOBZ03R,2,0.336
U4WOBZ04R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:19:13,1999-10-31 18:29:13,600.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:27:47,U4WOBZ04R,2,0.336
U4WOBZ05R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:33:13,1999-10-31 18:33:23,10.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-31 21:30:10,U4WOBZ05R,,0.336
U4WOBZ06R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:35:13,1999-10-31 18:36:13,60.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-31 21:31:37,U4WOBZ06R,,0.336
U4WOBZ07R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:38:13,1999-10-31 18:51:33,800.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-31 21:32:04,U4WOBZ07R,2,0.336
U4WOBZ01R,LIST-1,17.0550983,-73.2327779,27,1999-10-31 17:49:13,1999-10-31 17:49:23,10.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:40:26,U4WOBZ01R,,0.336
U4WOC301R,LIST-1,17.0620896,-73.2362866,27,1999-10-28 18:56:13,1999-10-28 18:56:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-28 23:45:06,U4WOC301R,,0.483
U4WOC302R,LIST-1,17.0620896,-73.2362866,27,1999-10-28 19:01:13,1999-10-28 19:07:53,400.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-28 23:45:17,U4WOC302R,2,0.483
U4WOC303R,LIST-1,17.0620896,-73.2362866,27,1999-10-28 19:11:13,1999-10-28 19:11:53,40.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-28 23:58:50,U4WOC303R,,0.483
U4WOBZ08R,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:22:13,1999-10-31 19:28:53,400.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-11-01 00:14:29,U4WOBZ08R,2,0.607
U4WOBZ09R,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:32:13,1999-10-31 19:32:33,20.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-11-01 00:16:57,U4WOBZ09R,,0.607
U4WOBZ0AR,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:34:13,1999-10-31 19:35:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-11-01 00:22:07,U4WOBZ0AR,,0.607
U4WOBZ0BR,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:37:13,1999-10-31 19:45:33,500.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-11-01 00:23:48,U4WOBZ0BR,2,0.607
U4WOBZ0CR,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:48:13,1999-10-31 20:09:53,1300.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-11-01 00:29:04,U4WOBZ0CR,2,0.607
U4WOC304R,LIST-1,17.0506714,-73.2388377,27,1999-10-28 20:31:13,1999-10-28 20:41:13,600.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-28 23:48:09,U4WOC304R,2,0.689
U4WOC305R,LIST-1,17.0506714,-73.2388377,27,1999-10-28 20:45:13,1999-10-28 20:46:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-10-28 23:48:27,U4WOC305R,,0.689
U4WOC306R,LIST-1,17.0506714,-73.2388377,27,1999-10-28 20:48:13,1999-10-28 20:58:13,600.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-10-28 23:50:39,U4WOC306R,2,0.689
U5CT0204R,ANY,17.0537874,-73.2417736,3,1999-10-26 05:02:13,1999-10-26 05:10:33,500.000,WFPC2 ,WFALL,F336W,3344.000,8196,2000-10-26 14:14:31,U5CT0204R,,0.837
U5CT0205R,ANY,17.0537874,-73.2417736,3,1999-10-26 05:13:13,1999-10-26 05:21:33,500.000,WFPC2 ,WFALL,F336W,3344.000,8196,2000-10-26 14:20:08,U5CT0205R,,0.837
U5CT0206R,ANY,17.0537874,-73.2417736,3,1999-10-26 05:24:13,1999-10-26 05:32:33,500.000,WFPC2 ,WFALL,F336W,3344.000,8196,2000-10-26 14:09:47,U5CT0206R,,0.837
U5CT020DR,ANY,17.0537874,-73.2417736,3,1999-10-26 06:57:13,1999-10-26 07:03:53,400.000,WFPC2 ,WFALL,F814W,8012.000,8196,2000-10-26 14:18:39,U5CT020DR,,0.837
U5CT020ER,ANY,17.0537874,-73.2417736,3,1999-10-26 07:06:13,1999-10-26 07:12:53,400.000,WFPC2 ,WFALL,F814W,8012.000,8196,2000-10-26 14:19:34,U5CT020ER,,0.837
U5CT020FR,ANY,17.0537874,-73.2417736,3,1999-10-26 07:15:13,1999-10-26 07:21:53,400.000,WFPC2 ,WFALL,F814W,8012.000,8196,2000-10-26 14:20:57,U5CT020FR,,0.837
U4WOC301R,LIST-1,17.0620896,-73.2362866,27,1999-10-28 18:56:13,1999-10-28 18:56:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-28 23:45:06,U4WOC301R,,0.235
U4WOC302R,LIST-1,17.0620896,-73.2362866,27,1999-10-28 19:01:13,1999-10-28 19:07:53,400.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-28 23:45:17,U4WOC302R,2,0.235
U4WOC303R,LIST-1,17.0620896,-73.2362866,27,1999-10-28 19:11:13,1999-10-28 19:11:53,40.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-28 23:58:50,U4WOC303R,,0.235
U5CT0204R,ANY,17.0537874,-73.2417736,3,1999-10-26 05:02:13,1999-10-26 05:10:33,500.000,WFPC2 ,WFALL,F336W,3344.000,8196,2000-10-26 14:14:31,U5CT0204R,,0.296
U5CT0205R,ANY,17.0537874,-73.2417736,3,1999-10-26 05:13:13,1999-10-26 05:21:33,500.000,WFPC2 ,WFALL,F336W,3344.000,8196,2000-10-26 14:20:08,U5CT0205R,,0.296
U5CT0206R,ANY,17.0537874,-73.2417736,3,1999-10-26 05:24:13,1999-10-26 05:32:33,500.000,WFPC2 ,WFALL,F336W,3344.000,8196,2000-10-26 14:09:47,U5CT0206R,,0.296
U5CT020DR,ANY,17.0537874,-73.2417736,3,1999-10-26 06:57:13,1999-10-26 07:03:53,400.000,WFPC2 ,WFALL,F814W,8012.000,8196,2000-10-26 14:18:39,U5CT020DR,,0.296
U5CT020ER,ANY,17.0537874,-73.2417736,3,1999-10-26 07:06:13,1999-10-26 07:12:53,400.000,WFPC2 ,WFALL,F814W,8012.000,8196,2000-10-26 14:19:34,U5CT020ER,,0.296
U5CT020FR,ANY,17.0537874,-73.2417736,3,1999-10-26 07:15:13,1999-10-26 07:21:53,400.000,WFPC2 ,WFALL,F814W,8012.000,8196,2000-10-26 14:20:57,U5CT020FR,,0.296
U4WOC304R,LIST-1,17.0506714,-73.2388377,27,1999-10-28 20:31:13,1999-10-28 20:41:13,600.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-28 23:48:09,U4WOC304R,2,0.324
U4WOC305R,LIST-1,17.0506714,-73.2388377,27,1999-10-28 20:45:13,1999-10-28 20:46:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-10-28 23:48:27,U4WOC305R,,0.324
U4WOC306R,LIST-1,17.0506714,-73.2388377,27,1999-10-28 20:48:13,1999-10-28 20:58:13,600.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-10-28 23:50:39,U4WOC306R,2,0.324
U4WOBZ02R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:11:13,1999-10-31 18:11:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:25:52,U4WOBZ02R,,0.478
U4WOBZ03R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:13:13,1999-10-31 18:16:33,200.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:41:45,U4WOBZ03R,2,0.478
U4WOBZ04R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:19:13,1999-10-31 18:29:13,600.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:27:47,U4WOBZ04R,2,0.478
U4WOBZ05R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:33:13,1999-10-31 18:33:23,10.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-31 21:30:10,U4WOBZ05R,,0.478
U4WOBZ06R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:35:13,1999-10-31 18:36:13,60.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-31 21:31:37,U4WOBZ06R,,0.478
U4WOBZ07R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:38:13,1999-10-31 18:51:33,800.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-31 21:32:04,U4WOBZ07R,2,0.478
U4WOBZ01R,LIST-1,17.0550983,-73.2327779,27,1999-10-31 17:49:13,1999-10-31 17:49:23,10.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:40:26,U4WOBZ01R,,0.478
U4WOBZ08R,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:22:13,1999-10-31 19:28:53,400.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-11-01 00:14:29,U4WOBZ08R,2,0.544
U4WOBZ09R,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:32:13,1999-10-31 19:32:33,20.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-11-01 00:16:57,U4WOBZ09R,,0.544
U4WOBZ0AR,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:34:13,1999-10-31 19:35:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-11-01 00:22:07,U4WOBZ0AR,,0.544
U4WOBZ0BR,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:37:13,1999-10-31 19:45:33,500.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-11-01 00:23:48,U4WOBZ0BR,2,0.544
U4WOBZ0CR,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:48:13,1999-10-31 20:09:53,1300.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-11-01 00:29:04,U4WOBZ0CR,2,0.544
U4WOBZ02R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:11:13,1999-10-31 18:11:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:25:52,U4WOBZ02R,,0.261
U4WOBZ03R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:13:13,1999-10-31 18:16:33,200.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:41:45,U4WOBZ03R,2,0.261
U4WOBZ04R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:19:13,1999-10-31 18:29:13,600.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:27:47,U4WOBZ04R,2,0.261
U4WOBZ05R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:33:13,1999-10-31 18:33:23,10.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-31 21:30:10,U4WOBZ05R,,0.261
U4WOBZ06R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:35:13,1999-10-31 18:36:13,60.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-31 21:31:37,U4WOBZ06R,,0.261
U4WOBZ07R,LIST-1,17.0551030,-73.2327772,27,1999-10-31 18:38:13,1999-10-31 18:51:33,800.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-31 21:32:04,U4WOBZ07R,2,0.261
U4WOBZ01R,LIST-1,17.0550983,-73.2327779,27,1999-10-31 17:49:13,1999-10-31 17:49:23,10.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-31 21:40:26,U4WOBZ01R,,0.261
U4WOC301R,LIST-1,17.0620896,-73.2362866,27,1999-10-28 18:56:13,1999-10-28 18:56:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-28 23:45:06,U4WOC301R,,0.324
U4WOC302R,LIST-1,17.0620896,-73.2362866,27,1999-10-28 19:01:13,1999-10-28 19:07:53,400.000,WFPC2 ,WFALL,F606W,5997.000,8059,1999-10-28 23:45:17,U4WOC302R,2,0.324
U4WOC303R,LIST-1,17.0620896,-73.2362866,27,1999-10-28 19:11:13,1999-10-28 19:11:53,40.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-28 23:58:50,U4WOC303R,,0.324
U4WOBZ08R,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:22:13,1999-10-31 19:28:53,400.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-11-01 00:14:29,U4WOBZ08R,2,0.537
U4WOBZ09R,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:32:13,1999-10-31 19:32:33,20.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-11-01 00:16:57,U4WOBZ09R,,0.537
U4WOBZ0AR,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:34:13,1999-10-31 19:35:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-11-01 00:22:07,U4WOBZ0AR,,0.537
U4WOBZ0BR,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:37:13,1999-10-31 19:45:33,500.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-11-01 00:23:48,U4WOBZ0BR,2,0.537
U4WOBZ0CR,LIST-1,17.0415612,-73.2353154,27,1999-10-31 19:48:13,1999-10-31 20:09:53,1300.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-11-01 00:29:04,U4WOBZ0CR,2,0.537
U4WOC304R,LIST-1,17.0506714,-73.2388377,27,1999-10-28 20:31:13,1999-10-28 20:41:13,600.000,WFPC2 ,WFALL,F450W,4556.000,8059,1999-10-28 23:48:09,U4WOC304R,2,0.555
U4WOC305R,LIST-1,17.0506714,-73.2388377,27,1999-10-28 20:45:13,1999-10-28 20:46:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-10-28 23:48:27,U4WOC305R,,0.555
U4WOC306R,LIST-1,17.0506714,-73.2388377,27,1999-10-28 20:48:13,1999-10-28 20:58:13,600.000,WFPC2 ,WFALL,F814W,8012.000,8059,1999-10-28 23:50:39,U4WOC306R,2,0.555
U5CT0204R,ANY,17.0537874,-73.2417736,3,1999-10-26 05:02:13,1999-10-26 05:10:33,500.000,WFPC2 ,WFALL,F336W,3344.000,8196,2000-10-26 14:14:31,U5CT0204R,,0.683
U5CT0205R,ANY,17.0537874,-73.2417736,3,1999-10-26 05:13:13,1999-10-26 05:21:33,500.000,WFPC2 ,WFALL,F336W,3344.000,8196,2000-10-26 14:20:08,U5CT0205R,,0.683
U5CT0206R,ANY,17.0537874,-73.2417736,3,1999-10-26 05:24:13,1999-10-26 05:32:33,500.000,WFPC2 ,WFALL,F336W,3344.000,8196,2000-10-26 14:09:47,U5CT0206R,,0.683
U5CT020DR,ANY,17.0537874,-73.2417736,3,1999-10-26 06:57:13,1999-10-26 07:03:53,400.000,WFPC2 ,WFALL,F814W,8012.000,8196,2000-10-26 14:18:39,U5CT020DR,,0.683
U5CT020ER,ANY,17.0537874,-73.2417736,3,1999-10-26 07:06:13,1999-10-26 07:12:53,400.000,WFPC2 ,WFALL,F814W,8012.000,8196,2000-10-26 14:19:34,U5CT020ER,,0.683
U5CT020FR,ANY,17.0537874,-73.2417736,3,1999-10-26 07:15:13,1999-10-26 07:21:53,400.000,WFPC2 ,WFALL,F814W,8012.000,8196,2000-10-26 14:20:57,U5CT020FR,,0.683
U67FN001R,ANY,18.4907765,-73.3995646,10,2000-09-27 19:59:13,2000-09-27 20:07:33,500.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-09-27 22:56:39,U67FN001R,2,0.483
U67FN002R,ANY,18.4907765,-73.3995646,10,2000-09-27 20:10:13,2000-09-27 20:18:33,500.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-09-27 22:58:59,U67FN002R,2,0.483
U67FN001R,ANY,18.4907765,-73.3995646,10,2000-09-27 19:59:13,2000-09-27 20:07:33,500.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-09-27 22:56:39,U67FN001R,2,0.235
U67FN002R,ANY,18.4907765,-73.3995646,10,2000-09-27 20:10:13,2000-09-27 20:18:33,500.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-09-27 22:58:59,U67FN002R,2,0.235
U4WODX01R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:38:13,2000-10-07 17:38:23,10.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:58:06,U4WODX01R,,0.412
U4WODX02R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:40:13,2000-10-07 17:40:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:51:16,U4WODX02R,,0.412
U4WODX03R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:42:13,2000-10-07 17:45:33,200.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:51:30,U4WODX03R,2,0.412
U4WODX04R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:48:13,2000-10-07 17:59:53,700.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:53:12,U4WODX04R,2,0.412
U4WODX05R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 18:03:13,2000-10-07 18:03:23,10.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:53:37,U4WODX05R,,0.412
U4WODX06R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 18:05:13,2000-10-07 18:06:13,60.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:55:07,U4WODX06R,,0.412
U4WODX07R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 18:08:13,2000-10-07 18:19:53,700.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:55:56,U4WODX07R,2,0.412
U4WODX08R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:05:13,2000-10-07 19:10:13,300.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:56:59,U4WODX08R,2,0.412
U4WODX09R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:14:13,2000-10-07 19:14:33,20.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 15:58:55,U4WODX09R,,0.412
U4WODX0AR,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:16:13,2000-10-07 19:17:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 16:00:12,U4WODX0AR,,0.412
U4WODX0BR,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:19:13,2000-10-07 19:27:33,500.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 16:02:18,U4WODX0BR,2,0.412
U4WODX0CR,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:30:13,2000-10-07 19:46:53,1000.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 16:00:50,U4WODX0CR,2,0.412
U67FNA01R,ANY,18.5445194,-73.4103412,10,2000-10-02 01:16:13,2000-10-02 01:32:53,1000.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 11:48:00,U67FNA01R,2,0.893
U67FNA02R,ANY,18.5445194,-73.4103412,10,2000-10-02 01:35:13,2000-10-02 01:53:33,1100.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 11:45:19,U67FNA02R,2,0.893
U67FNH01R,ANY,18.5445194,-73.4103412,10,2000-10-02 03:08:13,2000-10-02 03:16:33,500.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 12:03:42,U67FNH01R,2,0.893
U67FNH02R,ANY,18.5445194,-73.4103412,10,2000-10-02 03:19:13,2000-10-02 03:30:53,700.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 12:10:27,U67FNH02R,2,0.893
U4WODY01R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:16:13,2000-10-02 02:16:23,10.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-02 11:49:49,U4WODY01R,,0.893
U4WODY02R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:18:13,2000-10-02 02:18:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-02 11:51:55,U4WODY02R,,0.893
U4WODY03R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:20:13,2000-10-02 02:23:33,200.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-02 11:54:08,U4WODY03R,2,0.893
U4WODY04R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:27:13,2000-10-02 02:27:23,10.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-02 11:55:49,U4WODY04R,,0.893
U4WODY05R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:29:13,2000-10-02 02:30:13,60.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-02 11:58:45,U4WODY05R,,0.893
U4WODY06R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:32:13,2000-10-02 02:37:13,300.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-02 11:59:56,U4WODY06R,2,0.893
U4WODY07R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:41:13,2000-10-02 02:41:33,20.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-02 12:06:40,U4WODY07R,,0.893
U4WODY08R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:43:13,2000-10-02 02:44:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-02 12:02:51,U4WODY08R,,0.893
U4WODY09R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:46:13,2000-10-02 03:02:53,1000.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-02 12:07:46,U4WODY09R,2,0.893
U67FN001R,ANY,18.4907765,-73.3995646,10,2000-09-27 19:59:13,2000-09-27 20:07:33,500.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-09-27 22:56:39,U67FN001R,2,0.461
U67FN002R,ANY,18.4907765,-73.3995646,10,2000-09-27 20:10:13,2000-09-27 20:18:33,500.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-09-27 22:58:59,U67FN002R,2,0.461
U4WODX01R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:38:13,2000-10-07 17:38:23,10.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:58:06,U4WODX01R,,0.483
U4WODX02R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:40:13,2000-10-07 17:40:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:51:16,U4WODX02R,,0.483
U4WODX03R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:42:13,2000-10-07 17:45:33,200.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:51:30,U4WODX03R,2,0.483
U4WODX04R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:48:13,2000-10-07 17:59:53,700.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:53:12,U4WODX04R,2,0.483
U4WODX05R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 18:03:13,2000-10-07 18:03:23,10.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:53:37,U4WODX05R,,0.483
U4WODX06R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 18:05:13,2000-10-07 18:06:13,60.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:55:07,U4WODX06R,,0.483
U4WODX07R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 18:08:13,2000-10-07 18:19:53,700.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:55:56,U4WODX07R,2,0.483
U4WODX08R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:05:13,2000-10-07 19:10:13,300.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:56:59,U4WODX08R,2,0.483
U4WODX09R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:14:13,2000-10-07 19:14:33,20.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 15:58:55,U4WODX09R,,0.483
U4WODX0AR,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:16:13,2000-10-07 19:17:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 16:00:12,U4WODX0AR,,0.483
U4WODX0BR,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:19:13,2000-10-07 19:27:33,500.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 16:02:18,U4WODX0BR,2,0.483
U4WODX0CR,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:30:13,2000-10-07 19:46:53,1000.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 16:00:50,U4WODX0CR,2,0.483
