#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Product Type, Mission, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Proposal ID, Principal Investigator, Calibration Level, Start Time, End Time, Exposure Length, Min. Wavelength, Max. Wavelength, Observation Title, Release Date, s_region, jpegURL, Product Group ID, Object ID, Distance (")
#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, float, float, string, float, string, string, string, string, float
dataproduct_type,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,s_region,jpegURL,obsid,objID,distance
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,PARALLEL-FIELD,,hst_05091_74_wfpc2_f606w_pc,85.2288869335376,-69.4455897934068,5091,Groth,3,49727.82242,49727.83631,1200,510.890014648438,661.130004882813,,50094.62676,POLYGON J2000 85.22044900 -69.45210100 85.24743000 -69.44855500 85.23732600 -69.43907900 85.21034200 -69.44262800 85.22044900 -69.45210100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05091_74_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004377893,2014757986,5531.81073429239
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,PARALLEL-FIELD,,hst_05091_74_wfpc2_f814w_pc,85.2288869335376,-69.4455897934068,5091,Groth,3,49727.87589,49727.95436,4200,713.510009765625,867.450012207031,,50093.14633,POLYGON J2000 85.22044900 -69.45210100 85.24743000 -69.44855500 85.23732600 -69.43907900 85.21034200 -69.44262800 85.22044900 -69.45210100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05091_74_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004377895,2014757988,5531.81073429239
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_09318_qd_wfpc2_f606w_pc,77.431716229735,-68.8117470970295,9318,Casertano,3,52416.96962,52416.98304,1000,510.890014648438,661.130004882813,,52417.2547,POLYGON J2000 77.42597400 -68.80490200 77.41278700 -68.81381900 77.43746200 -68.81859200 77.45064700 -68.80967200 77.42597400 -68.80490200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09318_qd_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004475745,2014855838,5544.77584389575
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_07909_nr_wfpc2_f606w_wf,84.8882800162914,-69.0589158544495,7909,Casertano,3,51000.95711,51000.97586,1200,510.890014648438,661.130004882813,,51001.62916,POLYGON J2000 84.94142600 -69.05297900 84.94124739 -69.05300928 84.93526400 -69.04849100 84.93509241 -69.04852009 84.91662500 -69.03493200 84.91658026 -69.03493978 84.91047300 -69.03044200 84.86132698 -69.03897686 84.86108500 -69.03880100 84.85534237 -69.03981308 84.80558700 -69.04857000 84.81176150 -69.05305623 84.81172300 -69.05306300 84.83908100 -69.07291600 84.83911965 -69.07290921 84.86726087 -69.06796116 84.87181700 -69.07134700 84.87190600 -69.07133170 84.87797200 -69.07583800 84.89837347 -69.07232845 84.90585400 -69.07797000 84.90602433 -69.07794120 84.91201800 -69.08245900 84.96795500 -69.07298700 84.96196071 -69.06846970 84.94142600 -69.05297900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07909_nr_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004433852,2014813945,5565.24603318562
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_07909_nr_wfpc2_f606w_pc,84.8752291766363,-69.0660504449239,7909,Casertano,3,51000.95711,51000.97586,1200,510.890014648438,661.130004882813,,51001.62916,POLYGON J2000 84.87181700 -69.07134700 84.87190600 -69.07133170 84.87797200 -69.07583800 84.90347100 -69.07145100 84.89119800 -69.06233600 84.89110643 -69.06235176 84.88504300 -69.05784600 84.85964052 -69.06221362 84.85955100 -69.06222900 84.87181700 -69.07134700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07909_nr_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004433851,2014813944,5604.51070507929
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_08436_j1_wfpc2_f606w_wf,76.8232419018052,-69.0984459210407,8436,Casertano,3,51415.59251,51415.59598,300,510.890014648438,661.130004882813,,51416.50333,POLYGON J2000 76.86164500 -69.10587400 76.86143904 -69.10583255 76.88866000 -69.08822900 76.84073446 -69.07879445 76.84099600 -69.07862300 76.78657500 -69.06804500 76.75690100 -69.08747700 76.78460465 -69.09286782 76.77266100 -69.10051900 76.79265295 -69.10448911 76.77715200 -69.11427800 76.83113800 -69.12515400 76.85928809 -69.10736494 76.86164500 -69.10587400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08436_j1_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004448748,2014828841,5607.95180888672
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_08090_nl_wfpc2_f606w_pc,77.1366773500497,-68.9248506578789,8090,Casertano,3,51433.66821,51433.68395,1200,510.890014648438,661.130004882813,,51434.01662,POLYGON J2000 77.13621000 -68.93199900 77.15656300 -68.92501600 77.13715200 -68.91770000 77.11679200 -68.92468300 77.13621000 -68.93199900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08090_nl_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004441609,2014821702,5609.7074663425
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_09676_vy_wfpc2_f606w_wf,77.1644431222536,-68.8868423640213,9676,Rhoads,3,52687.9842,52688.00689,1200,510.890014648438,661.130004882813,,52689.87513,POLYGON J2000 77.12915100 -68.89971300 77.18472900 -68.90909300 77.18484029 -68.90900751 77.20803636 -68.89117325 77.20908042 -68.89036978 77.21079000 -68.88905400 77.18248963 -68.88427900 77.19301400 -68.87637700 77.17259383 -68.87285037 77.18625700 -68.86274100 77.13106000 -68.85305400 77.10415000 -68.87295900 77.10436515 -68.87299682 77.08041800 -68.89115700 77.12937864 -68.89953814 77.12915100 -68.89971300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09676_vy_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004486584,2014866677,5611.87479336138
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,2002-LMC-100,,hst_10583_45_wfpc2_f555w_wf,85.4697173919036,-69.6460919948439,10583,Stubbs,3,54518.17867,54518.19209,1000,472.260009765625,595.099975585938,,54518.94134,POLYGON J2000 85.48785300 -69.62153900 85.42903100 -69.61313800 85.40486200 -69.63362000 85.40509120 -69.63365279 85.38366500 -69.65232500 85.43580200 -69.65956649 85.43559900 -69.65974600 85.49475700 -69.66783200 85.49485636 -69.66774414 85.51556709 -69.64941290 85.51649936 -69.64858693 85.51802400 -69.64723600 85.48790059 -69.64311953 85.49733200 -69.63499300 85.47558128 -69.63194150 85.48785300 -69.62153900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10583_45_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004520519,2014900612,5617.66965283179
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,2002-LMC-100,,hst_10583_45_wfpc2_f814w_wf,85.4697173919036,-69.6460919948439,10583,Stubbs,3,54518.21756,54518.23098,1000,713.510009765625,867.450012207031,,54518.94361,POLYGON J2000 85.47558128 -69.63194150 85.48785300 -69.62153900 85.42903100 -69.61313800 85.40486200 -69.63362000 85.40509120 -69.63365279 85.38366500 -69.65232500 85.43580200 -69.65956649 85.43559900 -69.65974600 85.49475700 -69.66783200 85.49485636 -69.66774414 85.51556709 -69.64941290 85.51649936 -69.64858693 85.51802400 -69.64723600 85.48790059 -69.64311953 85.49733200 -69.63499300 85.47558128 -69.63194150,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10583_45_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004520521,2014900614,5617.66965283179
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,LIST-1,,hst_09634_9e_wfpc2_f606w_wf,76.8511058357238,-69.0425863575027,9634,Rhoads,3,52471.59391,52471.59763,240,510.890014648438,661.130004882813,,52471.8747,POLYGON J2000 76.83246500 -69.02287500 76.77122100 -69.02589000 76.77965300 -69.04781400 76.81083963 -69.04628312 76.81395100 -69.05497000 76.83658016 -69.05393033 76.84039300 -69.06509100 76.90178300 -69.06240700 76.89485331 -69.04212979 76.89427300 -69.04043000 76.89403500 -69.04044044 76.88667200 -69.02050900 76.83253947 -69.02306881 76.83246500 -69.02287500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09634_9e_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004483182,2014863275,5636.22667293779
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,LIST-1,,hst_09634_9e_wfpc2_f814w_wf,76.8511058357238,-69.0425863575027,9634,Rhoads,3,52471.6078,52471.61221,300,713.510009765625,867.450012207031,,52471.87648,POLYGON J2000 76.81083963 -69.04628312 76.81395100 -69.05497000 76.83658016 -69.05393033 76.84039300 -69.06509100 76.90178300 -69.06240700 76.89485331 -69.04212979 76.89427300 -69.04043000 76.89403500 -69.04044044 76.88667200 -69.02050900 76.83253947 -69.02306881 76.83246500 -69.02287500 76.77122100 -69.02589000 76.77965300 -69.04781400 76.81083963 -69.04628312,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09634_9e_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004483184,2014863277,5636.22667293779
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,SK-68D137,,hst_06133_02_wfpc2_f555w_wf,84.6356144824732,-68.8743008365385,6133,Kudritzki,3,49954.96199,49954.96201,2,472.260009765625,595.099975585938,,50321.94867,POLYGON J2000 84.56678200 -68.86623700 84.59579501 -68.87040893 84.58659000 -68.87851400 84.60755082 -68.88160405 84.59555900 -68.89198300 84.65221900 -68.90048200 84.67399521 -68.88162133 84.67581800 -68.88004100 84.67560095 -68.88000848 84.69652600 -68.86137200 84.64630063 -68.85404540 84.64650100 -68.85386400 84.58951300 -68.84567900 84.56678200 -68.86623700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06133_02_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004398720,2014778813,5639.22936039315
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_07909_d7_wfpc2_f606w_wf,84.8895084067897,-69.0148965139877,7909,Casertano,3,50888.94112,50888.95177,760,510.890014648438,661.130004882813,,50889.61412,POLYGON J2000 84.80601300 -69.00852300 84.84419052 -69.02246593 84.84380700 -69.02260200 84.88727100 -69.03830300 84.88745870 -69.03823641 84.92650599 -69.02436976 84.92826270 -69.02374529 84.93114100 -69.02272200 84.90900885 -69.01472831 84.92654200 -69.00861500 84.91065154 -69.00277127 84.93326800 -68.99497500 84.89045700 -68.97903300 84.84591400 -68.99438200 84.84608179 -68.99444456 84.80601300 -69.00852300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07909_d7_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004432486,2014812579,5641.12228881603
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,QSO-050634-691047,,hst_11201_22_wfpc2_f606w_wf,76.6407248149216,-69.1858529945975,11201,Kallivayalil,3,54794.46682,54794.53603,500,510.890014648438,661.130004882813,,55160.95705,POLYGON J2000 76.63722100 -69.17315600 76.63708727 -69.17323946 76.63693700 -69.17320900 76.63685540 -69.17325993 76.63661400 -69.17321100 76.62545976 -69.18016962 76.59857167 -69.17464519 76.59845400 -69.17462100 76.59831738 -69.17470509 76.59817100 -69.17467500 76.59808890 -69.17472553 76.59797860 -69.17470285 76.59784800 -69.17467600 76.56670000 -69.19382900 76.56683117 -69.19385596 76.56676600 -69.19389600 76.56714081 -69.19397305 76.62072000 -69.20497300 76.62084002 -69.20489929 76.62095023 -69.20492144 76.63778131 -69.20830181 76.67010900 -69.21478700 76.67025320 -69.21469639 76.67036600 -69.21471900 76.67042144 -69.21468417 76.67069000 -69.21473800 76.69752762 -69.19785851 76.69762100 -69.19787700 76.69776348 -69.19778633 76.69787800 -69.19780900 76.69793210 -69.19777457 76.69820200 -69.19782800 76.70139070 -69.19579838 76.72851500 -69.17851600 76.72839831 -69.17849290 76.72847500 -69.17844400 76.67419963 -69.16768615 76.67408300 -69.16766300 76.67395240 -69.16774625 76.67380000 -69.16771600 76.67372092 -69.16776641 76.67347700 -69.16771800 76.65825369 -69.17741699 76.63733828 -69.17317977 76.63722100 -69.17315600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11201_22_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004541550,2014921643,5654.19125441621
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,SK-68D137,,hst_06133_02_wfpc2_f555w_pc,84.6048907872651,-68.8757479822952,6133,Kudritzki,3,49954.96199,49954.96201,2,472.260009765625,595.099975585938,,50321.94867,POLYGON J2000 84.61256000 -68.88234200 84.62318700 -68.87298000 84.59722300 -68.86915100 84.58659000 -68.87851400 84.61256000 -68.88234200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06133_02_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004398719,2014778812,5657.85620090138
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_09676_vy_wfpc2_f606w_pc,77.174288508722,-68.8787520287753,9676,Rhoads,3,52687.9842,52688.00689,1200,510.890014648438,661.130004882813,,52689.87513,POLYGON J2000 77.16770200 -68.87200500 77.15555900 -68.88112500 77.18086400 -68.88549900 77.19301400 -68.87637700 77.16770200 -68.87200500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09676_vy_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004486583,2014866676,5664.66418664871
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,SLEW-44,,hst_08800_d4_wfpc2_f555w_wf,77.2890194952296,-68.7756077696943,8800,Casertano,3,51742.56961,51742.57053,80,472.260009765625,595.099975585938,,51742.76197,POLYGON J2000 77.23310500 -68.78509000 77.26384718 -68.78337272 77.26732400 -68.79204000 77.28963375 -68.79086477 77.29391800 -68.80200100 77.35444800 -68.79895000 77.34601000 -68.77702100 77.34577613 -68.77703282 77.33757800 -68.75714800 77.28421246 -68.76003115 77.28413000 -68.75983800 77.27785536 -68.76019055 77.22375900 -68.76322000 77.23310500 -68.78509000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08800_d4_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004459100,2014839193,5673.21537997082
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_08436_j1_wfpc2_f606w_pc,76.7919417269447,-69.0985600810169,8436,Casertano,3,51415.59251,51415.59598,300,510.890014648438,661.130004882813,,51416.50333,POLYGON J2000 76.78645800 -69.09168000 76.77266100 -69.10051900 76.79742900 -69.10543700 76.81121900 -69.09659900 76.78645800 -69.09168000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08436_j1_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004448747,2014828840,5683.02038021434
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_07909_de_wfpc2_f606w_wf,84.9344946873094,-69.018931593394,7909,Casertano,3,50893.29737,50893.31913,1000,510.890014648438,661.130004882813,,50898.58691,POLYGON J2000 84.92747968 -69.04214794 84.96937176 -69.02938896 84.97126058 -69.02881310 84.97434700 -69.02787200 84.95397720 -69.01929615 84.97276400 -69.01368000 84.95816175 -69.00741924 84.98237700 -69.00026300 84.94307800 -68.98319800 84.89538900 -68.99728600 84.89554211 -68.99735257 84.85258500 -69.01029500 84.88768930 -69.02524055 84.88727700 -69.02536600 84.92727900 -69.04220900 84.92747968 -69.04214794,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07909_de_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004432514,2014812607,5689.85071138598
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_07909_cq_wfpc2_f606w_wf,84.9076398067105,-68.9896740215575,7909,Casertano,3,50883.48557,50883.56126,600,510.890014648438,661.130004882813,,50883.81779,POLYGON J2000 84.93325600 -69.01295100 84.93342586 -69.01287813 84.96862829 -68.99776080 84.97021344 -68.99707941 84.97280800 -68.99596400 84.94870727 -68.98874936 84.96454400 -68.98207400 84.94721369 -68.97679008 84.96766600 -68.96826800 84.92092200 -68.95383500 84.91028706 -68.95826811 84.90616300 -68.95699300 84.86586500 -68.97376800 84.86604608 -68.97382400 84.82986800 -68.98918400 84.83416268 -68.99048580 84.87147783 -69.00178572 84.87113200 -69.00193400 84.91845900 -69.01611000 84.91863050 -69.01603647 84.92887826 -69.01164149 84.93325600 -69.01295100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07909_cq_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004432424,2014812517,5703.01118918428
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,PAR,,hst_06253_ur_wfpc2_f606w_wf,77.6713679218952,-68.6275980220996,6253,Mackenty,3,50451.85574,50451.85829,140,510.890014648438,661.130004882813,,50451.93723,POLYGON J2000 77.70736700 -68.61702700 77.67858440 -68.62111955 77.67005600 -68.61292500 77.64911685 -68.61582297 77.63835000 -68.60528600 77.58147300 -68.61301000 77.60268800 -68.63375700 77.60290623 -68.63372742 77.62267700 -68.65249700 77.67270810 -68.64549990 77.67290100 -68.64568000 77.72942800 -68.63764500 77.72933408 -68.63755731 77.70969807 -68.61920752 77.70881449 -68.61838106 77.70736700 -68.61702700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06253_ur_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004402138,2014782231,5706.81644336146
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,SLEW-11,,hst_08800_a2_wfpc2_f555w_wf,77.1972169963436,-68.8008119138604,8800,Casertano,3,51742.11405,51742.11498,80,472.260009765625,595.099975585938,,51742.49959,POLYGON J2000 77.19252708 -68.78523034 77.19244600 -68.78503700 77.18616117 -68.78538323 77.13198000 -68.78835800 77.14116500 -68.81023700 77.17195506 -68.80855078 77.17536800 -68.81722200 77.19771192 -68.81607015 77.20191300 -68.82721000 77.26253600 -68.82422100 77.25426100 -68.80228400 77.25402620 -68.80229561 77.24597500 -68.78240200 77.19252708 -68.78523034,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08800_a2_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004459068,2014839161,5710.56885441762
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,SLEW-13,,hst_08800_f2_wfpc2_f555w_wf,77.197378772234,-68.8007332681326,8800,Casertano,3,51742.18141,51742.18234,80,472.260009765625,595.099975585938,,51742.50213,POLYGON J2000 77.25418821 -68.80221661 77.24613700 -68.78232300 77.19268903 -68.78515223 77.19260800 -68.78495900 77.18632191 -68.78530520 77.13214200 -68.78827900 77.14132700 -68.81015800 77.17211725 -68.80847228 77.17553000 -68.81714300 77.19787423 -68.81599118 77.20207600 -68.82713100 77.26269800 -68.82414200 77.25442300 -68.80220500 77.25418821 -68.80221661,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08800_f2_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004459112,2014839205,5710.57583172634
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,SLEW-22,,hst_08800_j2_wfpc2_f555w_wf,77.2969386501371,-68.7543729189843,8800,Casertano,3,51742.29252,51742.29345,80,472.260009765625,595.099975585938,,51742.522,POLYGON J2000 77.30185000 -68.78076600 77.36232000 -68.77770900 77.35387600 -68.75578100 77.35364161 -68.75579288 77.34543800 -68.73590800 77.29212560 -68.73879733 77.29204300 -68.73860400 77.28577460 -68.73895707 77.23173200 -68.74199100 77.24108400 -68.76386000 77.27179551 -68.76213967 77.27527500 -68.77080800 77.29756241 -68.76963033 77.30185000 -68.78076600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08800_j2_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004459132,2014839225,5713.78641734011
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,2002-LMC-100,,hst_10583_45_wfpc2_f555w_pc,85.4784134900142,-69.6377925191399,10583,Stubbs,3,54518.17867,54518.19209,1000,472.260009765625,595.099975585938,,54518.94134,POLYGON J2000 85.49733200 -69.63499300 85.47037100 -69.63121000 85.45949000 -69.64059000 85.48644400 -69.64437400 85.49733200 -69.63499300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10583_45_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004520518,2014900611,5716.57162288828
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,2002-LMC-100,,hst_10583_45_wfpc2_f814w_pc,85.4784134900142,-69.6377925191399,10583,Stubbs,3,54518.21756,54518.23098,1000,713.510009765625,867.450012207031,,54518.94361,POLYGON J2000 85.49733200 -69.63499300 85.47037100 -69.63121000 85.45949000 -69.64059000 85.48644400 -69.64437400 85.49733200 -69.63499300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10583_45_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004520520,2014900613,5716.57162288828
image,HST,WFPC2/PC,HST,F555W,OPTICAL,2002-LMC-100,EXT-STAR;GRAVITATIONAL LENS,U9E54501M,85.45796448561,-69.64156001173,10583,Stubbs,3,54518.17867,54518.18446,500,472.260009765625,595.099975585938,Resolving the LMC Microlensing Puzzle: Where Are the Lensing Objects ?,54518.25992,POLYGON GSC1  85.45949014 -69.64059041  85.47036526 -69.63120940  85.49732005 -69.63498832  85.48644754 -69.64437207  85.45949014 -69.64059041,http://archive.stsci.edu/hst/previews/U9E5/U9E54501M_256.jpg,2003732600,2012872652,5716.57163493368
image,HST,WFPC2/PC,HST,F555W,OPTICAL,2002-LMC-100,EXT-STAR;GRAVITATIONAL LENS,U9E54502M,85.45796448561,-69.64156001173,10583,Stubbs,3,54518.18631,54518.19209,500,472.260009765625,595.099975585938,Resolving the LMC Microlensing Puzzle: Where Are the Lensing Objects ?,54518.94134,POLYGON GSC1  85.45949014 -69.64059041  85.47036526 -69.63120940  85.49732005 -69.63498832  85.48644754 -69.64437207  85.45949014 -69.64059041,http://archive.stsci.edu/hst/previews/U9E5/U9E54502M_256.jpg,2003732601,2012872653,5716.57163493368
image,HST,WFPC2/PC,HST,F814W,OPTICAL,2002-LMC-100,EXT-STAR;GRAVITATIONAL LENS,U9E54503M,85.45796448561,-69.64156001173,10583,Stubbs,3,54518.21756,54518.22334,500,713.510009765625,867.450012207031,Resolving the LMC Microlensing Puzzle: Where Are the Lensing Objects ?,54518.94237,POLYGON GSC1  85.45949014 -69.64059041  85.47036526 -69.63120940  85.49732005 -69.63498832  85.48644754 -69.64437207  85.45949014 -69.64059041,http://archive.stsci.edu/hst/previews/U9E5/U9E54503M_256.jpg,2003732602,2012872654,5716.57163493368
image,HST,WFPC2/PC,HST,F814W,OPTICAL,2002-LMC-100,EXT-STAR;GRAVITATIONAL LENS,U9E54504M,85.45796448561,-69.64156001173,10583,Stubbs,3,54518.2252,54518.23098,500,713.510009765625,867.450012207031,Resolving the LMC Microlensing Puzzle: Where Are the Lensing Objects ?,54518.94361,POLYGON GSC1  85.45949014 -69.64059041  85.47036526 -69.63120940  85.49732005 -69.63498832  85.48644754 -69.64437207  85.45949014 -69.64059041,http://archive.stsci.edu/hst/previews/U9E5/U9E54504M_256.jpg,2003732603,2012872655,5716.57163493368
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,LIST-1,,hst_09634_9e_wfpc2_f606w_pc,76.8261771542024,-69.0493094353641,9634,Rhoads,3,52471.59391,52471.59763,240,510.890014648438,661.130004882813,,52471.8747,POLYGON J2000 76.84199700 -69.05368100 76.83839700 -69.04364800 76.81035700 -69.04493500 76.81395100 -69.05497000 76.84199700 -69.05368100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09634_9e_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004483181,2014863274,5718.87718926435
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,LIST-1,,hst_09634_9e_wfpc2_f814w_pc,76.8261771542024,-69.0493094353641,9634,Rhoads,3,52471.6078,52471.61221,300,713.510009765625,867.450012207031,,52471.87648,POLYGON J2000 76.84199700 -69.05368100 76.83839700 -69.04364800 76.81035700 -69.04493500 76.81395100 -69.05497000 76.84199700 -69.05368100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09634_9e_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004483183,2014863276,5718.87718926435
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,PAR,,hst_05971_b1_wfpc2_f814w_wf,84.5771002156519,-68.8124872182144,5971,Griffiths,3,50168.72102,50168.73144,900,713.510009765625,867.450012207031,,50534.24036,POLYGON J2000 84.56306600 -68.83535100 84.56327546 -68.83529959 84.60833688 -68.82422825 84.61037103 -68.82372793 84.61369200 -68.82291100 84.59618115 -68.81359991 84.61635600 -68.80874100 84.60383710 -68.80195338 84.62981700 -68.79577200 84.59618800 -68.77729200 84.54502400 -68.78946000 84.54515564 -68.78953243 84.49899400 -68.80074500 84.52912135 -68.81695642 84.52867900 -68.81706500 84.56306600 -68.83535100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05971_b1_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004394640,2014774733,5725.39511594055
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,PAR,,hst_05971_b2_wfpc2_f606w_wf,84.5771002156519,-68.8124872182144,5971,Griffiths,3,50168.74255,50168.7981,4800,510.890014648438,661.130004882813,,50534.24375,POLYGON J2000 84.59618800 -68.77729200 84.54502400 -68.78946000 84.54515564 -68.78953243 84.49899400 -68.80074500 84.52912135 -68.81695642 84.52867900 -68.81706500 84.56306600 -68.83535100 84.56327546 -68.83529959 84.60833688 -68.82422825 84.61037103 -68.82372793 84.61369200 -68.82291100 84.59618115 -68.81359991 84.61635600 -68.80874100 84.60383710 -68.80195338 84.62981700 -68.79577200 84.59618800 -68.77729200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05971_b2_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004394644,2014774737,5725.39511594055
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,PAR,,hst_05971_b3_wfpc2_f814w_wf,84.5771002156519,-68.8124872182144,5971,Griffiths,3,50168.80921,50168.86477,4800,713.510009765625,867.450012207031,,50534.25088,POLYGON J2000 84.61635600 -68.80874100 84.60383710 -68.80195338 84.62981700 -68.79577200 84.59618800 -68.77729200 84.54502400 -68.78946000 84.54515564 -68.78953243 84.49899400 -68.80074500 84.52912135 -68.81695642 84.52867900 -68.81706500 84.56306600 -68.83535100 84.56327546 -68.83529959 84.60833688 -68.82422825 84.61037103 -68.82372793 84.61369200 -68.82291100 84.59618115 -68.81359991 84.61635600 -68.80874100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05971_b3_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004394648,2014774741,5725.39511594055
