#@string,string,ra,dec,integer,datetime,datetime,float,string,string,string,float,integer,datetime,string,integer,float
Dataset,Target Name,RAJ2000,DEJ2000,Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name,High-Level Science Products,Ang Sep (')
U4ZN0605R,STAR-0520-6915,80.06347083333333,-69.24943888888889,12,1999-04-13 02:41:13,1999-04-13 02:41:33,20.0,WFPC2 ,PC1,F675W,6717.0,7306,2000-04-13 11:40:29,U4ZN0605R,,0.37200000000000005
U4ZN060AR,STAR-0520-6915,80.06347083333333,-69.24943888888889,12,1999-04-13 05:06:13,1999-04-13 05:06:33,20.0,WFPC2 ,PC1,F814W,8012.0,7306,2000-04-13 15:54:28,U4ZN060AR,,0.37200000000000005
U4ZN060FR,STAR-0520-6915,80.06347083333333,-69.24943888888889,12,1999-04-13 06:43:13,1999-04-13 06:43:33,20.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 13:53:44,U4ZN060FR,,0.37200000000000005
U4ZN0601R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 01:56:13,1999-04-13 02:02:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:34:07,U4ZN0601R,,0.519
U4ZN0602R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 02:06:13,1999-04-13 02:12:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:33:19,U4ZN0602R,,0.519
U4ZN0603R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 02:16:13,1999-04-13 02:22:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:36:17,U4ZN0603R,,0.519
U4ZN0604R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 02:26:13,1999-04-13 02:32:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:36:42,U4ZN0604R,,0.519
U4ZN060BR,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:11:13,1999-04-13 05:17:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 15:51:23,U4ZN060BR,,0.519
U4ZN060CR,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:21:13,1999-04-13 05:27:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 13:50:55,U4ZN060CR,,0.519
U4ZN060DR,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:31:13,1999-04-13 05:37:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 15:52:04,U4ZN060DR,,0.519
U4ZN060ER,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:41:13,1999-04-13 05:47:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 13:52:25,U4ZN060ER,,0.519
U4ZN0606R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 03:29:13,1999-04-13 03:35:53,400.0,WFPC2 ,PC1,F675W,6717.0,7306,2000-04-13 11:40:02,U4ZN0606R,,0.523
U4ZN0607R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 03:39:13,1999-04-13 03:45:53,400.0,WFPC2 ,PC1,F675W,6717.0,7306,2000-04-13 11:42:13,U4ZN0607R,,0.523
U4ZN0608R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 03:54:13,1999-04-13 04:02:33,500.0,WFPC2 ,PC1,F814W,8012.0,7306,2000-04-13 11:42:46,U4ZN0608R,,0.523
U4ZN0609R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 04:06:13,1999-04-13 04:14:33,500.0,WFPC2 ,PC1,F814W,8012.0,7306,2000-04-13 11:46:31,U4ZN0609R,,0.523
U4ZN0605R,STAR-0520-6915,80.06347083333333,-69.24943888888889,12,1999-04-13 02:41:13,1999-04-13 02:41:33,20.0,WFPC2 ,PC1,F675W,6717.0,7306,2000-04-13 11:40:29,U4ZN0605R,,0.526
U4ZN060AR,STAR-0520-6915,80.06347083333333,-69.24943888888889,12,1999-04-13 05:06:13,1999-04-13 05:06:33,20.0,WFPC2 ,PC1,F814W,8012.0,7306,2000-04-13 15:54:28,U4ZN060AR,,0.526
U4ZN060FR,STAR-0520-6915,80.06347083333333,-69.24943888888889,12,1999-04-13 06:43:13,1999-04-13 06:43:33,20.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 13:53:44,U4ZN060FR,,0.526
U4ZN0601R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 01:56:13,1999-04-13 02:02:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:34:07,U4ZN0601R,,0.336
U4ZN0602R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 02:06:13,1999-04-13 02:12:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:33:19,U4ZN0602R,,0.336
U4ZN0603R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 02:16:13,1999-04-13 02:22:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:36:17,U4ZN0603R,,0.336
U4ZN0604R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 02:26:13,1999-04-13 02:32:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:36:42,U4ZN0604R,,0.336
U4ZN060BR,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:11:13,1999-04-13 05:17:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 15:51:23,U4ZN060BR,,0.336
U4ZN060CR,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:21:13,1999-04-13 05:27:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 13:50:55,U4ZN060CR,,0.336
U4ZN060DR,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:31:13,1999-04-13 05:37:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 15:52:04,U4ZN060DR,,0.336
U4ZN060ER,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:41:13,1999-04-13 05:47:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 13:52:25,U4ZN060ER,,0.336
U4ZN0606R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 03:29:13,1999-04-13 03:35:53,400.0,WFPC2 ,PC1,F675W,6717.0,7306,2000-04-13 11:40:02,U4ZN0606R,,0.33799999999999997
U4ZN0607R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 03:39:13,1999-04-13 03:45:53,400.0,WFPC2 ,PC1,F675W,6717.0,7306,2000-04-13 11:42:13,U4ZN0607R,,0.33799999999999997
U4ZN0608R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 03:54:13,1999-04-13 04:02:33,500.0,WFPC2 ,PC1,F814W,8012.0,7306,2000-04-13 11:42:46,U4ZN0608R,,0.33799999999999997
U4ZN0609R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 04:06:13,1999-04-13 04:14:33,500.0,WFPC2 ,PC1,F814W,8012.0,7306,2000-04-13 11:46:31,U4ZN0609R,,0.33799999999999997
U4ZN0605R,STAR-0520-6915,80.06347083333333,-69.24943888888889,12,1999-04-13 02:41:13,1999-04-13 02:41:33,20.0,WFPC2 ,PC1,F675W,6717.0,7306,2000-04-13 11:40:29,U4ZN0605R,,0.344
U4ZN060AR,STAR-0520-6915,80.06347083333333,-69.24943888888889,12,1999-04-13 05:06:13,1999-04-13 05:06:33,20.0,WFPC2 ,PC1,F814W,8012.0,7306,2000-04-13 15:54:28,U4ZN060AR,,0.344
U4ZN060FR,STAR-0520-6915,80.06347083333333,-69.24943888888889,12,1999-04-13 06:43:13,1999-04-13 06:43:33,20.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 13:53:44,U4ZN060FR,,0.344
U4ZN0601R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 01:56:13,1999-04-13 02:02:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:34:07,U4ZN0601R,,0.483
U4ZN0602R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 02:06:13,1999-04-13 02:12:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:33:19,U4ZN0602R,,0.483
U4ZN0603R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 02:16:13,1999-04-13 02:22:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:36:17,U4ZN0603R,,0.483
U4ZN0604R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 02:26:13,1999-04-13 02:32:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:36:42,U4ZN0604R,,0.483
U4ZN060BR,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:11:13,1999-04-13 05:17:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 15:51:23,U4ZN060BR,,0.483
U4ZN060CR,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:21:13,1999-04-13 05:27:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 13:50:55,U4ZN060CR,,0.483
U4ZN060DR,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:31:13,1999-04-13 05:37:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 15:52:04,U4ZN060DR,,0.483
U4ZN060ER,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:41:13,1999-04-13 05:47:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 13:52:25,U4ZN060ER,,0.483
U4ZN0606R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 03:29:13,1999-04-13 03:35:53,400.0,WFPC2 ,PC1,F675W,6717.0,7306,2000-04-13 11:40:02,U4ZN0606R,,0.486
U4ZN0607R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 03:39:13,1999-04-13 03:45:53,400.0,WFPC2 ,PC1,F675W,6717.0,7306,2000-04-13 11:42:13,U4ZN0607R,,0.486
U4ZN0608R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 03:54:13,1999-04-13 04:02:33,500.0,WFPC2 ,PC1,F814W,8012.0,7306,2000-04-13 11:42:46,U4ZN0608R,,0.486
U4ZN0609R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 04:06:13,1999-04-13 04:14:33,500.0,WFPC2 ,PC1,F814W,8012.0,7306,2000-04-13 11:46:31,U4ZN0609R,,0.486
U4ZN0605R,STAR-0520-6915,80.06347083333333,-69.24943888888889,12,1999-04-13 02:41:13,1999-04-13 02:41:33,20.0,WFPC2 ,PC1,F675W,6717.0,7306,2000-04-13 11:40:29,U4ZN0605R,,0.491
U4ZN060AR,STAR-0520-6915,80.06347083333333,-69.24943888888889,12,1999-04-13 05:06:13,1999-04-13 05:06:33,20.0,WFPC2 ,PC1,F814W,8012.0,7306,2000-04-13 15:54:28,U4ZN060AR,,0.491
U4ZN060FR,STAR-0520-6915,80.06347083333333,-69.24943888888889,12,1999-04-13 06:43:13,1999-04-13 06:43:33,20.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 13:53:44,U4ZN060FR,,0.491
U4ZN0601R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 01:56:13,1999-04-13 02:02:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:34:07,U4ZN0601R,,0.62
U4ZN0602R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 02:06:13,1999-04-13 02:12:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:33:19,U4ZN0602R,,0.62
U4ZN0603R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 02:16:13,1999-04-13 02:22:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:36:17,U4ZN0603R,,0.62
U4ZN0604R,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 02:26:13,1999-04-13 02:32:53,400.0,WFPC2 ,PC1,F439W,4311.0,7306,2000-04-13 11:36:42,U4ZN0604R,,0.62
U4ZN060BR,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:11:13,1999-04-13 05:17:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 15:51:23,U4ZN060BR,,0.62
U4ZN060CR,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:21:13,1999-04-13 05:27:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 13:50:55,U4ZN060CR,,0.62
U4ZN060DR,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:31:13,1999-04-13 05:37:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 15:52:04,U4ZN060DR,,0.62
U4ZN060ER,STAR-0520-6915,80.06374999999998,-69.24955833333334,12,1999-04-13 05:41:13,1999-04-13 05:47:53,400.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 13:52:25,U4ZN060ER,,0.62
U4ZN0606R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 03:29:13,1999-04-13 03:35:53,400.0,WFPC2 ,PC1,F675W,6717.0,7306,2000-04-13 11:40:02,U4ZN0606R,,0.623
U4ZN0607R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 03:39:13,1999-04-13 03:45:53,400.0,WFPC2 ,PC1,F675W,6717.0,7306,2000-04-13 11:42:13,U4ZN0607R,,0.623
U4ZN0608R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 03:54:13,1999-04-13 04:02:33,500.0,WFPC2 ,PC1,F814W,8012.0,7306,2000-04-13 11:42:46,U4ZN0608R,,0.623
U4ZN0609R,STAR-0520-6915,80.06370416666665,-69.24948888888889,12,1999-04-13 04:06:13,1999-04-13 04:14:33,500.0,WFPC2 ,PC1,F814W,8012.0,7306,2000-04-13 11:46:31,U4ZN0609R,,0.623
U4ZN0605R,STAR-0520-6915,80.06347083333333,-69.24943888888889,12,1999-04-13 02:41:13,1999-04-13 02:41:33,20.0,WFPC2 ,PC1,F675W,6717.0,7306,2000-04-13 11:40:29,U4ZN0605R,,0.629
U4ZN060AR,STAR-0520-6915,80.06347083333333,-69.24943888888889,12,1999-04-13 05:06:13,1999-04-13 05:06:33,20.0,WFPC2 ,PC1,F814W,8012.0,7306,2000-04-13 15:54:28,U4ZN060AR,,0.629
U4ZN060FR,STAR-0520-6915,80.06347083333333,-69.24943888888889,12,1999-04-13 06:43:13,1999-04-13 06:43:33,20.0,WFPC2 ,PC1,F555W,5439.0,7306,2000-04-13 13:53:44,U4ZN060FR,,0.629
U2OV6401T,PAR,80.26957916666666,-68.99345,8,1995-10-18 13:29:17,1995-10-18 13:35:57,400.0,WFPC2 ,WFALL,F814W,8012.0,6254,1996-10-19 01:43:15,U2OV6401T,,0.483
U2OV6501T,PAR,80.26957916666666,-68.99345,8,1995-10-18 11:51:17,1995-10-18 11:57:57,400.0,WFPC2 ,WFALL,F606W,5997.0,6254,1996-10-19 01:25:48,U2OV6501T,,0.483
U2OV6601T,PAR,80.26957916666666,-68.99345,8,1995-10-18 13:09:17,1995-10-18 13:22:37,800.0,WFPC2 ,WFALL,F814W,8012.0,6254,1996-10-19 01:37:33,U2OV6601T,,0.483
U2OV6401T,PAR,80.26957916666666,-68.99345,8,1995-10-18 13:29:17,1995-10-18 13:35:57,400.0,WFPC2 ,WFALL,F814W,8012.0,6254,1996-10-19 01:43:15,U2OV6401T,,0.27399999999999997
U2OV6501T,PAR,80.26957916666666,-68.99345,8,1995-10-18 11:51:17,1995-10-18 11:57:57,400.0,WFPC2 ,WFALL,F606W,5997.0,6254,1996-10-19 01:25:48,U2OV6501T,,0.27399999999999997
U2OV6601T,PAR,80.26957916666666,-68.99345,8,1995-10-18 13:09:17,1995-10-18 13:22:37,800.0,WFPC2 ,WFALL,F814W,8012.0,6254,1996-10-19 01:37:33,U2OV6601T,,0.27399999999999997
U2OV6801T,PAR,80.28077083333332,-69.01397777777778,8,1995-10-18 15:05:17,1995-10-18 15:16:57,700.0,WFPC2 ,WFALL,F814W,8012.0,6254,1996-10-19 01:54:39,U2OV6801T,,0.9840000000000001
U2OV6A01T,PAR,80.28077083333332,-69.01397777777778,8,1995-10-18 16:40:17,1995-10-18 16:58:37,1100.0,WFPC2 ,WFALL,F450W,4556.0,6254,1996-10-19 02:05:10,U2OV6A01T,,0.9840000000000001
U2OV6C01T,PAR,80.28077083333332,-69.01397777777778,8,1995-10-18 17:33:17,1995-10-18 18:06:37,2000.0,WFPC2 ,WFALL,F450W,4556.0,6254,1996-10-19 02:10:30,U2OV6C01T,,0.9840000000000001
U2OV6D01T,PAR,80.28077083333332,-69.01397777777778,8,1995-10-18 19:15:17,1995-10-18 19:43:37,1700.0,WFPC2 ,WFALL,F450W,4556.0,6254,1996-10-19 02:15:59,U2OV6D01T,,0.9840000000000001
U2OV6E01T,PAR,80.28077083333332,-69.01397777777778,8,1995-10-18 20:55:17,1995-10-18 21:23:37,1700.0,WFPC2 ,WFALL,F450W,4556.0,6254,1996-10-19 02:21:08,U2OV6E01T,,0.9840000000000001
U9PX1001M,2003-LMC-282,80.37322083333332,-69.43038055555556,2,2007-05-10 03:05:16,2007-05-10 03:13:36,500.0,WFPC2 ,PC1-FIX,F555W,5439.0,10903,2007-05-10 20:24:24,U9PX1001M,,0.366
U9PX1002M,2003-LMC-282,80.37322083333332,-69.43038055555556,2,2007-05-10 03:16:16,2007-05-10 03:24:36,500.0,WFPC2 ,PC1-FIX,F555W,5439.0,10903,2007-05-10 20:26:58,U9PX1002M,,0.366
U9PX1003M,2003-LMC-282,80.37322083333332,-69.43038055555556,2,2007-05-10 03:30:16,2007-05-10 03:38:36,500.0,WFPC2 ,PC1-FIX,F814W,8012.0,10903,2007-05-10 20:27:58,U9PX1003M,,0.366
U9PX1004M,2003-LMC-282,80.37322083333332,-69.43038055555556,2,2007-05-10 03:41:16,2007-05-10 03:49:36,500.0,WFPC2 ,PC1-FIX,F814W,8012.0,10903,2007-05-10 20:31:00,U9PX1004M,,0.366
U9PX1001M,2003-LMC-282,80.37322083333332,-69.43038055555556,2,2007-05-10 03:05:16,2007-05-10 03:13:36,500.0,WFPC2 ,PC1-FIX,F555W,5439.0,10903,2007-05-10 20:24:24,U9PX1001M,,0.483
U9PX1002M,2003-LMC-282,80.37322083333332,-69.43038055555556,2,2007-05-10 03:16:16,2007-05-10 03:24:36,500.0,WFPC2 ,PC1-FIX,F555W,5439.0,10903,2007-05-10 20:26:58,U9PX1002M,,0.483
U9PX1003M,2003-LMC-282,80.37322083333332,-69.43038055555556,2,2007-05-10 03:30:16,2007-05-10 03:38:36,500.0,WFPC2 ,PC1-FIX,F814W,8012.0,10903,2007-05-10 20:27:58,U9PX1003M,,0.483
U9PX1004M,2003-LMC-282,80.37322083333332,-69.43038055555556,2,2007-05-10 03:41:16,2007-05-10 03:49:36,500.0,WFPC2 ,PC1-FIX,F814W,8012.0,10903,2007-05-10 20:31:00,U9PX1004M,,0.483
U9PX0801M,2003-LMC-101,80.8322125,-68.43416388888889,2,2007-05-19 23:30:16,2007-05-19 23:38:36,500.0,WFPC2 ,PC1-FIX,F555W,5439.0,10903,2007-05-20 18:01:35,U9PX0801M,,0.366
U9PX0802M,2003-LMC-101,80.8322125,-68.43416388888889,2,2007-05-19 23:41:16,2007-05-19 23:49:36,500.0,WFPC2 ,PC1-FIX,F555W,5439.0,10903,2007-05-20 18:02:38,U9PX0802M,,0.366
U9PX0803M,2003-LMC-101,80.8322125,-68.43416388888889,2,2007-05-19 23:55:16,2007-05-20 00:03:36,500.0,WFPC2 ,PC1-FIX,F814W,8012.0,10903,2007-05-20 18:03:41,U9PX0803M,,0.366
U9PX0804M,2003-LMC-101,80.8322125,-68.43416388888889,2,2007-05-20 00:06:16,2007-05-20 00:14:36,500.0,WFPC2 ,PC1-FIX,F814W,8012.0,10903,2007-05-20 18:05:11,U9PX0804M,,0.366
U9PX0801M,2003-LMC-101,80.8322125,-68.43416388888889,2,2007-05-19 23:30:16,2007-05-19 23:38:36,500.0,WFPC2 ,PC1-FIX,F555W,5439.0,10903,2007-05-20 18:01:35,U9PX0801M,,0.483
U9PX0802M,2003-LMC-101,80.8322125,-68.43416388888889,2,2007-05-19 23:41:16,2007-05-19 23:49:36,500.0,WFPC2 ,PC1-FIX,F555W,5439.0,10903,2007-05-20 18:02:38,U9PX0802M,,0.483
U9PX0803M,2003-LMC-101,80.8322125,-68.43416388888889,2,2007-05-19 23:55:16,2007-05-20 00:03:36,500.0,WFPC2 ,PC1-FIX,F814W,8012.0,10903,2007-05-20 18:03:41,U9PX0803M,,0.483
U9PX0804M,2003-LMC-101,80.8322125,-68.43416388888889,2,2007-05-20 00:06:16,2007-05-20 00:14:36,500.0,WFPC2 ,PC1-FIX,F814W,8012.0,10903,2007-05-20 18:05:11,U9PX0804M,,0.483
U6FIKQ01M,ANY,80.87413749999999,-68.42825555555557,7,2001-08-14 22:09:15,2001-08-14 22:25:55,1000.0,WFPC2 ,WFALL,F606W,5997.0,9244,2001-08-14 23:26:53,U6FIKQ01M,6.0,0.483
U6FIKQ02M,ANY,80.87413749999999,-68.42825555555557,7,2001-08-14 22:28:15,2001-08-14 22:39:55,700.0,WFPC2 ,WFALL,F606W,5997.0,9244,2001-08-15 05:48:52,U6FIKQ02M,6.0,0.483
U9PX0801M,2003-LMC-101,80.8322125,-68.43416388888889,2,2007-05-19 23:30:16,2007-05-19 23:38:36,500.0,WFPC2 ,PC1-FIX,F555W,5439.0,10903,2007-05-20 18:01:35,U9PX0801M,,0.5329999999999999
U9PX0802M,2003-LMC-101,80.8322125,-68.43416388888889,2,2007-05-19 23:41:16,2007-05-19 23:49:36,500.0,WFPC2 ,PC1-FIX,F555W,5439.0,10903,2007-05-20 18:02:38,U9PX0802M,,0.5329999999999999
U9PX0803M,2003-LMC-101,80.8322125,-68.43416388888889,2,2007-05-19 23:55:16,2007-05-20 00:03:36,500.0,WFPC2 ,PC1-FIX,F814W,8012.0,10903,2007-05-20 18:03:41,U9PX0803M,,0.5329999999999999
U9PX0804M,2003-LMC-101,80.8322125,-68.43416388888889,2,2007-05-20 00:06:16,2007-05-20 00:14:36,500.0,WFPC2 ,PC1-FIX,F814W,8012.0,10903,2007-05-20 18:05:11,U9PX0804M,,0.5329999999999999
U6FIKQ01M,ANY,80.87413749999999,-68.42825555555557,7,2001-08-14 22:09:15,2001-08-14 22:25:55,1000.0,WFPC2 ,WFALL,F606W,5997.0,9244,2001-08-14 23:26:53,U6FIKQ01M,6.0,0.27399999999999997
U6FIKQ02M,ANY,80.87413749999999,-68.42825555555557,7,2001-08-14 22:28:15,2001-08-14 22:39:55,700.0,WFPC2 ,WFALL,F606W,5997.0,9244,2001-08-15 05:48:52,U6FIKQ02M,6.0,0.27399999999999997
U2O90101T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 03:09:16,1996-01-27 03:12:36,200.0,WFPC2 ,PC1-FIX,F555W,5439.0,6229,1997-01-27 14:04:07,U2O90101T,,0.483
U2O90102T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 03:15:16,1996-01-27 03:31:56,1000.0,WFPC2 ,PC1-FIX,F555W,5439.0,6229,1997-01-27 14:15:57,U2O90102T,,0.483
U2O90103T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 03:34:16,1996-01-27 03:52:36,1100.0,WFPC2 ,PC1-FIX,F555W,5439.0,6229,1997-01-27 14:15:56,U2O90103T,,0.483
U2O90104T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 04:32:16,1996-01-27 04:55:36,1400.0,WFPC2 ,PC1-FIX,F555W,5439.0,6229,1997-01-27 14:16:36,U2O90104T,,0.483
U2O90105T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 04:59:16,1996-01-27 05:20:56,1300.0,WFPC2 ,PC1-FIX,F814W,8012.0,6229,1997-01-27 14:40:07,U2O90105T,,0.483
U2O90106T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 06:09:16,1996-01-27 06:12:36,200.0,WFPC2 ,PC1-FIX,F814W,8012.0,6229,1997-01-27 14:13:52,U2O90106T,,0.483
U2O90107T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 06:15:16,1996-01-27 06:33:36,1100.0,WFPC2 ,PC1-FIX,F814W,8012.0,6229,1997-01-27 14:10:57,U2O90107T,,0.483
U2O90108T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 06:36:16,1996-01-27 06:57:56,1300.0,WFPC2 ,PC1-FIX,F814W,8012.0,6229,1997-01-27 14:03:25,U2O90108T,,0.483
U2O90101T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 03:09:16,1996-01-27 03:12:36,200.0,WFPC2 ,PC1-FIX,F555W,5439.0,6229,1997-01-27 14:04:07,U2O90101T,,0.366
U2O90102T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 03:15:16,1996-01-27 03:31:56,1000.0,WFPC2 ,PC1-FIX,F555W,5439.0,6229,1997-01-27 14:15:57,U2O90102T,,0.366
U2O90103T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 03:34:16,1996-01-27 03:52:36,1100.0,WFPC2 ,PC1-FIX,F555W,5439.0,6229,1997-01-27 14:15:56,U2O90103T,,0.366
U2O90104T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 04:32:16,1996-01-27 04:55:36,1400.0,WFPC2 ,PC1-FIX,F555W,5439.0,6229,1997-01-27 14:16:36,U2O90104T,,0.366
U2O90105T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 04:59:16,1996-01-27 05:20:56,1300.0,WFPC2 ,PC1-FIX,F814W,8012.0,6229,1997-01-27 14:40:07,U2O90105T,,0.366
U2O90106T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 06:09:16,1996-01-27 06:12:36,200.0,WFPC2 ,PC1-FIX,F814W,8012.0,6229,1997-01-27 14:13:52,U2O90106T,,0.366
U2O90107T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 06:15:16,1996-01-27 06:33:36,1100.0,WFPC2 ,PC1-FIX,F814W,8012.0,6229,1997-01-27 14:10:57,U2O90107T,,0.366
U2O90108T,HS-275,81.07104166666666,-69.78061111111111,4,1996-01-27 06:36:16,1996-01-27 06:57:56,1300.0,WFPC2 ,PC1-FIX,F814W,8012.0,6229,1997-01-27 14:03:25,U2O90108T,,0.366
U4WOH801M,LIST-1,81.2992125,-69.01145833333334,27,2002-01-31 18:04:15,2002-01-31 18:04:55,40.0,WFPC2 ,WFALL,F606W,5997.0,8059,2002-01-31 20:54:20,U4WOH801M,,0.366
U4WOH802M,LIST-1,81.2992125,-69.01145833333334,27,2002-01-31 18:09:15,2002-01-31 18:12:35,200.0,WFPC2 ,WFALL,F606W,5997.0,8059,2002-01-31 20:59:43,U4WOH802M,,0.366
