dataproduct_type,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,s_region,jpegURL,obsid,objID,distance,group,litidx
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1818,,hst_06277_01_wfpc2_f814w_pc,76.058089000576,-66.4341186764325,6277,Westphal,3,50059.60713,50059.63446,1290.0,713.510009765625,867.4500122070309,,50426.15238,POLYGON J2000 76.04019600 -66.43412700 76.05811500 -66.44127100 76.07598200 -66.43411200 76.05806300 -66.42696500 76.04019600 -66.43412700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06277_01_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004403685,2014783778,13576.5750463065,61.0,49.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1818,,hst_06425_02_wfpc2_f555w_pc,76.05794438918221,-66.43263053186361,6425,Bessell,3,50617.66752,50617.66898,7.0,472.260009765625,595.0999755859381,,50982.72278,POLYGON J2000 76.07554300 -66.43389400 76.06110000 -66.42559000 76.04034600 -66.43136400 76.05478700 -66.43967100 76.07554300 -66.43389400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06425_02_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004408023,2014788116,13583.8614145606,61.0,49.0
image,HST,WFPC2/PC,HST,F555W,OPTICAL,NGC1818,"EXT-CLUSTER, OPEN CLUSTER",U3JS0202M,76.05979849824,-66.42461478140001,6425,Bessell,3,50617.66891,50617.66898,6.0,472.260009765625,595.0999755859381,UV-Visible Observations of Hot Stars in Young Magellanic Cloud Star Clusters,50982.72278,POLYGON GSC1  76.06110038 -66.42558984  76.07554893 -66.43389311  76.05478445 -66.43967077  76.04034070 -66.43136286  76.06110038 -66.42558984,http://archive.stsci.edu/hst/previews/U3JS/U3JS0202M_256.jpg,2003625399,2012794805,13583.863784186598,61.0,49.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,H14-CEN,,hst_07307_74_wfpc2_f555w_wf,82.1303482699659,-73.6348512735594,7307,Gilmore,3,50903.87307,50903.88441,435.0,472.260009765625,595.0999755859381,,51270.71153,POLYGON J2000 82.10255200 -73.65692100 82.10284930 -73.65687806 82.16501859 -73.64788567 82.16781785 -73.64748012 82.17240100 -73.64681600 82.15415364 -73.63680044 82.18194700 -73.63287000 82.16895952 -73.62558057 82.20471600 -73.62059500 82.16993400 -73.60076500 82.09951800 -73.61057700 82.09965419 -73.61065476 82.03602100 -73.61974000 82.06732959 -73.63716196 82.06672000 -73.63725000 82.10255200 -73.65692100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_74_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004421400,2014801493,13915.01636156,62.0,153.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,H14-CEN,,hst_07307_74_wfpc2_f814w_wf,82.1303482699659,-73.6348512735594,7307,Gilmore,3,50903.88626,50903.90501,960.0,713.510009765625,867.4500122070309,,51270.72395,POLYGON J2000 82.16993400 -73.60076500 82.09951800 -73.61057700 82.09965419 -73.61065476 82.03602100 -73.61974000 82.06732959 -73.63716196 82.06672000 -73.63725000 82.10255200 -73.65692100 82.10284930 -73.65687806 82.16501859 -73.64788567 82.16781785 -73.64748012 82.17240100 -73.64681600 82.15415364 -73.63680044 82.18194700 -73.63287000 82.16895952 -73.62558057 82.20471600 -73.62059500 82.16993400 -73.60076500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_74_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004421402,2014801495,13915.01636156,62.0,153.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,H14-HALF,,hst_07307_80_wfpc2_f555w_wf,82.1094421647599,-73.6383054918766,7307,Gilmore,3,50937.04738,50937.08002,2500.0,472.260009765625,595.0999755859381,,51302.53561,POLYGON J2000 82.04604824 -73.63700209 82.04538600 -73.63705400 82.06647400 -73.65835200 82.06677090 -73.65832873 82.13409565 -73.65303890 82.13714739 -73.65279853 82.14211700 -73.65240700 82.13138022 -73.64156259 82.16141100 -73.63928600 82.15388171 -73.63140996 82.19246900 -73.62855000 82.17252400 -73.60715500 82.09653400 -73.61278100 82.09661175 -73.61286454 82.02778700 -73.61816200 82.04604824 -73.63700209,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_80_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004421426,2014801519,13938.1704292943,62.0,153.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,H14-HALF,,hst_07307_81_wfpc2_f814w_wf,82.1094421647599,-73.6383054918766,7307,Gilmore,3,50937.11475,50937.14738,2500.0,713.510009765625,867.4500122070309,,51303.64012,POLYGON J2000 82.13409565 -73.65303890 82.13714739 -73.65279853 82.14211700 -73.65240700 82.13138022 -73.64156259 82.16141100 -73.63928600 82.15388171 -73.63140996 82.19246900 -73.62855000 82.17252400 -73.60715500 82.09653400 -73.61278100 82.09661175 -73.61286454 82.02778700 -73.61816200 82.04604824 -73.63700209 82.04538600 -73.63705400 82.06647400 -73.65835200 82.06677090 -73.65832873 82.13409565 -73.65303890,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_81_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004421430,2014801523,13938.1704292943,62.0,153.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,SL506,,hst_05475_0n_wfpc2_f555w_pc,82.1603620329561,-73.63076451705979,5475,Shara,3,49613.13907,49613.14046,120.0,472.260009765625,595.0999755859381,,50100.77013,POLYGON J2000 82.15925800 -73.63790800 82.18571800 -73.63107300 82.16147800 -73.62361800 82.13500700 -73.63045300 82.15925800 -73.63790800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0n_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004386447,2014766540,13995.7788450619,62.0,153.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,H14-CEN,,hst_07307_74_wfpc2_f555w_pc,82.1578552788572,-73.6306208692446,7307,Gilmore,3,50903.87307,50903.88441,435.0,472.260009765625,595.0999755859381,,51270.71153,POLYGON J2000 82.14986100 -73.63740700 82.18194700 -73.63287000 82.16584600 -73.62383200 82.13377000 -73.62836900 82.14986100 -73.63740700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_74_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004421399,2014801492,13997.0456804752,62.0,153.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,H14-CEN,,hst_07307_74_wfpc2_f814w_pc,82.1578552788572,-73.6306208692446,7307,Gilmore,3,50903.88626,50903.90501,960.0,713.510009765625,867.4500122070309,,51270.72395,POLYGON J2000 82.14986100 -73.63740700 82.18194700 -73.63287000 82.16584600 -73.62383200 82.13377000 -73.62836900 82.14986100 -73.63740700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_74_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004421401,2014801494,13997.0456804752,62.0,153.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,H14-HALF,,hst_07307_80_wfpc2_f555w_pc,82.1394100223317,-73.6357180710236,7307,Gilmore,3,50937.04738,50937.08002,2500.0,472.260009765625,595.0999755859381,,51302.53561,POLYGON J2000 82.11741400 -73.63215000 82.12673900 -73.64191400 82.16141100 -73.63928600 82.15207700 -73.62952100 82.11741400 -73.63215000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_80_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004421425,2014801518,14015.8226400396,62.0,153.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,H14-HALF,,hst_07307_81_wfpc2_f814w_pc,82.1394100223317,-73.6357180710236,7307,Gilmore,3,50937.11475,50937.14738,2500.0,713.510009765625,867.4500122070309,,51303.64012,POLYGON J2000 82.12673900 -73.64191400 82.16141100 -73.63928600 82.15207700 -73.62952100 82.11741400 -73.63215000 82.12673900 -73.64191400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_81_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004421429,2014801522,14015.8226400396,62.0,153.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1718,,hst_05475_0j_wfpc2_f555w_wf,73.09967701532919,-67.0611505767066,5475,Shara,3,49389.37867,49389.38006,120.0,472.260009765625,595.0999755859381,,49876.97994,POLYGON J2000 73.07190700 -67.07564700 73.12609400 -67.08218600 73.12616363 -67.08209843 73.14111171 -67.06328468 73.14178659 -67.06243455 73.14288800 -67.06104700 73.11529621 -67.05771789 73.12214600 -67.04937000 73.10220714 -67.04688708 73.11115300 -67.03619800 73.05720500 -67.02933600 73.03958700 -67.05038400 73.03979639 -67.05041069 73.02427600 -67.06958400 73.07205404 -67.07546208 73.07190700 -67.07564700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0j_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004386424,2014766517,14068.7108547077,63.0,19.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1718,,hst_05475_0j_wfpc2_f555w_pc,73.1058402043375,-67.05264983325911,5475,Shara,3,49389.37867,49389.38006,120.0,472.260009765625,595.0999755859381,,49876.97994,POLYGON J2000 73.08953000 -67.05592800 73.11423800 -67.05900700 73.12214600 -67.04937000 73.09743200 -67.04629200 73.08953000 -67.05592800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0j_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004386423,2014766516,14140.8966001651,63.0,19.0
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_09318_s9_wfpc2_f606w_pc,73.0638235590625,-67.034362500126,9318,Casertano,3,52431.02309,52431.04091,1400.0,510.890014648438,661.1300048828131,,52431.52432,POLYGON J2000 73.06362300 -67.04151500 73.08214500 -67.03444200 73.06402400 -67.02721000 73.04550300 -67.03428000 73.06362300 -67.04151500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09318_s9_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004476021,2014856114,14235.426753952199,63.0,19.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1651,,hst_05972_58_wfpc2_f555w_wf,69.398327263691,-70.59631423898371,5972,Mould,3,50010.4627,50010.47612,1000.0,472.260009765625,595.0999755859381,,50377.01848,POLYGON J2000 69.36681698 -70.58953264 69.33299100 -70.58926200 69.33141200 -70.61137700 69.39281477 -70.61186183 69.39802200 -70.61190200 69.39802808 -70.61181726 69.45852600 -70.61209700 69.45934602 -70.59256843 69.45993100 -70.59257000 69.46049900 -70.57045900 69.39390500 -70.57026800 69.39361033 -70.58152704 69.36724800 -70.58137000 69.36681698 -70.58953264,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05972_58_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004395346,2014775439,14248.7991601947,64.0,7.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC1651,,hst_05972_58_wfpc2_f814w_wf,69.398327263691,-70.59631423898371,5972,Mould,3,50010.47867,50010.49209,1000.0,713.510009765625,867.4500122070309,,50377.02514,POLYGON J2000 69.39281477 -70.61186183 69.39802200 -70.61190200 69.39802808 -70.61181726 69.45852600 -70.61209700 69.45934602 -70.59256843 69.45993100 -70.59257000 69.46049900 -70.57045900 69.39390500 -70.57026800 69.39361033 -70.58152704 69.36724800 -70.58137000 69.36681698 -70.58953264 69.33299100 -70.58926200 69.33141200 -70.61137700 69.39281477 -70.61186183,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05972_58_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004395348,2014775441,14248.7991601947,64.0,7.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1651,,hst_05475_0r_wfpc2_f555w_wf,69.377778103962,-70.5949437542476,5475,Shara,3,49384.70159,49384.70297,120.0,472.260009765625,595.0999755859381,,49872.76451,POLYGON J2000 69.42845400 -70.59454800 69.39591871 -70.59140630 69.40351800 -70.58301300 69.38000265 -70.58066568 69.38993700 -70.56991700 69.32630600 -70.56342100 69.30674000 -70.58458500 69.30698722 -70.58461030 69.28978400 -70.60388600 69.34612704 -70.60944002 69.34596500 -70.60962500 69.40986100 -70.61579700 69.40994086 -70.61570583 69.42649111 -70.59679349 69.42723512 -70.59594243 69.42845400 -70.59454800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0r_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004386472,2014766565,14296.8423339282,64.0,7.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1651,,hst_05475_0r_wfpc2_f555w_pc,69.3845651810278,-70.5864024830143,5475,Shara,3,49384.70159,49384.70297,120.0,472.260009765625,595.0999755859381,,49872.76451,POLYGON J2000 69.39474500 -70.59270200 69.40351800 -70.58301300 69.37437100 -70.58010300 69.36560600 -70.58979000 69.39474500 -70.59270200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0r_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004386471,2014766564,14321.681338653501,64.0,7.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1651,,hst_05972_58_wfpc2_f555w_pc,69.3821956899627,-70.5865161115522,5972,Mould,3,50010.4627,50010.47612,1000.0,472.260009765625,595.0999755859381,,50377.01848,POLYGON J2000 69.39769000 -70.58155100 69.36724800 -70.58137000 69.36671400 -70.59148200 69.39715100 -70.59166100 69.39769000 -70.58155100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05972_58_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004395345,2014775438,14328.0141183326,64.0,7.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1651,,hst_05972_58_wfpc2_f814w_pc,69.3821956899627,-70.5865161115522,5972,Mould,3,50010.47867,50010.49209,1000.0,713.510009765625,867.4500122070309,,50377.02514,POLYGON J2000 69.39769000 -70.58155100 69.36724800 -70.58137000 69.36671400 -70.59148200 69.39715100 -70.59166100 69.39769000 -70.58155100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05972_58_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004395347,2014775440,14328.0141183326,64.0,7.0
image,HST,WFPC2/WFC,HLA,F336W,OPTICAL,HD32228,,hst_05678_02_wfpc2_f336w_wf,74.1700943576026,-66.4789131353529,5678,Walborn,3,49614.98838,49614.9913,24.0,314.220001220703,351.640014648438,,49980.68418,POLYGON J2000 74.13885292 -66.47929225 74.11530900 -66.48546400 74.14574700 -66.50395000 74.18851123 -66.49273237 74.19210000 -66.49179000 74.19198339 -66.49171923 74.23380400 -66.48051300 74.20653024 -66.46429782 74.20693500 -66.46418800 74.17581000 -66.44589600 74.12994300 -66.45832800 74.14578376 -66.46764477 74.12751500 -66.47249800 74.13885292 -66.47929225,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05678_02_wfpc2_f336w_wf&size=ALL&format=jpeg&output_size=256,2004391028,2014771121,14778.3664081537,65.0,21.0
image,HST,WFPC2/WFC,HLA,F439W,OPTICAL,HD32228,,hst_05678_02_wfpc2_f439w_wf,74.1700943576026,-66.4789131353529,5678,Walborn,3,49614.99324,49614.99618,28.0,405.600006103516,452.920013427734,,49980.69465,POLYGON J2000 74.17581000 -66.44589600 74.12994300 -66.45832800 74.14578376 -66.46764477 74.12751500 -66.47249800 74.13885292 -66.47929225 74.11530900 -66.48546400 74.14574700 -66.50395000 74.18851123 -66.49273237 74.19210000 -66.49179000 74.19198339 -66.49171923 74.23380400 -66.48051300 74.20653024 -66.46429782 74.20693500 -66.46418800 74.17581000 -66.44589600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05678_02_wfpc2_f439w_wf&size=ALL&format=jpeg&output_size=256,2004391030,2014771123,14778.3664081537,65.0,21.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1805-CEN,,hst_07307_02_wfpc2_f555w_wf,75.6141867162849,-66.10646244842711,7307,Gilmore,3,51019.24808,51019.25942,435.0,472.260009765625,595.0999755859381,,51384.53162,POLYGON J2000 75.60415148 -66.08625022 75.60414800 -66.08605400 75.54955900 -66.08621500 75.54995100 -66.10834500 75.57774789 -66.10826746 75.57770200 -66.11702600 75.59785000 -66.11704003 75.59762800 -66.12828300 75.65223900 -66.12845800 75.65263755 -66.10803371 75.65267100 -66.10631800 75.65246066 -66.10631736 75.65236800 -66.08621300 75.60415148 -66.08625022,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_02_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004421086,2014801179,14846.4523700617,66.0,45.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC1805-CEN,,hst_07307_02_wfpc2_f814w_wf,75.6141867162849,-66.10646244842711,7307,Gilmore,3,51019.26127,51019.28002,960.0,713.510009765625,867.4500122070309,,51384.54473,POLYGON J2000 75.60415148 -66.08625022 75.60414800 -66.08605400 75.54955900 -66.08621500 75.54995100 -66.10834500 75.57774789 -66.10826746 75.57770200 -66.11702600 75.59785000 -66.11704003 75.59762800 -66.12828300 75.65223900 -66.12845800 75.65263755 -66.10803371 75.65267100 -66.10631800 75.65246066 -66.10631736 75.65236800 -66.08621300 75.60415148 -66.08625022,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_02_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004421088,2014801181,14846.4523700617,66.0,45.0
image,HST,WFPC2/PC,HLA,F336W,OPTICAL,HD32228,,hst_05678_02_wfpc2_f336w_pc,74.1450845099645,-66.473904486011,5678,Walborn,3,49614.98838,49614.9913,24.0,314.220001220703,351.640014648438,,49980.68418,POLYGON J2000 74.16265600 -66.47530900 74.14861600 -66.46689200 74.12751500 -66.47249800 74.14156200 -66.48091500 74.16265600 -66.47530900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05678_02_wfpc2_f336w_pc&size=ALL&format=jpeg&output_size=256,2004391027,2014771120,14851.328206991999,65.0,21.0
image,HST,WFPC2/PC,HLA,F439W,OPTICAL,HD32228,,hst_05678_02_wfpc2_f439w_pc,74.1450845099645,-66.473904486011,5678,Walborn,3,49614.99324,49614.99618,28.0,405.600006103516,452.920013427734,,49980.69465,POLYGON J2000 74.14156200 -66.48091500 74.16265600 -66.47530900 74.14861600 -66.46689200 74.12751500 -66.47249800 74.14156200 -66.48091500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05678_02_wfpc2_f439w_pc&size=ALL&format=jpeg&output_size=256,2004391029,2014771122,14851.328206991999,65.0,21.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1805-HALF,,hst_07307_08_wfpc2_f555w_wf,75.58042328125201,-66.1033997030378,7307,Gilmore,3,50932.41266,50932.4453,2500.0,472.260009765625,595.0999755859381,,51297.84615,POLYGON J2000 75.58769140 -66.11959543 75.59128800 -66.11965600 75.59245605 -66.10840667 75.61405100 -66.10885500 75.61507475 -66.10070757 75.64278000 -66.10134700 75.64589300 -66.07926200 75.59133700 -66.07800000 75.59132485 -66.07808616 75.54175900 -66.07713500 75.53948160 -66.09664326 75.53900100 -66.09663500 75.53671800 -66.11872800 75.53689883 -66.11873111 75.58546662 -66.11955792 75.58769140 -66.11959543,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_08_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004421112,2014801205,14914.065763916202,66.0,45.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC1805-HALF,,hst_07307_09_wfpc2_f814w_wf,75.58042328125201,-66.1033997030378,7307,Gilmore,3,50931.33766000001,50931.3703,2500.0,713.510009765625,867.4500122070309,,51296.73023,POLYGON J2000 75.59245605 -66.10840667 75.61405100 -66.10885500 75.61507475 -66.10070757 75.64278000 -66.10134700 75.64589300 -66.07926200 75.59133700 -66.07800000 75.59132485 -66.07808616 75.54175900 -66.07713500 75.53948160 -66.09664326 75.53900100 -66.09663500 75.53671800 -66.11872800 75.53689883 -66.11873111 75.58546662 -66.11955792 75.58769140 -66.11959543 75.59128800 -66.11965600 75.59245605 -66.10840667,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_09_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004421116,2014801209,14914.065763916202,66.0,45.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1805-CEN,,hst_07307_02_wfpc2_f555w_pc,75.5902129888175,-66.1119775055545,7307,Gilmore,3,51019.24808,51019.25942,435.0,472.260009765625,595.0999755859381,,51384.53162,POLYGON J2000 75.57775500 -66.10690900 75.57770200 -66.11702600 75.60267100 -66.11704300 75.60271900 -66.10692800 75.57775500 -66.10690900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_02_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004421085,2014801178,14915.1677936567,66.0,45.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1805-CEN,,hst_07307_02_wfpc2_f814w_pc,75.5902129888175,-66.1119775055545,7307,Gilmore,3,51019.26127,51019.28002,960.0,713.510009765625,867.4500122070309,,51384.54473,POLYGON J2000 75.57770200 -66.11702600 75.60267100 -66.11704300 75.60271900 -66.10692800 75.57775500 -66.10690900 75.57770200 -66.11702600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_02_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004421087,2014801180,14915.1677936567,66.0,45.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1805-HALF,,hst_07307_08_wfpc2_f555w_pc,75.60221652600579,-66.1035474524677,7307,Gilmore,3,50932.41266,50932.4453,2500.0,472.260009765625,595.0999755859381,,51297.84615,POLYGON J2000 75.61405100 -66.10885500 75.61532000 -66.09875500 75.59038700 -66.09823900 75.58911300 -66.10833700 75.61405100 -66.10885500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_08_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004421111,2014801204,14934.3105627748,66.0,45.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1805-HALF,,hst_07307_09_wfpc2_f814w_pc,75.60221652600579,-66.1035474524677,7307,Gilmore,3,50931.33766000001,50931.3703,2500.0,713.510009765625,867.4500122070309,,51296.73023,POLYGON J2000 75.61405100 -66.10885500 75.61532000 -66.09875500 75.59038700 -66.09823900 75.58911300 -66.10833700 75.61405100 -66.10885500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_09_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004421115,2014801208,14934.3105627748,66.0,45.0
image,HST,WFPC2/WFC,HLA,F336W,OPTICAL,NGC1866,,hst_05342_05_wfpc2_f336w_wf,78.4412919812725,-65.4672867522942,5342,Freedman,3,49588.03282,49588.03491,180.0,314.220001220703,351.640014648438,,49953.66226000001,POLYGON J2000 78.42110300 -65.43527000 78.38888700 -65.45289800 78.41048071 -65.45970758 78.39757400 -65.46663500 78.41312604 -65.47162841 78.39642800 -65.48047900 78.43837100 -65.49411600 78.46869662 -65.47803304 78.47124000 -65.47668300 78.47107945 -65.47663084 78.50055200 -65.46068000 78.46323877 -65.44879166 78.46352300 -65.44863600 78.42110300 -65.43527000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05342_05_wfpc2_f336w_wf&size=ALL&format=jpeg&output_size=256,2004380464,2014760557,15704.7541490983,69.0,113.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1866,,hst_08151_51_wfpc2_f555w_wf,78.43979057661241,-65.4752438559032,8151,Walker,3,51470.59182,51470.64668,512.0,472.260009765625,595.0999755859381,,51837.94624,POLYGON J2000 78.46845000 -65.44553800 78.41583600 -65.44908400 78.42017818 -65.46019829 78.39931900 -65.46152200 78.40229626 -65.46959082 78.37550100 -65.47122200 78.38324500 -65.49310800 78.38341179 -65.49309786 78.38346000 -65.49323400 78.38379284 -65.49321377 78.38381700 -65.49328200 78.43197510 -65.49034561 78.43230513 -65.49032544 78.43246834 -65.49031546 78.43658000 -65.49006400 78.43655031 -65.48998013 78.48439100 -65.48686300 78.48433928 -65.48672627 78.47709882 -65.46756930 78.47756200 -65.46753800 78.47750836 -65.46740103 78.47748087 -65.46733082 78.46902200 -65.44571200 78.46885955 -65.44572298 78.46880600 -65.44558600 78.46847745 -65.44560820 78.46845000 -65.44553800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08151_51_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004443890,2014823983,15717.1101562078,69.0,113.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC1866,,hst_08151_51_wfpc2_f814w_wf,78.43979057661241,-65.4752438559032,8151,Walker,3,51470.65015,51470.68545,420.0,713.510009765625,867.4500122070309,,51837.95604,POLYGON J2000 78.46845000 -65.44553800 78.41583600 -65.44908400 78.42017818 -65.46019829 78.39931900 -65.46152200 78.40229626 -65.46959082 78.37550100 -65.47122200 78.38324500 -65.49310800 78.38341179 -65.49309786 78.38346000 -65.49323400 78.38379284 -65.49321377 78.38381700 -65.49328200 78.43197510 -65.49034561 78.43230513 -65.49032544 78.43246834 -65.49031546 78.43658000 -65.49006400 78.43655031 -65.48998013 78.48439100 -65.48686300 78.48433928 -65.48672627 78.47709882 -65.46756930 78.47756200 -65.46753800 78.47750836 -65.46740103 78.47748087 -65.46733082 78.46902200 -65.44571200 78.46885955 -65.44572298 78.46880600 -65.44558600 78.46847745 -65.44560820 78.46845000 -65.44553800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08151_51_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004443892,2014823985,15717.1101562078,69.0,113.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1866,,hst_08134_06_wfpc2_f555w_wf,78.4354429500524,-65.4603450382437,8134,Nota,3,51411.97723,51412.08337,1410.0,472.260009765625,595.0999755859381,,51778.1115,POLYGON J2000 78.47739001 -65.46528050 78.47742818 -65.46521354 78.47838000 -65.46354400 78.47818100 -65.46352444 78.48888200 -65.44391700 78.44302425 -65.43960029 78.44312600 -65.43940900 78.39114300 -65.43463700 78.39110730 -65.43470411 78.39094300 -65.43468900 78.37944000 -65.45629700 78.37960424 -65.45631212 78.40590667 -65.45873124 78.40116200 -65.46726600 78.42031117 -65.46909908 78.41406400 -65.48003900 78.46588700 -65.48514000 78.46592580 -65.48507206 78.46608800 -65.48508800 78.47739001 -65.46528050,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08134_06_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004443680,2014823773,15728.497835111699,69.0,113.0
