#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Name, RA, Dec, M_V, logAge, elogAge, logMass, Source, AltName, Product Type, Calibration Level, Mission, Observation ID, Target Name, RA, Dec, Start Time, End Time, Exposure Time, Waveband, Filters, Target Classification, Observation Title, Release Date, Instrument, Principal Investigator, Proposal ID, Object ID, s_region, jpegURL, Product Group ID, Project, Distance (")
#@string, ra, dec, float, float, float, float, int, string, string, int, string, string, string, ra, dec, float, float, float, string, string, string, string, float, string, string, string, string, string, string, string, string, float
Name,RA,Dec,M_V,logAge,elogAge,logMass,Source,AltName,dataproduct_type,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_max,t_exptime,wavelength_region,filters,target_classification,obs_title,t_obs_release,instrument,proposal_pi,proposal_id,objID,s_region,jpegURL,obsid,project,distance
NGC2162,90.1266666666667,-63.7219444444444,-6.33,9.11,0.14,4.4,4,NA,image,3,HST,hst_05475_0t_wfpc2_f555w_pc,NGC2162,90.1288417750908,-63.7216991754145,49587.30435,49587.30574,120,OPTICAL,F555W,,,50074.82076,WFPC2/PC,SHARA,5475,2013474637,POLYGON J2000 90.12072700 -63.71551500 90.11487700 -63.72529500 90.13695800 -63.72788100 90.14280300 -63.71810200 90.12072700 -63.71551500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0t_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004078139,HLA,0
NGC2162,90.1266666666667,-63.7219444444444,-6.33,9.11,0.14,4.4,4,NA,image,3,HST,hst_05475_0t_wfpc2_f555w_wf,NGC2162,90.1532185235719,-63.7188321246545,49587.30435,49587.30574,120,OPTICAL,F555W,,,50074.82076,WFPC2/WFC,SHARA,5475,2013474638,POLYGON J2000 90.18716192 -63.72262969 90.19861300 -63.70317400 90.15593299 -63.69824945 90.15604200 -63.69806000 90.10765200 -63.69259900 90.09530500 -63.71404300 90.11994222 -63.71682740 90.11487700 -63.72529500 90.13269677 -63.72738225 90.12604900 -63.73823300 90.17426500 -63.74402100 90.18633534 -63.72430722 90.18734800 -63.72265200 90.18716192 -63.72262969,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0t_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004078140,HLA,0
NGC2162,90.1266666666667,-63.7219444444444,-6.33,9.11,0.14,4.4,4,NA,image,3,HST,hst_05475_0t_wfpc2_total_pc,NGC2162,90.1288417750908,-63.7216991754145,49587.2988,49587.30146,230,,DETECTION,,,50074.81723,WFPC2/PC,SHARA,5475,2013474639,POLYGON J2000 90.11487700 -63.72529500 90.13695800 -63.72788100 90.14280300 -63.71810200 90.12072700 -63.71551500 90.11487700 -63.72529500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0t_wfpc2_total_pc&size=ALL&format=jpeg&output_size=256,2004078141,HLA,0
NGC2162,90.1266666666667,-63.7219444444444,-6.33,9.11,0.14,4.4,4,NA,image,3,HST,hst_05475_0t_wfpc2_total_wf,NGC2162,90.1532185235719,-63.7188321246545,49587.2988,49587.30146,230,,DETECTION,,,50074.81723,WFPC2/WFC,SHARA,5475,2013474640,POLYGON J2000 90.15604200 -63.69806000 90.10765200 -63.69259900 90.09530500 -63.71404300 90.11994222 -63.71682740 90.11487700 -63.72529500 90.13269677 -63.72738225 90.12604900 -63.73823300 90.17426500 -63.74402100 90.18633534 -63.72430722 90.18734800 -63.72265200 90.18716192 -63.72262969 90.19861300 -63.70317400 90.15593299 -63.69824945 90.15604200 -63.69806000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0t_wfpc2_total_wf&size=ALL&format=jpeg&output_size=256,2004078142,HLA,0
NGC2203,91.175,-75.4377777777778,-7.21,9.26,0.05,5.05,4,NA,image,3,HST,IBHY10030,NGC-2203,91.16331531809,-75.43285349703,55842.3883,55842.44089,1980,OPTICAL,F814W,EXT-CLUSTER;GLOBULAR CLUSTER,The Nature of Multiple Main Sequence Turn-offs and Dual Red Clumps in Magellanic Cloud Star Clusters,56210.53435,WFC3/UVIS,GIRARDI,12257,2012910760,POLYGON 91.19465555 -75.40284366 91.0358974 -75.42451512 91.13196749 -75.46285115 91.29014154 -75.44182344 91.19465555 -75.40284366 91.19465555 -75.40284366,http://archive.stsci.edu/hst/previews/IBHY/IBHY10030_256.jpg,2003845396,DADS,0
NGC2203,91.175,-75.4377777777778,-7.21,9.26,0.05,5.05,4,NA,image,3,HST,IBHY10040,NGC-2203,91.16331531809,-75.43285349703,55842.39045,55842.49924,2200,OPTICAL,F336W,EXT-CLUSTER;GLOBULAR CLUSTER,The Nature of Multiple Main Sequence Turn-offs and Dual Red Clumps in Magellanic Cloud Star Clusters,56208.57696,WFC3/UVIS,GIRARDI,12257,2012910761,POLYGON 91.19466182 -75.40284402 91.03589917 -75.42451338 91.13196125 -75.46285068 91.2901397 -75.44182506 91.19466182 -75.40284402 91.19466182 -75.40284402,http://archive.stsci.edu/hst/previews/IBHY/IBHY10040_256.jpg,2003845397,DADS,0
NGC2203,91.175,-75.4377777777778,-7.21,9.26,0.05,5.05,4,NA,image,3,HST,IBHY10050,NGC-2203,91.16008861316,-75.43237094472,55842.45449,55842.51918,1520,OPTICAL,F475W,EXT-CLUSTER;GLOBULAR CLUSTER,The Nature of Multiple Main Sequence Turn-offs and Dual Red Clumps in Magellanic Cloud Star Clusters,56208.57807,WFC3/UVIS,GIRARDI,12257,2012910762,POLYGON 91.19143428 -75.40236154 91.03267662 -75.42403083 91.12873533 -75.46236817 91.2869088 -75.44134262 91.19143428 -75.40236154 91.19143428 -75.40236154,http://archive.stsci.edu/hst/previews/IBHY/IBHY10050_256.jpg,2003845398,DADS,0
NGC2203,91.175,-75.4377777777778,-7.21,9.26,0.05,5.05,4,NA,image,3,HST,hst_12257_10_wfc3_uvis_f336w,NGC-2203,91.1380264114256,-75.4349637539261,55842.39045,55842.49924,2200,OPTICAL,F336W,,,56208.57696,WFC3/UVIS,Girardi,12257,2014093929,POLYGON J2000 91.24254520 -75.42277070 91.24244593 -75.42278401 91.24241590 -75.42277190 91.24104790 -75.42295534 91.24003328 -75.42254615 91.24199860 -75.42227850 91.19424530 -75.40304030 91.19414632 -75.40305377 91.19411590 -75.40304150 91.19275788 -75.40322633 91.19107960 -75.40254910 91.03404075 -75.42383846 91.03258010 -75.42403570 91.08019140 -75.44330660 91.08155555 -75.44312228 91.08199680 -75.44330059 91.08106990 -75.44342390 91.12815390 -75.46247120 91.12927144 -75.46232243 91.12952800 -75.46228827 91.13120060 -75.46296380 91.13129881 -75.46295073 91.13132920 -75.46296300 91.28977050 -75.44178570 91.24254520 -75.42277070,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12257_10_wfc3_uvis_f336w&size=ALL&format=jpeg&output_size=256,2004289905,HLA,0
NGC2203,91.175,-75.4377777777778,-7.21,9.26,0.05,5.05,4,NA,image,3,HST,hst_12257_10_wfc3_uvis_f475w,NGC-2203,91.1605271974725,-75.4327467919864,55842.45449,55842.51918,1520,OPTICAL,F475W,,,56208.57807,WFC3/UVIS,Girardi,12257,2014093930,POLYGON J2000 91.08011612 -75.44329964 91.08020560 -75.44333580 91.08153156 -75.44315663 91.08187587 -75.44329577 91.08098330 -75.44341452 91.08088500 -75.44342760 91.12796470 -75.46247270 91.12806308 -75.46245960 91.12815270 -75.46249580 91.12948682 -75.46231819 91.13101010 -75.46293340 91.28942690 -75.44175910 91.28789933 -75.44114495 91.24220640 -75.42274630 91.24087770 -75.42292448 91.23983799 -75.42250518 91.24166100 -75.42225690 91.24118298 -75.42206461 91.24013038 -75.42164118 91.19391700 -75.40302220 91.19259638 -75.40320194 91.19106950 -75.40258580 91.19097202 -75.40259907 91.19088240 -75.40256290 91.03251323 -75.42403217 91.03241600 -75.42404530 91.08001870 -75.44331280 91.08011612 -75.44329964,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12257_10_wfc3_uvis_f475w&size=ALL&format=jpeg&output_size=256,2004289906,HLA,0
NGC2203,91.175,-75.4377777777778,-7.21,9.26,0.05,5.05,4,NA,image,3,HST,hst_12257_10_wfc3_uvis_f814w,NGC-2203,91.1783355477673,-75.428303853437,55842.3883,55842.44089,1980,OPTICAL,F814W,,,56210.53435,WFC3/UVIS,Girardi,12257,2014093931,POLYGON J2000 91.28962290 -75.44178430 91.28959557 -75.44177331 91.24240100 -75.42277010 91.24230418 -75.42278309 91.24227668 -75.42277200 91.24221470 -75.42274700 91.24072802 -75.42294638 91.23977844 -75.42256342 91.24185790 -75.42228020 91.24182815 -75.42226823 91.19410550 -75.40304220 91.19400893 -75.40305535 91.19397880 -75.40304319 91.19391910 -75.40301910 91.19244363 -75.40321993 91.19088730 -75.40259190 91.03382952 -75.42388514 91.03240880 -75.42407700 91.08001970 -75.44334780 91.08144181 -75.44315563 91.08188039 -75.44333287 91.08089260 -75.44346430 91.12797360 -75.46251090 91.12905467 -75.46236696 91.12940480 -75.46232034 91.13101750 -75.46297170 91.13117611 -75.46295058 91.13120340 -75.46296160 91.28962290 -75.44178430,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12257_10_wfc3_uvis_f814w&size=ALL&format=jpeg&output_size=256,2004289907,HLA,0
NGC2203,91.175,-75.4377777777778,-7.21,9.26,0.05,5.05,4,NA,image,3,HST,hst_12257_10_wfc3_uvis_total,NGC-2203,91.1469931875757,-75.4330945905159,55842.3883,55842.51918,5700,,DETECTION,,,56210.53435,WFC3/UVIS,Girardi,12257,2014093932,POLYGON J2000 91.08001970 -75.44334780 91.08018127 -75.44332597 91.08020560 -75.44333580 91.08146616 -75.44316547 91.08181022 -75.44330451 91.08088500 -75.44342760 91.08095507 -75.44345599 91.08089260 -75.44346430 91.12797360 -75.46251090 91.12813642 -75.46248922 91.12815270 -75.46249580 91.12931704 -75.46234079 91.12942112 -75.46232694 91.13101750 -75.46297170 91.13116991 -75.46295141 91.13120060 -75.46296380 91.13129881 -75.46295073 91.13132920 -75.46296300 91.28977050 -75.44178570 91.24254520 -75.42277070 91.24244593 -75.42278401 91.24241590 -75.42277190 91.24240807 -75.42277295 91.24240100 -75.42277010 91.24230418 -75.42278309 91.24221470 -75.42274700 91.24220977 -75.42274766 91.24220640 -75.42274630 91.24094799 -75.42291505 91.24003328 -75.42254615 91.24199860 -75.42227850 91.19424530 -75.40304030 91.19414632 -75.40305377 91.19411590 -75.40304150 91.19401025 -75.40305588 91.19391910 -75.40301910 91.19266675 -75.40318956 91.19107960 -75.40254910 91.19090656 -75.40257265 91.19088240 -75.40256290 91.03401750 -75.42382904 91.03241600 -75.42404530 91.03247286 -75.42406835 91.03240880 -75.42407700 91.08001970 -75.44334780,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12257_10_wfc3_uvis_total&size=ALL&format=jpeg&output_size=256,2004289908,HLA,0
NGC2193,91.5708333333333,-65.0983333333333,-6.23,9.34,0.1,4.42,4,NA,image,3,HST,hst_05475_0p_wfpc2_f555w_pc,NGC2193,91.5721352299768,-65.0999473760883,49382.30297,49382.30436,120,OPTICAL,F555W,,,49867,WFPC2/PC,SHARA,5475,2013474613,POLYGON J2000 91.55887500 -65.09547500 91.56151000 -65.10553000 91.58538700 -65.10442100 91.58275600 -65.09436400 91.55887500 -65.09547500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0p_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004078115,HLA,0
NGC2193,91.5708333333333,-65.0983333333333,-6.23,9.34,0.1,4.42,4,NA,image,3,HST,hst_05475_0p_wfpc2_f555w_wf,NGC2193,91.575138457608,-65.1086896899771,49382.30297,49382.30436,120,OPTICAL,F555W,,,49867,WFPC2/WFC,SHARA,5475,2013474614,POLYGON J2000 91.56561944 -65.12614503 91.56567400 -65.12633700 91.61783400 -65.12371100 91.61780841 -65.12362096 91.61225470 -65.10406539 91.61200350 -65.10318017 91.61159400 -65.10173700 91.58503473 -65.10307491 91.58275600 -65.09436400 91.56348439 -65.09526086 91.56071800 -65.08407700 91.50844900 -65.08637100 91.51390300 -65.10839200 91.51410470 -65.10838319 91.51952200 -65.12835900 91.56561944 -65.12614503,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0p_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004078116,HLA,0
NGC2193,91.5708333333333,-65.0983333333333,-6.23,9.34,0.1,4.42,4,NA,image,3,HST,hst_05475_0p_wfpc2_total_pc,NGC2193,91.5721352299768,-65.0999473760883,49382.29742,49382.30008,230,,DETECTION,,,49867,WFPC2/PC,SHARA,5475,2013474615,POLYGON J2000 91.58275600 -65.09436400 91.55887500 -65.09547500 91.56151000 -65.10553000 91.58538700 -65.10442100 91.58275600 -65.09436400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0p_wfpc2_total_pc&size=ALL&format=jpeg&output_size=256,2004078117,HLA,0
NGC2193,91.5708333333333,-65.0983333333333,-6.23,9.34,0.1,4.42,4,NA,image,3,HST,hst_05475_0p_wfpc2_total_wf,NGC2193,91.575138457608,-65.1086896899771,49382.29742,49382.30008,230,,DETECTION,,,49867,WFPC2/WFC,SHARA,5475,2013474616,POLYGON J2000 91.56561944 -65.12614503 91.56567400 -65.12633700 91.61783400 -65.12371100 91.61780841 -65.12362096 91.61225470 -65.10406539 91.61200350 -65.10318017 91.61159400 -65.10173700 91.58503473 -65.10307491 91.58275600 -65.09436400 91.56348439 -65.09526086 91.56071800 -65.08407700 91.50844900 -65.08637100 91.51390300 -65.10839200 91.51410470 -65.10838319 91.51952200 -65.12835900 91.56561944 -65.12614503,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0p_wfpc2_total_wf&size=ALL&format=jpeg&output_size=256,2004078118,HLA,0
SL842,92.0620833333333,-62.9875,-5.34,9.3,0.09,4.08,4,NA,image,3,HST,hst_05475_0h_wfpc2_f555w_pc,SL842,92.0657434066332,-62.9884028718852,49384.5877,49384.58909,120,OPTICAL,F555W,,,49872.8449,WFPC2/PC,SHARA,5475,2013474571,POLYGON J2000 92.05547900 -62.99382900 92.07768400 -62.99306400 92.07600400 -62.98297600 92.05379500 -62.98374200 92.05547900 -62.99382900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0h_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004078073,HLA,0
SL842,92.0620833333333,-62.9875,-5.34,9.3,0.09,4.08,4,NA,image,3,HST,hst_05475_0h_wfpc2_f555w_wf,SL842,92.0678685366111,-62.9971831351057,49384.5877,49384.58909,120,OPTICAL,F555W,,,49872.8449,WFPC2/WFC,SHARA,5475,2013474572,POLYGON J2000 92.05773390 -63.01449119 92.05777000 -63.01468400 92.10629300 -63.01281000 92.10627649 -63.01272182 92.10260413 -62.99309767 92.10243758 -62.99220705 92.10216700 -62.99076000 92.07745916 -62.99171431 92.07600400 -62.98297600 92.05808225 -62.98359441 92.05636100 -62.97237800 92.00776200 -62.97391800 92.01115700 -62.99600400 92.01134436 -62.99599811 92.01485800 -63.01604000 92.05773390 -63.01449119,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0h_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004078074,HLA,0
SL842,92.0620833333333,-62.9875,-5.34,9.3,0.09,4.08,4,NA,image,3,HST,hst_05475_0h_wfpc2_total_pc,SL842,92.0657434066332,-62.9884028718852,49384.58214,49384.5848,230,,DETECTION,,,49872.66532,WFPC2/PC,SHARA,5475,2013474573,POLYGON J2000 92.07600400 -62.98297600 92.05379500 -62.98374200 92.05547900 -62.99382900 92.07768400 -62.99306400 92.07600400 -62.98297600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0h_wfpc2_total_pc&size=ALL&format=jpeg&output_size=256,2004078075,HLA,0
SL842,92.0620833333333,-62.9875,-5.34,9.3,0.09,4.08,4,NA,image,3,HST,hst_05475_0h_wfpc2_total_wf,SL842,92.0678685366111,-62.9971831351057,49384.58214,49384.5848,230,,DETECTION,,,49872.66532,WFPC2/WFC,SHARA,5475,2013474574,POLYGON J2000 92.07600400 -62.98297600 92.05808225 -62.98359441 92.05636100 -62.97237800 92.00776200 -62.97391800 92.01115700 -62.99600400 92.01134436 -62.99599811 92.01485800 -63.01604000 92.05773390 -63.01449119 92.05777000 -63.01468400 92.10629300 -63.01281000 92.10627649 -63.01272182 92.10260413 -62.99309767 92.10243758 -62.99220705 92.10216700 -62.99076000 92.07745916 -62.99171431 92.07600400 -62.98297600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0h_wfpc2_total_wf&size=ALL&format=jpeg&output_size=256,2004078076,HLA,0
NGC1777,73.95375,-74.2841666666667,-7.38,9.08,0.15,4.75,4,NA,image,3,HST,hst_05475_0u_wfpc2_f555w_pc,NGC1777,73.9540619599965,-74.2843860313133,49679.14602,49679.14741,120,OPTICAL,F555W,,,50166.83576,WFPC2/PC,SHARA,5475,2013474643,POLYGON J2000 73.94738400 -74.27746400 73.92850000 -74.28619000 73.96073400 -74.29130600 73.97962100 -74.28258200 73.94738400 -74.27746400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0u_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004078145,HLA,0
NGC1777,73.95375,-74.2841666666667,-7.38,9.08,0.15,4.75,4,NA,image,3,HST,hst_05475_0u_wfpc2_f555w_wf,NGC1777,73.9766916568411,-74.2938588096568,49679.14602,49679.14741,120,OPTICAL,F555W,,,50166.83576,WFPC2/WFC,SHARA,5475,2013474644,POLYGON J2000 73.97531003 -74.28189805 73.94738400 -74.27746400 73.93213911 -74.28450928 73.89644500 -74.27876100 73.85470700 -74.29777800 73.92501100 -74.30908800 73.92516942 -74.30901594 73.98938000 -74.31911600 74.02562625 -74.30223085 74.02624600 -74.30232700 74.03053800 -74.30030456 74.06689700 -74.28314800 73.99600500 -74.27213200 73.97531003 -74.28189805,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0u_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004078146,HLA,0
NGC1777,73.95375,-74.2841666666667,-7.38,9.08,0.15,4.75,4,NA,image,3,HST,hst_05475_0u_wfpc2_total_pc,NGC1777,73.9540619599965,-74.2843860313133,49679.14047,49679.14314,230,,DETECTION,,,50166.83231,WFPC2/PC,SHARA,5475,2013474645,POLYGON J2000 73.92850000 -74.28619000 73.96073400 -74.29130600 73.97962100 -74.28258200 73.94738400 -74.27746400 73.92850000 -74.28619000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0u_wfpc2_total_pc&size=ALL&format=jpeg&output_size=256,2004078147,HLA,0
NGC1777,73.95375,-74.2841666666667,-7.38,9.08,0.15,4.75,4,NA,image,3,HST,hst_05475_0u_wfpc2_total_wf,NGC1777,73.9766916568411,-74.2938588096568,49679.14047,49679.14314,230,,DETECTION,,,50166.83231,WFPC2/WFC,SHARA,5475,2013474646,POLYGON J2000 74.03053800 -74.30030456 74.06689700 -74.28314800 73.99600500 -74.27213200 73.97531003 -74.28189805 73.94738400 -74.27746400 73.93213911 -74.28450928 73.89644500 -74.27876100 73.85470700 -74.29777800 73.92501100 -74.30908800 73.92516942 -74.30901594 73.98938000 -74.31911600 74.02562625 -74.30223085 74.02624600 -74.30232700 74.03053800 -74.30030456,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0u_wfpc2_total_wf&size=ALL&format=jpeg&output_size=256,2004078148,HLA,0
HD32228,74.1416666666667,-66.4736111111111,-7.77,7.3,0.2,3.89,1,NA,image,3,HST,HST_9419_05_ACS_WFC_total,N11-POS5,74.1229578980741,-66.4668222732635,52807.02536,52807.19791,3938,,DETECTION,,,53173.56311,ACS/WFC,Maiz-Apellaniz,9419,2013661478,POLYGON J2000 74.19110126 -66.47349415 74.19110170 -66.47349280 74.19109558 -66.47349226 74.19109540 -66.47349280 74.05406847 -66.46130641 74.05406390 -66.46130600 74.05406329 -66.46130787 74.05405470 -66.46130710 74.04503260 -66.48874030 74.18223410 -66.50093590 74.19110970 -66.47349490 74.19110126 -66.47349415 POLYGON J2000 74.06326610 -66.43252910 74.05341240 -66.46087950 74.19248110 -66.47246900 74.20218150 -66.44410990 74.06326610 -66.43252910,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9419_05_ACS_WFC_total&size=ALL&format=jpeg&output_size=256,2004264980,HLA,0
HD32228,74.1416666666667,-66.4736111111111,-7.77,7.3,0.2,3.89,1,NA,image,3,HST,HST_9419_05_ACS_WFC_F814W,N11-POS5,74.1229578942796,-66.4668223259136,52807.02536,52807.03237,467,OPTICAL,F814W,,,53173.02538,ACS/WFC,Maiz-Apellaniz,9419,2013661477,POLYGON J2000 74.19110260 -66.47349330 74.05406150 -66.46130560 74.04504050 -66.48873720 74.18222810 -66.50093280 74.19110260 -66.47349330 POLYGON J2000 74.19247650 -66.47246820 74.20217600 -66.44411080 74.06327070 -66.43252980 74.05341790 -66.46087860 74.19247650 -66.47246820,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9419_05_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2004264979,HLA,0
HD32228,74.1416666666667,-66.4736111111111,-7.77,7.3,0.2,3.89,1,NA,image,3,HST,HST_9419_05_ACS_WFC_F435W,N11-POS5,74.1229576878956,-66.4668235031723,52807.12345,52807.13045,466,OPTICAL,F435W,,,53173.12346,ACS/WFC,Maiz-Apellaniz,9419,2013661473,POLYGON J2000 74.19248110 -66.47246900 74.20218150 -66.44410990 74.06326610 -66.43252910 74.05341240 -66.46087950 74.19248110 -66.47246900 POLYGON J2000 74.19110970 -66.47349490 74.05405470 -66.46130710 74.04503260 -66.48874030 74.18223410 -66.50093590 74.19110970 -66.47349490,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9419_05_ACS_WFC_F435W&size=ALL&format=jpeg&output_size=256,2004264975,HLA,0
HD32228,74.1416666666667,-66.4736111111111,-7.77,7.3,0.2,3.89,1,NA,image,3,HST,HST_9419_02_ACS_HRC_total,ANY,74.1458377135669,-66.4755518779001,52635.36028,52635.37656,1164,,DETECTION,,,53000.367,ACS/HRC,Maiz-Apellaniz,9419,2013661436,POLYGON J2000 74.13397000 -66.47742770 74.15275830 -66.48045940 74.15770360 -66.47367520 74.13891980 -66.47064410 74.13397000 -66.47742770,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9419_02_ACS_HRC_total&size=ALL&format=jpeg&output_size=256,2004264938,HLA,0
HD32228,74.1416666666667,-66.4736111111111,-7.77,7.3,0.2,3.89,1,NA,image,3,HST,hst_05678_02_wfpc2_total_wf,HD32228,74.1700943576026,-66.4789131353529,47860.45852,49615.00094,59.41,,DETECTION,,,49981.74905,WFPC2/WFC,WALBORN,5678,2013479188,POLYGON J2000 74.20653024 -66.46429782 74.20693500 -66.46418800 74.17581000 -66.44589600 74.12994300 -66.45832800 74.14578376 -66.46764477 74.12751500 -66.47249800 74.13885292 -66.47929225 74.11530900 -66.48546400 74.14574700 -66.50395000 74.18851123 -66.49273237 74.19210000 -66.49179000 74.19198339 -66.49171923 74.23380400 -66.48051300 74.20653024 -66.46429782,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05678_02_wfpc2_total_wf&size=ALL&format=jpeg&output_size=256,2004082690,HLA,0
HD32228,74.1416666666667,-66.4736111111111,-7.77,7.3,0.2,3.89,1,NA,image,3,HST,hst_05678_02_wfpc2_total_pc,HD32228,74.1450845099645,-66.473904486011,47860.45852,49615.00094,59.41,,DETECTION,,,49981.74905,WFPC2/PC,WALBORN,5678,2013479187,POLYGON J2000 74.16265600 -66.47530900 74.14861600 -66.46689200 74.12751500 -66.47249800 74.14156200 -66.48091500 74.16265600 -66.47530900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05678_02_wfpc2_total_pc&size=ALL&format=jpeg&output_size=256,2004082689,HLA,0
HD32228,74.1416666666667,-66.4736111111111,-7.77,7.3,0.2,3.89,1,NA,image,3,HST,hst_05678_02_wfpc2_f336w_wf,HD32228,74.1700943576026,-66.4789131353529,49614.98838,49614.9913,24,OPTICAL,F336W,,,49980.68418,WFPC2/WFC,WALBORN,5678,2013479182,POLYGON J2000 74.13885292 -66.47929225 74.11530900 -66.48546400 74.14574700 -66.50395000 74.18851123 -66.49273237 74.19210000 -66.49179000 74.19198339 -66.49171923 74.23380400 -66.48051300 74.20653024 -66.46429782 74.20693500 -66.46418800 74.17581000 -66.44589600 74.12994300 -66.45832800 74.14578376 -66.46764477 74.12751500 -66.47249800 74.13885292 -66.47929225,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05678_02_wfpc2_f336w_wf&size=ALL&format=jpeg&output_size=256,2004082684,HLA,0
HD32228,74.1416666666667,-66.4736111111111,-7.77,7.3,0.2,3.89,1,NA,image,3,HST,hst_05678_02_wfpc2_f336w_pc,HD32228,74.1450845099645,-66.473904486011,49614.98838,49614.9913,24,OPTICAL,F336W,,,49980.68418,WFPC2/PC,WALBORN,5678,2013479181,POLYGON J2000 74.16265600 -66.47530900 74.14861600 -66.46689200 74.12751500 -66.47249800 74.14156200 -66.48091500 74.16265600 -66.47530900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05678_02_wfpc2_f336w_pc&size=ALL&format=jpeg&output_size=256,2004082683,HLA,0
HD32228,74.1416666666667,-66.4736111111111,-7.77,7.3,0.2,3.89,1,NA,image,3,HST,J8DJ05050,N11-POS5,74.12191666667,-66.47015277778,52807.02536,52807.03237,467,OPTICAL,F814W,EXT-CLUSTER;EXT-MEDIUM;HII REGION;OB ASSOCIATION,The Complete IMF of a Massive Young Cluster,53173.02538,ACS/WFC,MAIZ APELLANIZ,9419,2012925999,POLYGON 74.20453189 -66.44399008 74.06512241 -66.43272149 74.04792941 -66.4884863 74.18361442 -66.50092758 74.20453189 -66.44399008 74.20453189 -66.44399008,http://archive.stsci.edu/hst/previews/J8DJ/J8DJ05050_256.jpg,2003860635,DADS,0
HD32228,74.1416666666667,-66.4736111111111,-7.77,7.3,0.2,3.89,1,NA,image,3,HST,J8DJ05030,N11-POS5,74.12191666667,-66.47015277778,52807.12345,52807.13045,466,OPTICAL,F435W,EXT-CLUSTER;EXT-MEDIUM;HII REGION;OB ASSOCIATION,The Complete IMF of a Massive Young Cluster,53173.12346,ACS/WFC,MAIZ APELLANIZ,9419,2012925997,POLYGON 74.20453189 -66.44399008 74.06512241 -66.43272149 74.04792941 -66.4884863 74.18361442 -66.50092758 74.20453189 -66.44399008 74.20453189 -66.44399008,http://archive.stsci.edu/hst/previews/J8DJ/J8DJ05030_256.jpg,2003860633,DADS,0
NGC2005,82.5429166666667,-69.7525,-13.12,10.22,0.14,5.49,4,NA,image,3,HST,U9YV0O01M,NGC2005,82.5402770439,-69.74907388967,54792.14043,54792.14078,30,OPTICAL,F555W,GLOBULAR CLUSTER;STELLAR CLUSTER,Snapshot Survey for Planetary Nebulae in Globular Clusters of the Local Group,55159.71315,WFPC2/WFC,BOND,11218,2012882983,POLYGON ICRS  82.50080249 -69.71898029  82.61953700 -69.73528521  82.57253543 -69.77639773  82.45360201 -69.76006473  82.50080249 -69.71898029,http://archive.stsci.edu/hst/previews/U9YV/U9YV0O01M_256.jpg,2003751816,DADS,0
