#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Names, RAJ2000, DEJ2000, Type, amaj, amin, PA, Com, SimbadName, Product Type, Calibration Level, Mission, Observation ID, Target Name, RA, Dec, Start Time, End Time, Exposure Time, Waveband, Filters, Target Classification, Observation Title, Release Date, Instrument, Principal Investigator, Proposal ID, Object ID, s_region, jpegURL, Product Group ID, Project, Distance (")
#@string, ra, dec, string, string, string, string, string, string, string, int, string, string, string, ra, dec, float, float, float, string, string, string, string, float, string, string, string, string, string, string, string, string, float
Names,RAJ2000,DEJ2000,Type,amaj,amin,PA,Com,SimbadName,dataproduct_type,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_max,t_exptime,wavelength_region,filters,target_classification,obs_title,t_obs_release,instrument,proposal_pi,proposal_id,objID,s_region,jpegURL,obsid,project,distance
LOGLE608,83.6958333333333,-69.7430555555555,C,0.7599999904632568,0.7599999904632568,0,mP,OGLE-CL LMC 608,image,3,HST,IBY714010,LH-81EAST,83.71850992258,-69.74868734846,56296.04243,56296.04406,2,UV,F225W,EXT-CLUSTER;OB ASSOCIATION,The Unevolved Massive Star Content of the Magellanic Clouds,56296.2,WFC3/UVIS,MASSEY,12940,2012916562,POLYGON 83.75221353 -69.71768987 83.63480972 -69.73763782 83.6827508 -69.77941822 83.80231127 -69.75972765 83.75221353 -69.71768987 83.75221353 -69.71768987,http://archive.stsci.edu/hst/previews/IBY7/IBY714010_256.jpg,2003851198,DADS,0
"BCDSP8,LOGLE605",83.6666666666667,-69.7472222222222,CN,0.8999999761581421,0.699999988079071,80,"mP,in NGC2033",BCDSP8,image,3,HST,IBY714010,LH-81EAST,83.71850992258,-69.74868734846,56296.04243,56296.04406,2,UV,F225W,EXT-CLUSTER;OB ASSOCIATION,The Unevolved Massive Star Content of the Magellanic Clouds,56296.2,WFC3/UVIS,MASSEY,12940,2012916562,POLYGON 83.75221353 -69.71768987 83.63480972 -69.73763782 83.6827508 -69.77941822 83.80231127 -69.75972765 83.75221353 -69.71768987 83.75221353 -69.71768987,http://archive.stsci.edu/hst/previews/IBY7/IBY714010_256.jpg,2003851198,DADS,0
BSDL305,74.2708333333333,-68.4136111111111,CN,0.550000011920929,0.550000011920929,0,in BSDL304,BSDL305,image,3,HST,IBY722010,LH-12NORTH,74.3081558672,-68.40457929833,56203.15137,56203.153,2,UV,F225W,EXT-CLUSTER;OB ASSOCIATION,The Unevolved Massive Star Content of the Magellanic Clouds,56203.25626,WFC3/UVIS,MASSEY,12940,2012916570,POLYGON 74.37080019 -68.38382425 74.24779352 -68.38002242 74.24547667 -68.4253206 74.36718176 -68.42959801 74.37080019 -68.38382425 74.37080019 -68.38382425,http://archive.stsci.edu/hst/previews/IBY7/IBY722010_256.jpg,2003851206,DADS,0
"H88-266,LOGLE327",79.5458333333333,-69.2813888888889,C,0.800000011920929,0.699999988079071,80,in LH41,H88 266,image,3,HST,IBY703010,LH-41SOUTH,79.52968619394,-69.2632752316,56209.13253,56209.13417,2,UV,F225W,EXT-CLUSTER;OB ASSOCIATION,The Unevolved Massive Star Content of the Magellanic Clouds,56209.24041,WFC3/UVIS,MASSEY,12940,2012916551,POLYGON 79.54924126 -69.23302888 79.4384513 -69.25597819 79.51016023 -69.29351041 79.62052342 -69.27123019 79.54924126 -69.23302888 79.54924126 -69.23302888,http://archive.stsci.edu/hst/previews/IBY7/IBY703010_256.jpg,2003851187,DADS,0
H88-267,79.5666666666667,-69.2516666666667,C,0.949999988079071,0.800000011920929,170,"in LH41,S Doradus in",H88 267,image,3,HST,IBY703010,LH-41SOUTH,79.52968619394,-69.2632752316,56209.13253,56209.13417,2,UV,F225W,EXT-CLUSTER;OB ASSOCIATION,The Unevolved Massive Star Content of the Magellanic Clouds,56209.24041,WFC3/UVIS,MASSEY,12940,2012916551,POLYGON 79.54924126 -69.23302888 79.4384513 -69.25597819 79.51016023 -69.29351041 79.62052342 -69.27123019 79.54924126 -69.23302888 79.54924126 -69.23302888,http://archive.stsci.edu/hst/previews/IBY7/IBY703010_256.jpg,2003851187,DADS,0
LOGLE340,79.6958333333333,-69.2255555555555,C,0.6399999856948853,0.6399999856948853,0,mP,OGLE-CL LMC 340,image,3,HST,IBY704010,LH-41EAST,79.66228842127,-69.23688501583,56230.74535,56230.74698,2,UV,F225W,EXT-CLUSTER;OB ASSOCIATION,The Unevolved Massive Star Content of the Magellanic Clouds,56230.86391,WFC3/UVIS,MASSEY,12940,2012916552,POLYGON 79.7136387 -69.21176364 79.58651769 -69.21752062 79.6109061 -69.26199446 79.73699119 -69.25680206 79.7136387 -69.21176364 79.7136387 -69.21176364,http://archive.stsci.edu/hst/previews/IBY7/IBY704010_256.jpg,2003851188,DADS,0
"SL371,ESO56SC99,LOGLE338",79.6791666666667,-69.2366666666667,CN,1.5399999618530273,1.5399999618530273,0,"mP,in NGC1910",[SL63] 371,image,3,HST,IBY704010,LH-41EAST,79.66228842127,-69.23688501583,56230.74535,56230.74698,2,UV,F225W,EXT-CLUSTER;OB ASSOCIATION,The Unevolved Massive Star Content of the Magellanic Clouds,56230.86391,WFC3/UVIS,MASSEY,12940,2012916552,POLYGON 79.7136387 -69.21176364 79.58651769 -69.21752062 79.6109061 -69.26199446 79.73699119 -69.25680206 79.7136387 -69.21176364 79.7136387 -69.21176364,http://archive.stsci.edu/hst/previews/IBY7/IBY704010_256.jpg,2003851188,DADS,0
"LT-delta,BRHT17a,KMK88-88",84.0458333333333,-69.1961111111111,CN,0.949999988079071,0.8999999761581421,160,"mT,in SL602",[LT84] del,image,3,HST,IBY701010,LH-90,84.02881085566,-69.19702956688,56211.1964,56211.19803,2,UV,F225W,EXT-CLUSTER;OB ASSOCIATION,The Unevolved Massive Star Content of the Magellanic Clouds,56211.4244,WFC3/UVIS,MASSEY,12940,2012916549,POLYGON 84.06583698 -69.1689279 83.94425754 -69.18307288 83.99177594 -69.22512075 84.11260475 -69.21160052 84.06583698 -69.1689279 84.06583698 -69.1689279,http://archive.stsci.edu/hst/previews/IBY7/IBY701010_256.jpg,2003851185,DADS,0
"HDE269828,Sk-69o209a,LT-beta,",83.9958333333333,-69.1938888888889,CN,0.8999999761581421,0.800000011920929,90,"mT,in SL602 & NGC2044W,BRHT17b,KMK88-83",HDE269828,image,3,HST,IBY701010,LH-90,84.02881085566,-69.19702956688,56211.1964,56211.19803,2,UV,F225W,EXT-CLUSTER;OB ASSOCIATION,The Unevolved Massive Star Content of the Magellanic Clouds,56211.4244,WFC3/UVIS,MASSEY,12940,2012916549,POLYGON 84.06583698 -69.1689279 83.94425754 -69.18307288 83.99177594 -69.22512075 84.11260475 -69.21160052 84.06583698 -69.1689279 84.06583698 -69.1689279,http://archive.stsci.edu/hst/previews/IBY7/IBY701010_256.jpg,2003851185,DADS,0
"SL360,LOGLE328",79.5458333333333,-69.2183333333333,C,1.100000023841858,1.100000023841858,0,in LH41,[SL63] 360,image,3,HST,IBY705010,LH-41WEST,79.54779666126,-69.21776802983,56267.26641,56267.26804,2,UV,F225W,EXT-CLUSTER;OB ASSOCIATION,The Unevolved Massive Star Content of the Magellanic Clouds,56267.44699,WFC3/UVIS,MASSEY,12940,2012916553,POLYGON 79.53998268 -69.18476131 79.46066218 -69.22024992 79.55359549 -69.25083073 79.63496024 -69.21526771 79.53998268 -69.18476131 79.53998268 -69.18476131,http://archive.stsci.edu/hst/previews/IBY7/IBY705010_256.jpg,2003851189,DADS,0
"H88-266,LOGLE327",79.5458333333333,-69.2813888888889,C,0.800000011920929,0.699999988079071,80,in LH41,H88 266,image,3,HST,hst_12940_03_wfc3_uvis_f225w,LH-41SOUTH,79.5045768285561,-69.2640101347877,56209.13253,56209.13417,2,UV,F225W,,,56209.24041,WFC3/UVIS,Massey,12940,2014100868,POLYGON J2000 79.62013720 -69.27119260 79.58492360 -69.25256420 79.58480057 -69.25258922 79.58402127 -69.25217651 79.58449650 -69.25207840 79.54886180 -69.23323300 79.54874151 -69.23325782 79.54769600 -69.23270430 79.43722745 -69.25544097 79.43710700 -69.25546570 79.47268110 -69.27433400 79.47280157 -69.27430926 79.47384730 -69.27486330 79.47403335 -69.27482509 79.50846300 -69.29309190 79.50858623 -69.29306696 79.50963010 -69.29362020 79.62013720 -69.27119260,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_03_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296844,HLA,0
H88-267,79.5666666666667,-69.2516666666667,C,0.949999988079071,0.800000011920929,170,"in LH41,S Doradus in",H88 267,image,3,HST,hst_12940_03_wfc3_uvis_f225w,LH-41SOUTH,79.5045768285561,-69.2640101347877,56209.13253,56209.13417,2,UV,F225W,,,56209.24041,WFC3/UVIS,Massey,12940,2014100868,POLYGON J2000 79.62013720 -69.27119260 79.58492360 -69.25256420 79.58480057 -69.25258922 79.58402127 -69.25217651 79.58449650 -69.25207840 79.54886180 -69.23323300 79.54874151 -69.23325782 79.54769600 -69.23270430 79.43722745 -69.25544097 79.43710700 -69.25546570 79.47268110 -69.27433400 79.47280157 -69.27430926 79.47384730 -69.27486330 79.47403335 -69.27482509 79.50846300 -69.29309190 79.50858623 -69.29306696 79.50963010 -69.29362020 79.62013720 -69.27119260,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_03_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296844,HLA,0
"NGC1966,ESO56SC125,BH13C2",81.6875,-68.8113888888889,DCN,1.100000023841858,1.0,30,"mP,in SL476 DC LMC-N144A",NGC 1966,image,3,HST,hst_12940_15_wfc3_uvis_f225w,LH-58SOUTH,81.6638242453648,-68.833671331651,56220.72093,56220.72256,2,UV,F225W,,,56220.78751,WFC3/UVIS,Massey,12940,2014100892,POLYGON J2000 81.64421790 -68.86247850 81.76616860 -68.85266040 81.74847820 -68.83117320 81.74834194 -68.83118422 81.74795030 -68.83070802 81.74847730 -68.83066410 81.73054110 -68.80892420 81.73040690 -68.80893538 81.72988110 -68.80829740 81.60779073 -68.81842022 81.60765640 -68.81843130 81.62547980 -68.84018410 81.62561416 -68.84017301 81.62613770 -68.84081130 81.62634215 -68.84079442 81.64356000 -68.86185230 81.64369642 -68.86184137 81.64421790 -68.86247850,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_15_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296868,HLA,1.52074669720382
LOGLE340,79.6958333333333,-69.2255555555555,C,0.6399999856948853,0.6399999856948853,0,mP,OGLE-CL LMC 340,image,3,HST,hst_12940_04_wfc3_uvis_f225w,LH-41EAST,79.6786661920954,-69.238786920454,56230.74535,56230.74698,2,UV,F225W,,,56230.86391,WFC3/UVIS,Massey,12940,2014100870,POLYGON J2000 79.72449093 -69.23420755 79.72503570 -69.23418320 79.72494740 -69.23401902 79.72468397 -69.23352921 79.71306280 -69.21189900 79.71292444 -69.21190518 79.71257340 -69.21125110 79.58584870 -69.21686340 79.59769380 -69.23915640 79.59783243 -69.23915031 79.59818040 -69.23980450 79.59839398 -69.23979512 79.60981220 -69.26137360 79.60995241 -69.26136776 79.61029880 -69.26202170 79.73667600 -69.25671350 79.73632586 -69.25605976 79.72489190 -69.23469000 79.72475197 -69.23469593 79.72449093 -69.23420755,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_04_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296846,HLA,0
"SL371,ESO56SC99,LOGLE338",79.6791666666667,-69.2366666666667,CN,1.5399999618530273,1.5399999618530273,0,"mP,in NGC1910",[SL63] 371,image,3,HST,hst_12940_04_wfc3_uvis_f225w,LH-41EAST,79.6786661920954,-69.238786920454,56230.74535,56230.74698,2,UV,F225W,,,56230.86391,WFC3/UVIS,Massey,12940,2014100870,POLYGON J2000 79.72449093 -69.23420755 79.72503570 -69.23418320 79.72494740 -69.23401902 79.72468397 -69.23352921 79.71306280 -69.21189900 79.71292444 -69.21190518 79.71257340 -69.21125110 79.58584870 -69.21686340 79.59769380 -69.23915640 79.59783243 -69.23915031 79.59818040 -69.23980450 79.59839398 -69.23979512 79.60981220 -69.26137360 79.60995241 -69.26136776 79.61029880 -69.26202170 79.73667600 -69.25671350 79.73632586 -69.25605976 79.72489190 -69.23469000 79.72475197 -69.23469593 79.72449093 -69.23420755,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_04_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296846,HLA,0
"LT-delta,BRHT17a,KMK88-88",84.0458333333333,-69.1961111111111,CN,0.949999988079071,0.8999999761581421,160,"mT,in SL602",[LT84] del,image,3,HST,hst_12940_01_wfc3_uvis_f225w,LH-90,84.0039067977318,-69.1958695401082,56211.1964,56211.19803,2,UV,F225W,,,56211.4244,WFC3/UVIS,Massey,12940,2014100864,POLYGON J2000 84.11225140 -69.21153450 84.08901250 -69.19069220 84.08887714 -69.19070752 84.08836201 -69.19024502 84.08888410 -69.19018460 84.06534430 -69.16909810 84.06521179 -69.16911343 84.06452260 -69.16849540 83.94338490 -69.18245708 83.94325240 -69.18247230 83.96668820 -69.20357540 83.96682094 -69.20356015 83.96750850 -69.20417860 83.96771203 -69.20415522 83.99037320 -69.22458530 83.99050870 -69.22457007 83.99119550 -69.22518860 84.11225140 -69.21153450,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_01_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296840,HLA,0
"HDE269828,Sk-69o209a,LT-beta,",83.9958333333333,-69.1938888888889,CN,0.8999999761581421,0.800000011920929,90,"mT,in SL602 & NGC2044W,BRHT17b,KMK88-83",HDE269828,image,3,HST,hst_12940_01_wfc3_uvis_f225w,LH-90,84.0039067977318,-69.1958695401082,56211.1964,56211.19803,2,UV,F225W,,,56211.4244,WFC3/UVIS,Massey,12940,2014100864,POLYGON J2000 84.11225140 -69.21153450 84.08901250 -69.19069220 84.08887714 -69.19070752 84.08836201 -69.19024502 84.08888410 -69.19018460 84.06534430 -69.16909810 84.06521179 -69.16911343 84.06452260 -69.16849540 83.94338490 -69.18245708 83.94325240 -69.18247230 83.96668820 -69.20357540 83.96682094 -69.20356015 83.96750850 -69.20417860 83.96771203 -69.20415522 83.99037320 -69.22458530 83.99050870 -69.22457007 83.99119550 -69.22518860 84.11225140 -69.21153450,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_01_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296840,HLA,0
LT-epsilon,83.9291666666667,-69.1813888888889,CN,0.44999998807907104,0.4000000059604645,150,in NGC2044,[LT84] eps,image,3,HST,IBY702010,LH-90WEST,83.92212439714,-69.20137646709,56213.25847,56213.2601,2,UV,F225W,EXT-CLUSTER;OB ASSOCIATION,The Unevolved Massive Star Content of the Magellanic Clouds,56213.35235,WFC3/UVIS,MASSEY,12940,2012916550,POLYGON 83.96207801 -69.17378431 83.83907874 -69.18631045 83.8821565 -69.22895798 84.00434869 -69.21704628 83.96207801 -69.17378431 83.96207801 -69.17378431,http://archive.stsci.edu/hst/previews/IBY7/IBY702010_256.jpg,2003851186,DADS,0
"NGC1966,ESO56SC125,BH13C2",81.6875,-68.8113888888889,DCN,1.100000023841858,1.0,30,"mP,in SL476 DC LMC-N144A",NGC 1966,image,3,HST,IBY716010,LH-58NORTH,81.66141844031,-68.80061697763,56231.74249,56231.74412,2,UV,F225W,EXT-CLUSTER;OB ASSOCIATION,The Unevolved Massive Star Content of the Magellanic Clouds,56231.83519,WFC3/UVIS,MASSEY,12940,2012916564,POLYGON 81.70863969 -68.77471477 81.58483889 -68.78246062 81.61417247 -68.82650802 81.73701672 -68.81934298 81.70863969 -68.77471477 81.70863969 -68.77471477,http://archive.stsci.edu/hst/previews/IBY7/IBY716010_256.jpg,2003851200,DADS,0
BSDL305,74.2708333333333,-68.4136111111111,CN,0.550000011920929,0.550000011920929,0,in BSDL304,BSDL305,image,3,HST,hst_12940_22_wfc3_uvis_f225w,LH-12NORTH,74.2872544465842,-68.4000638663289,56203.15137,56203.153,2,UV,F225W,,,56203.25626,WFC3/UVIS,Massey,12940,2014100906,POLYGON J2000 74.24488790 -68.42530310 74.36693680 -68.42948940 74.36837620 -68.40707910 74.36823981 -68.40707447 74.36827173 -68.40657705 74.36879960 -68.40659370 74.37018290 -68.38391360 74.37004953 -68.38390939 74.37009010 -68.38324360 74.24766945 -68.37933361 74.24753620 -68.37932930 74.24603050 -68.40200830 74.24616394 -68.40201261 74.24611970 -68.40267840 74.24632544 -68.40268504 74.24479770 -68.42463310 74.24493425 -68.42463783 74.24488790 -68.42530310,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_22_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296882,HLA,0
"SL360,LOGLE328",79.5458333333333,-69.2183333333333,C,1.100000023841858,1.100000023841858,0,in LH41,[SL63] 360,image,3,HST,hst_12940_05_wfc3_uvis_f225w,LH-41WEST,79.5382897528171,-69.2095100581979,56267.26641,56267.26804,2,UV,F225W,,,56267.44699,WFC3/UVIS,Massey,12940,2014100872,POLYGON J2000 79.46128390 -69.21955110 79.46138854 -69.21958545 79.46021150 -69.22010370 79.55357930 -69.25068830 79.59317140 -69.23320820 79.59306630 -69.23317387 79.59394430 -69.23278580 79.59435120 -69.23291700 79.63429590 -69.21520110 79.63419230 -69.21516771 79.63536350 -69.21464770 79.54105799 -69.18418684 79.54095470 -69.18415340 79.50099110 -69.20184760 79.50109446 -69.20188108 79.49992070 -69.20240020 79.50007896 -69.20245146 79.46128390 -69.21955110,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_05_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296848,HLA,0
"BCDSP8,LOGLE605",83.6666666666667,-69.7472222222222,CN,0.8999999761581421,0.699999988079071,80,"mP,in NGC2033",BCDSP8,image,3,HST,hst_12940_13_wfc3_uvis_f225w,LH-81NORTH,83.6603063646908,-69.7251179235187,56276.36814,56276.36977,2,UV,F225W,,,56276.54179,WFC3/UVIS,Massey,12940,2014100888,POLYGON J2000 83.56652650 -69.71812870 83.56662332 -69.71816629 83.56528250 -69.71864220 83.65201230 -69.75224010 83.65335349 -69.75176346 83.69716730 -69.73617530 83.69707028 -69.73613783 83.69807189 -69.73578108 83.69845020 -69.73592530 83.69878469 -69.73580589 83.69978796 -69.73544771 83.74402310 -69.71963750 83.74392721 -69.71960097 83.74526300 -69.71912300 83.65740700 -69.68558050 83.61184090 -69.70184590 83.61193642 -69.70188248 83.61059880 -69.70235940 83.61074602 -69.70241577 83.56652650 -69.71812870,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_13_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296864,HLA,0.481731634899125
"BSDL2441,LOGLE604",83.6583333333333,-69.6933333333333,CN,0.8999999761581421,0.6499999761581421,170,in LMC-N154,BSDL2441,image,3,HST,hst_12940_13_wfc3_uvis_f225w,LH-81NORTH,83.6603063646908,-69.7251179235187,56276.36814,56276.36977,2,UV,F225W,,,56276.54179,WFC3/UVIS,Massey,12940,2014100888,POLYGON J2000 83.56652650 -69.71812870 83.56662332 -69.71816629 83.56528250 -69.71864220 83.65201230 -69.75224010 83.65335349 -69.75176346 83.69716730 -69.73617530 83.69707028 -69.73613783 83.69807189 -69.73578108 83.69845020 -69.73592530 83.69878469 -69.73580589 83.69978796 -69.73544771 83.74402310 -69.71963750 83.74392721 -69.71960097 83.74526300 -69.71912300 83.65740700 -69.68558050 83.61184090 -69.70184590 83.61193642 -69.70188248 83.61059880 -69.70235940 83.61074602 -69.70241577 83.56652650 -69.71812870,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_13_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296864,HLA,0
"BSDL2458,LOGLE610",83.7333333333333,-69.7188888888889,C,0.5,0.44999998807907104,0,in NGC2037,BSDL2458,image,3,HST,hst_12940_13_wfc3_uvis_f225w,LH-81NORTH,83.6603063646908,-69.7251179235187,56276.36814,56276.36977,2,UV,F225W,,,56276.54179,WFC3/UVIS,Massey,12940,2014100888,POLYGON J2000 83.56652650 -69.71812870 83.56662332 -69.71816629 83.56528250 -69.71864220 83.65201230 -69.75224010 83.65335349 -69.75176346 83.69716730 -69.73617530 83.69707028 -69.73613783 83.69807189 -69.73578108 83.69845020 -69.73592530 83.69878469 -69.73580589 83.69978796 -69.73544771 83.74402310 -69.71963750 83.74392721 -69.71960097 83.74526300 -69.71912300 83.65740700 -69.68558050 83.61184090 -69.70184590 83.61193642 -69.70188248 83.61059880 -69.70235940 83.61074602 -69.70241577 83.56652650 -69.71812870,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_13_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296864,HLA,0
LOGLE608,83.6958333333333,-69.7430555555555,C,0.7599999904632568,0.7599999904632568,0,mP,OGLE-CL LMC 608,image,3,HST,hst_12940_14_wfc3_uvis_f225w,LH-81EAST,83.7199635876143,-69.7397810053917,56296.04243,56296.04406,2,UV,F225W,,,56296.2,WFC3/UVIS,Massey,12940,2014100890,POLYGON J2000 83.80345740 -69.75923000 83.75392297 -69.71733469 83.75386800 -69.71728810 83.69494900 -69.72717160 83.69500381 -69.72721817 83.69327340 -69.72750800 83.69335567 -69.72757789 83.63624890 -69.73710120 83.63630319 -69.73714831 83.63457130 -69.73743670 83.68291050 -69.77928840 83.74131160 -69.76954940 83.74125699 -69.76950233 83.74255234 -69.76928600 83.74276630 -69.76946700 83.80178100 -69.75956750 83.80172580 -69.75952091 83.80345740 -69.75923000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_14_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296866,HLA,0
"BCDSP8,LOGLE605",83.6666666666667,-69.7472222222222,CN,0.8999999761581421,0.699999988079071,80,"mP,in NGC2033",BCDSP8,image,3,HST,hst_12940_14_wfc3_uvis_f225w,LH-81EAST,83.7199635876143,-69.7397810053917,56296.04243,56296.04406,2,UV,F225W,,,56296.2,WFC3/UVIS,Massey,12940,2014100890,POLYGON J2000 83.80345740 -69.75923000 83.75392297 -69.71733469 83.75386800 -69.71728810 83.69494900 -69.72717160 83.69500381 -69.72721817 83.69327340 -69.72750800 83.69335567 -69.72757789 83.63624890 -69.73710120 83.63630319 -69.73714831 83.63457130 -69.73743670 83.68291050 -69.77928840 83.74131160 -69.76954940 83.74125699 -69.76950233 83.74255234 -69.76928600 83.74276630 -69.76946700 83.80178100 -69.75956750 83.80172580 -69.75952091 83.80345740 -69.75923000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_14_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296866,HLA,0
"NGC1966,ESO56SC125,BH13C2",81.6875,-68.8113888888889,DCN,1.100000023841858,1.0,30,"mP,in SL476 DC LMC-N144A",NGC 1966,image,3,HST,hst_12940_16_wfc3_uvis_f225w,LH-58NORTH,81.6376821145122,-68.7981889205737,56231.74249,56231.74412,2,UV,F225W,,,56231.83519,WFC3/UVIS,Massey,12940,2014100894,POLYGON J2000 81.59919567 -68.80452704 81.61302440 -68.82590560 81.61316213 -68.82589750 81.61358120 -68.82654470 81.73669760 -68.81925930 81.72246150 -68.79744210 81.72232409 -68.79745028 81.72200883 -68.79696664 81.72254060 -68.79693370 81.70809260 -68.77485890 81.70795815 -68.77486723 81.70753440 -68.77421910 81.58423820 -68.78180607 81.58410360 -68.78181430 81.59843300 -68.80389950 81.59856764 -68.80389126 81.59898880 -68.80453970 81.59919567 -68.80452704,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_16_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296870,HLA,0
LT-epsilon,83.9291666666667,-69.1813888888889,CN,0.44999998807907104,0.4000000059604645,150,in NGC2044,[LT84] eps,image,3,HST,hst_12940_02_wfc3_uvis_f225w,LH-90WEST,83.8973545708666,-69.199887738502,56213.25847,56213.2601,2,UV,F225W,,,56213.35235,WFC3/UVIS,Massey,12940,2014100866,POLYGON J2000 83.88094708 -69.22839035 83.88156880 -69.22901790 84.00400180 -69.21697560 83.98296170 -69.19584030 83.98282555 -69.19585374 83.98235961 -69.19538520 83.98288720 -69.19533180 83.96156790 -69.17394840 83.96143372 -69.17396198 83.96080900 -69.17333470 83.83827101 -69.18568344 83.83813690 -69.18569690 83.85934630 -69.20709540 83.85948059 -69.20708192 83.86010340 -69.20770960 83.86030992 -69.20768887 83.88081080 -69.22840370 83.88094708 -69.22839035,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12940_02_wfc3_uvis_f225w&size=ALL&format=jpeg&output_size=256,2004296842,HLA,0
"BCDSP8,LOGLE605",83.6666666666667,-69.7472222222222,CN,0.8999999761581421,0.699999988079071,80,"mP,in NGC2033",BCDSP8,image,3,HST,IBY713010,LH-81NORTH,83.65516815144,-69.71927371967,56276.36814,56276.36977,2,UV,F225W,EXT-CLUSTER;OB ASSOCIATION,The Unevolved Massive Star Content of the Magellanic Clouds,56276.54179,WFC3/UVIS,MASSEY,12940,2012916561,POLYGON 83.65625167 -69.68615272 83.56570262 -69.71880239 83.65198811 -69.75238196 83.74468068 -69.71972668 83.65625167 -69.68615272 83.65625167 -69.68615272,http://archive.stsci.edu/hst/previews/IBY7/IBY713010_256.jpg,2003851197,DADS,0.00380864658166371
"BSDL2441,LOGLE604",83.6583333333333,-69.6933333333333,CN,0.8999999761581421,0.6499999761581421,170,in LMC-N154,BSDL2441,image,3,HST,IBY713010,LH-81NORTH,83.65516815144,-69.71927371967,56276.36814,56276.36977,2,UV,F225W,EXT-CLUSTER;OB ASSOCIATION,The Unevolved Massive Star Content of the Magellanic Clouds,56276.54179,WFC3/UVIS,MASSEY,12940,2012916561,POLYGON 83.65625167 -69.68615272 83.56570262 -69.71880239 83.65198811 -69.75238196 83.74468068 -69.71972668 83.65625167 -69.68615272 83.65625167 -69.68615272,http://archive.stsci.edu/hst/previews/IBY7/IBY713010_256.jpg,2003851197,DADS,0
"BSDL2458,LOGLE610",83.7333333333333,-69.7188888888889,C,0.5,0.44999998807907104,0,in NGC2037,BSDL2458,image,3,HST,IBY713010,LH-81NORTH,83.65516815144,-69.71927371967,56276.36814,56276.36977,2,UV,F225W,EXT-CLUSTER;OB ASSOCIATION,The Unevolved Massive Star Content of the Magellanic Clouds,56276.54179,WFC3/UVIS,MASSEY,12940,2012916561,POLYGON 83.65625167 -69.68615272 83.56570262 -69.71880239 83.65198811 -69.75238196 83.74468068 -69.71972668 83.65625167 -69.68615272 83.65625167 -69.68615272,http://archive.stsci.edu/hst/previews/IBY7/IBY713010_256.jpg,2003851197,DADS,0
HW57,16.9333333333333,-71.8808333333333,C,1.399999976158142,1.399999976158142,0,,HW 57,image,3,HST,JBHY12020,ANY,16.97342357488,-71.8598836801,55801.37457,55801.42434,2700,OPTICAL,F814W,PARALLEL FIELD;UNIDENTIFIED,The Nature of Multiple Main Sequence Turn-offs and Dual Red Clumps in Magellanic Cloud Star Clusters,56167.57906,ACS/WFC,GIRARDI,12257,2012943530,POLYGON 17.11586029 -71.86038806 16.9773685 -71.82441287 16.84935429 -71.86303996 16.98819789 -71.9010843 17.11586029 -71.86038806 17.11586029 -71.86038806,http://archive.stsci.edu/hst/previews/JBHY/JBHY12020_256.jpg,2003878166,DADS,0
