#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#@int, ra, dec, string, Product Type, Calibration Level, Mission, Observation ID, Target Name, RA, Dec, Start Time, End Time, Exposure Time, Waveband, Filters, Target Classification, Observation Title, Release Date, Instrument, Principal Investigator, Proposal ID, Object ID, s_region, jpegURL, Product Group ID, Project, Distance (")
#@string, ra, dec, string, string, int, string, string, string, ra, dec, float, float, float, string, string, string, string, float, string, string, string, string, string, string, string, string, float
@int,ra,dec,string,dataproduct_type,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_max,t_exptime,wavelength_region,filters,target_classification,obs_title,t_obs_release,instrument,proposal_pi,proposal_id,objID,s_region,jpegURL,obsid,project,distance
40,11.2943333333333,-73.2215472222222,H86-74;SMC_OGLE25,image,3,HST,HST_9488_c1_ACS_WFC_F475W,HIGH-GALACTIC-LATITUDE,11.2776090719659,-73.2173442239376,52927.17826,52927.2033,1889,OPTICAL,F475W,,,52927.98782,ACS/WFC,Ratnatunga,9488,2013667294,POLYGON J2000 11.37389920 -73.22316410 11.18147870 -73.21174690 11.16807210 -73.24010570 11.36080020 -73.25153520 11.37389920 -73.22316410 POLYGON J2000 11.37300150 -73.22273820 11.38490260 -73.19528480 11.19556500 -73.18327980 11.18337150 -73.21072220 11.37300150 -73.22273820,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_c1_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2004270796,HLA,0
40,11.2943333333333,-73.2215472222222,H86-74;SMC_OGLE25,image,3,HST,HST_9488_c1_ACS_WFC_total,HIGH-GALACTIC-LATITUDE,11.2776089240298,-73.2173444609611,52927.15243,52927.2033,3689,,DETECTION,,,52927.98782,ACS/WFC,Ratnatunga,9488,2013667296,POLYGON J2000 11.37300150 -73.22273820 11.38490260 -73.19528480 11.19556500 -73.18327980 11.18337150 -73.21072220 11.37300150 -73.22273820 POLYGON J2000 11.36080020 -73.25153520 11.37389920 -73.22316410 11.18147870 -73.21174690 11.16807210 -73.24010570 11.36080020 -73.25153520,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_c1_ACS_WFC_total&size=ALL&format=jpeg&output_size=256,2004270798,HLA,0
40,11.2943333333333,-73.2215472222222,H86-74;SMC_OGLE25,image,3,HST,HST_9488_c2_ACS_WFC_F475W,HIGH-GALACTIC-LATITUDE,11.2773176239016,-73.2172291676791,52929.11054,52929.14266,2367,OPTICAL,F475W,,,52929.58306,ACS/WFC,Ratnatunga,9488,2013667297,POLYGON J2000 11.37269500 -73.22264430 11.38466910 -73.19519360 11.19536470 -73.18314650 11.18309840 -73.21058620 11.37269500 -73.22264430 POLYGON J2000 11.36041700 -73.25143850 11.37359160 -73.22307040 11.18120300 -73.21161050 11.16772090 -73.23996630 11.36041700 -73.25143850,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_c2_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2004270799,HLA,0
40,11.2943333333333,-73.2215472222222,H86-74;SMC_OGLE25,image,3,HST,HST_9488_c2_ACS_WFC_total,HIGH-GALACTIC-LATITUDE,11.2773174881272,-73.217229388099,52929.07192,52929.14266,4467,,DETECTION,,,52929.58306,ACS/WFC,Ratnatunga,9488,2013667299,POLYGON J2000 11.16772090 -73.23996630 11.36041700 -73.25143850 11.37359160 -73.22307040 11.18120300 -73.21161050 11.16772090 -73.23996630 POLYGON J2000 11.19536470 -73.18314650 11.18309840 -73.21058620 11.37269500 -73.22264430 11.38466910 -73.19519360 11.19536470 -73.18314650,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_c2_ACS_WFC_total&size=ALL&format=jpeg&output_size=256,2004270801,HLA,0
50,11.797625,-73.4779138888889,NGC265;K24;L34;ESO29SC14,image,3,HST,HST_9891_13_ACS_WFC_F555W,NGC265,11.8326971693447,-73.4870670627744,52875.34721,52875.34756,29,OPTICAL,F555W,,,53058.6877,ACS/WFC,Gilmore,9891,2013676418,POLYGON J2000 11.82841480 -73.52600290 11.97950570 -73.48888870 11.90852530 -73.46859670 11.75746010 -73.50565990 11.82841480 -73.52600290 POLYGON J2000 11.75577220 -73.50460060 11.90678110 -73.46854220 11.83780690 -73.44905240 11.68682520 -73.48506130 11.75577220 -73.50460060,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_13_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2004279920,HLA,0
50,11.797625,-73.4779138888889,NGC265;K24;L34;ESO29SC14,image,3,HST,HST_9891_13_ACS_WFC_F814W,NGC265,11.8328413387095,-73.4870691360752,52875.35365,52875.35399,29,OPTICAL,F814W,,,53058.68944,ACS/WFC,Gilmore,9891,2013676419,POLYGON J2000 11.75760630 -73.50566090 11.82855830 -73.52600270 11.97964450 -73.48889060 11.90866660 -73.46859980 11.75760630 -73.50566090 POLYGON J2000 11.83795130 -73.44905700 11.68697380 -73.48506320 11.75591960 -73.50460150 11.90692420 -73.46854570 11.83795130 -73.44905700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_13_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2004279921,HLA,0
96,13.88825,-72.8333583333333,K34;L53;SMC_OGLE104,image,3,HST,HST_9891_20_ACS_WFC_F555W,KRON34,13.9310972252272,-72.8403223259051,52863.94365,52863.94557,165,OPTICAL,F555W,,,53047.58767,ACS/WFC,Gilmore,9891,2013676424,POLYGON J2000 13.79324320 -72.84867970 13.87408470 -72.86273660 13.98465610 -72.81714800 13.90393480 -72.80313510 13.79324320 -72.84867970 POLYGON J2000 13.95994610 -72.87833800 14.06959290 -72.83172720 13.98632730 -72.81707770 13.87655200 -72.86364350 13.95994610 -72.87833800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_20_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2004279926,HLA,0
96,13.88825,-72.8333583333333,K34;L53;SMC_OGLE104,image,3,HST,HST_9891_20_ACS_WFC_F814W,KRON34,13.9312337675157,-72.8403141993767,52863.95166,52863.95317,130,OPTICAL,F814W,,,53047.58942,ACS/WFC,Gilmore,9891,2013676425,POLYGON J2000 13.98479250 -72.81714140 13.90407400 -72.80312960 13.79338480 -72.84867110 13.87422360 -72.86272690 13.98479250 -72.81714140 POLYGON J2000 13.87669000 -72.86363410 13.96008000 -72.87832740 14.06972310 -72.83171930 13.98646160 -72.81707090 13.87669000 -72.86363410,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9891_20_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2004279927,HLA,0
40,11.2943333333333,-73.2215472222222,H86-74;SMC_OGLE25,image,3,HST,HST_9984_mb_ACS_WFC_total,ANY,11.2776245353523,-73.2173537648529,52925.92451,52925.95243,2002,,DETECTION,,,52927.74035,ACS/WFC,Rhodes,9984,2013678888,POLYGON J2000 11.38491380 -73.19529560 11.19558240 -73.18328970 11.18339080 -73.21073120 11.37301450 -73.22274800 11.38491380 -73.19529560 POLYGON J2000 11.37391430 -73.22317350 11.18149520 -73.21175620 11.16808850 -73.24011460 11.36081510 -73.25154410 11.37391430 -73.22317350,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9984_mb_ACS_WFC_total&size=ALL&format=jpeg&output_size=256,2004282390,HLA,0
40,11.2943333333333,-73.2215472222222,H86-74;SMC_OGLE25,image,3,HST,HST_9984_mc_ACS_WFC_total,ANY,11.277641279606,-73.2173552085181,52925.95919,52925.99667,2000,,DETECTION,,,52927.75808,ACS/WFC,Rhodes,9984,2013678890,POLYGON J2000 11.19559920 -73.18329120 11.18340760 -73.21073260 11.37303130 -73.22274940 11.38493050 -73.19529700 11.19559920 -73.18329120 POLYGON J2000 11.37393100 -73.22317490 11.18151200 -73.21175760 11.16810520 -73.24011600 11.36083190 -73.25154550 11.37393100 -73.22317490,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9984_mc_ACS_WFC_total&size=ALL&format=jpeg&output_size=256,2004282392,HLA,0
40,11.2943333333333,-73.2215472222222,H86-74;SMC_OGLE25,image,3,HST,HST_9984_md_ACS_WFC_total,ANY,11.277638054502,-73.2173568960271,52926.02635,52926.06237,2000,,DETECTION,,,52927.76639,ACS/WFC,Rhodes,9984,2013678892,POLYGON J2000 11.36082870 -73.25154720 11.37392780 -73.22317660 11.18150870 -73.21175930 11.16810200 -73.24011760 11.36082870 -73.25154720 POLYGON J2000 11.37302810 -73.22275110 11.38492730 -73.19529870 11.19559590 -73.18329280 11.18340430 -73.21073430 11.37302810 -73.22275110,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9984_md_ACS_WFC_total&size=ALL&format=jpeg&output_size=256,2004282394,HLA,0
40,11.2943333333333,-73.2215472222222,H86-74;SMC_OGLE25,image,3,HST,HST_9984_me_ACS_WFC_total,ANY,11.2776263238248,-73.2173536334201,52926.07164,52926.1013,2152,,DETECTION,,,52927.77403,ACS/WFC,Rhodes,9984,2013678894,POLYGON J2000 11.16809080 -73.24011430 11.36081650 -73.25154380 11.37391560 -73.22317330 11.18149750 -73.21175610 11.16809080 -73.24011430 POLYGON J2000 11.37301580 -73.22274790 11.38491500 -73.19529560 11.19558460 -73.18328980 11.18339310 -73.21073110 11.37301580 -73.22274790,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9984_me_ACS_WFC_total&size=ALL&format=jpeg&output_size=256,2004282396,HLA,0
40,11.2943333333333,-73.2215472222222,H86-74;SMC_OGLE25,image,3,HST,HST_9984_mf_ACS_WFC_total,ANY,11.2776531980931,-73.2173499273245,52926.10785,52926.152,2198,,DETECTION,,,52927.78375,ACS/WFC,Rhodes,9984,2013678896,POLYGON J2000 11.19561110 -73.18328590 11.18341960 -73.21072730 11.37304310 -73.22274420 11.38494230 -73.19529180 11.19561110 -73.18328590 POLYGON J2000 11.18152400 -73.21175240 11.16811720 -73.24011070 11.36084370 -73.25154020 11.37394290 -73.22316960 11.18152400 -73.21175240,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9984_mf_ACS_WFC_total&size=ALL&format=jpeg&output_size=256,2004282398,HLA,0
40,11.2943333333333,-73.2215472222222,H86-74;SMC_OGLE25,image,3,HST,HST_9984_mh_ACS_WFC_total,ANY,11.279048082908,-73.2150103195656,52928.14307,52928.17972,2000,,DETECTION,,,52928.85294,ACS/WFC,Rhodes,9984,2013678900,POLYGON J2000 11.18387750 -73.21043280 11.37349730 -73.22244970 11.38539630 -73.19499730 11.19606880 -73.18299150 11.18387750 -73.21043280 POLYGON J2000 11.16857520 -73.23981610 11.36129790 -73.25124560 11.37439680 -73.22287510 11.18198170 -73.21145790 11.16857520 -73.23981610,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9984_mh_ACS_WFC_total&size=ALL&format=jpeg&output_size=256,2004282402,HLA,0
40,11.2943333333333,-73.2215472222222,H86-74;SMC_OGLE25,image,3,HST,HST_9984_mj_ACS_WFC_total,ANY,11.2775837665433,-73.2173429398719,52928.18627,52928.20647,1472,,DETECTION,,,52928.86788,ACS/WFC,Rhodes,9984,2013678902,POLYGON J2000 11.37297360 -73.22273720 11.38487280 -73.19528480 11.19554180 -73.18327900 11.18335020 -73.21072040 11.37297360 -73.22273720 POLYGON J2000 11.18145460 -73.21174540 11.16804780 -73.24010370 11.36077420 -73.25153330 11.37387330 -73.22316270 11.18145460 -73.21174540,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9984_mj_ACS_WFC_total&size=ALL&format=jpeg&output_size=256,2004282404,HLA,0
40,11.2943333333333,-73.2215472222222,H86-74;SMC_OGLE25,image,3,HST,HST_9984_mk_ACS_WFC_total,ANY,11.277623492832,-73.2173576021204,52926.15855,52926.17169,997,,DETECTION,,,52927.78696,ACS/WFC,Rhodes,9984,2013678904,POLYGON J2000 11.19558210 -73.18329390 11.18339060 -73.21073510 11.37301260 -73.22275180 11.38491170 -73.19529970 11.19558210 -73.18329390 POLYGON J2000 11.36081330 -73.25154770 11.37391230 -73.22317730 11.18149500 -73.21176020 11.16808840 -73.24011820 11.36081330 -73.25154770,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9984_mk_ACS_WFC_total&size=ALL&format=jpeg&output_size=256,2004282406,HLA,0
